,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,478992.000,479509.000,483634.000,483134.000,480762.000,482088.000,494057.000,490209.000,489567.000,489592.000,498935.000,484687.000,479397.000,478886.000
AccountsReceivableFairValueDisclosure,,,,,,,3354.000,4597.000,6053.000,3808.000,,,,
AccountsReceivableGross,,,,,,,3354.000,4597.000,6053.000,3808.000,0.000,0.000,0.000,6454.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,6454.000
AccountsReceivableNetCurrent,,,,,,,671.000,4597.000,4597.000,,,,,6454.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,2683.000,,1456.000,3808.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-813.000,-38805.000,4989.000,8249.000,3430.000,3031.000,1900.000,43203.000,21145.000,33828.000,35666.000,68345.000,19726.000,7783.000
AdditionalPaidInCapitalCommonStock,24181103.000,24331504.000,24341653.000,24341653.000,24399646.000,24494596.000,26214714.000,26306771.000,26369621.000,26393036.000,26413116.000,25685316.000,25859316.000,25859316.000
Assets,57554.000,25897.000,8331.000,10821.000,22161.000,8316.000,1587141.000,1540901.000,1519544.000,1513907.000,309014.000,102065.000,51188.000,39701.000
AssetsCurrent,2857.000,9191.000,2212.000,1443.000,17601.000,4154.000,91368.000,24558.000,45991.000,48405.000,37606.000,32591.000,30333.000,30788.000
AssetsFairValueDisclosure,,,,,,,1587141.000,1540901.000,1519544.000,1513907.000,309014.000,32591.000,30333.000,30788.000
AvailableForSaleSecurities,,,,,4560.000,4162.000,,,,22275.000,36795.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,3030.000,44333.000,22275.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,25000000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,8000.000,,,,,,,
Cash,42.000,307.000,90.000,23.000,15010.000,1202.000,86781.000,5751.000,457.000,1301.000,14206.000,15280.000,15815.000,3823.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,425380.000,5751.000,457.000,457.000,14206.000,15280.000,15815.000,3823.000
CommitmentsAndContingencies,,,,,,,,,,,45533.000,45533.000,45533.000,45533.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,44296466.000,41951466.000,41926466.000,61046466.000,3053524.000,7553530.000,147178530.000,148121030.000,152271030.000,152356030.000,152476030.000,65076030.000,71076030.000,71076030.000
CommonStockSharesOutstanding,44296466.000,41951466.000,41926466.000,61046466.000,3053524.000,7553530.000,147178530.000,148121030.000,152271030.000,152356030.000,152476030.000,65076030.000,71076030.000,71076030.000
CommonStockValue,44296.000,,61046.000,61046.000,3053.000,7553.000,147178.000,148121.000,152271.000,152356.000,152476.000,65076.000,71076.000,71076.000
