,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,679000.000,558000.000,,550000.000,552000.000,565000.000,647000.000,549000.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,1722000.000,1949000.000,2009000.000,1944000.000,2117000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,1230000.000,1081000.000,,1069000.000,1142000.000,1198000.000,1374000.000,1173000.000,1267000.000,1302000.000,1269000.000,1376000.000
AmortizationOfIntangibleAssets,,,,275000.000,274000.000,,314000.000,316000.000,354000.000,416000.000,500000.000,400000.000,400000.000,300000.000,400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,5500000.000,5700000.000,,5300000.000,5500000.000,5400000.000,-10800000.000,4700000.000,4000000.000,2500000.000,-8500000.000,300000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,173000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5937000.000,,,,28203000.000,,,,3170000.000,,,,7188000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,0.050,0.050,0.050,0.050,0.050
CommonStockDividendsPerShareDeclared,0.035,0.040,0.040,0.040,0.040,0.085,0.000,0.043,0.050,0.049,0.050,0.050,0.050,0.050,0.050
ComprehensiveIncomeNetOfTax,,,5453000.000,6094000.000,4720000.000,-3594000.000,,4960000.000,4029000.000,,2369000.000,3739000.000,4667000.000,3009000.000,2744000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-4000.000,9000.000,,,0.000,0.000,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,6098000.000,4729000.000,,5515000.000,4960000.000,4029000.000,3356000.000,,,,,
CostOfGoodsSold,28585000.000,28567000.000,27975000.000,28565000.000,29661000.000,30984000.000,28653000.000,28089000.000,28698000.000,29594000.000,28638000.000,29548000.000,33072000.000,28308000.000,28606000.000
DeferredIncomeTaxExpenseBenefit,,,53000.000,,,,-833000.000,,,,-849000.000,,,,717000.000
Depreciation,,,,3100000.000,3000000.000,,3000000.000,,2700000.000,,2700000.000,2800000.000,2800000.000,2700000.000,2800000.000
DepreciationDepletionAndAmortization,,,2712000.000,,,,3404000.000,,,,3469000.000,,,,3443000.000
EarningsPerShareBasic,0.170,0.150,0.090,0.100,0.080,-0.060,0.090,0.090,0.070,0.060,0.040,0.060,0.080,0.060,0.050
EarningsPerShareDiluted,0.170,0.150,0.090,0.100,0.080,-0.070,0.090,0.090,0.070,0.050,0.040,0.060,0.080,0.060,0.050
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.043,0.191,0.061,-0.215,0.313,0.354,0.173,-0.650,0.323
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,682000.000,707000.000,,741000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,38000.000,,,,89000.000,,,,267000.000,,,,760000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,38000.000,,,,89000.000,,,,267000.000,,,,760000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,-20000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-1000.000,,,,0.000,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,101000.000,,,,,,,,,,
GrossProfit,39925000.000,35677000.000,33176000.000,35134000.000,33267000.000,31350000.000,31080000.000,31082000.000,29471000.000,30413000.000,31219000.000,32791000.000,34408000.000,29610000.000,29349000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,1000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,16233000.000,12307000.000,8888000.000,9057000.000,6294000.000,4055000.000,5483000.000,6222000.000,4266000.000,3261000.000,3333000.000,5463000.000,5653000.000,2265000.000,4022000.000
IncomeTaxExpenseBenefit,5512000.000,3095000.000,3472000.000,3026000.000,1600000.000,7868000.000,238000.000,1187000.000,262000.000,-103000.000,1044000.000,1934000.000,978000.000,-789000.000,1300000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,,424000.000,,,,,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,1400000.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-1571000.000,,,,-3817000.000,,,,1213000.000,,,,-3060000.000
IncreaseDecreaseInAccountsReceivable,,,966000.000,,,,3757000.000,,,,6497000.000,,,,-2096000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,520000.000,,,,583000.000,,,,117000.000,,,,81000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,489000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-2738000.000,,,,-1244000.000,,,,-1641000.000,,,,-605000.000
IncreaseDecreaseInInventories,,,-438000.000,,,,-466000.000,,,,-1204000.000,,,,-2836000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,320000.000,,,,1653000.000,,,,409000.000,,,,-632000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,363000.000,,,,536000.000,,,,-12000.000,,,,710000.000
IncreaseDecreaseInRestrictedCash,,,,,,,-102000.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,620000.000,647000.000,,760000.000,704000.000,688000.000,-1449000.000,820000.000,911000.000,1066000.000,-1767000.000,1665000.000
InterestExpense,2000.000,,5000.000,42000.000,-47000.000,,0.000,0.000,0.000,0.000,,,,,
InvestmentIncomeInterest,177000.000,186000.000,201000.000,187000.000,166000.000,158000.000,126000.000,126000.000,121000.000,109000.000,103000.000,92000.000,80000.000,84000.000,83000.000
NetCashProvidedByUsedInFinancingActivities,,,-7396000.000,,,,1463000.000,,,,-3448000.000,,,,713000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-7396000.000,,,,1463000.000,,,,-3448000.000,,,,713000.000
NetCashProvidedByUsedInInvestingActivities,,,-7248000.000,,,,19014000.000,,,,192000.000,,,,-3489000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-7248000.000,,,,19014000.000,,,,192000.000,,,,-3489000.000
NetCashProvidedByUsedInOperatingActivities,,,8707000.000,,,,7726000.000,,,,6426000.000,,,,9964000.000
