,2015-09-30,2015-12-31
AccruedLiabilitiesCurrent,9500.000,3250.000
AdditionalPaidInCapital,1399.000,9849.000
CashAndCashEquivalentsAtCarryingValue,1470.000,
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000
CommonStockSharesIssued,40000000.000,40000000.000
CommonStockValue,4000.000,4000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-14899.000,-17099.000
Liabilities,9500.000,
LiabilitiesCurrent,9500.000,3250.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000
StockholdersEquity,-9500.000,-3250.000
