,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,3376.000,3376.000,3376.000,97629.000,1688.000,1688.000,12594.000,78328.000,10271.000,10668.000,10668.000,10669.000,10668.000,10668.000,10668.000,86003.000,29502.000
AmortizationOfIntangibleAssets,3376.000,,,,1688.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-214535.000,,,,-21226.000,,,,-72884.000,,,,-63024.000,,,,-792407.000
ComprehensiveIncomeNetOfTax,-48933.000,-325178.000,-222551.000,,-57118.000,-66019.000,-99245.000,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,20000.000,,,,,,,,,,
DebtInstrumentIncreaseDecreaseForPeriodNet,,,,,,,,,,,,,,,,,-350000.000
DepreciationAndAmortization,,,,,,,,,10271.000,,,,10668.000,,,,29502.000
EarningsPerShareBasicAndDiluted,-0.020,-0.100,-0.070,-0.050,-0.020,-0.020,-0.030,,-0.060,-0.090,-0.050,-0.210,-0.000,-0.050,-0.070,-0.090,-0.050
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,0.000,,,,0.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,144505.000,,,,0.000,,185076.000
GeneralAndAdministrativeExpense,31514.000,34148.000,26378.000,30060.000,39943.000,21890.000,23230.000,38064.000,218765.000,384489.000,267233.000,85995.000,141534.000,159199.000,171177.000,148070.000,145224.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-48192.000,-324327.000,-221754.000,-176436.000,-57118.000,-66019.000,-99245.000,-4515288.000,-363195.000,-527497.000,-349137.000,-1324768.000,-341282.000,-457783.000,-650160.000,-425023.000,-465338.000
IncreaseDecreaseInAccountsPayable,-1800.000,,,,20750.000,,,,46505.000,,,,14802.000,,,,-19785.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,,,,,7115.000
InterestIncomeExpenseNet,1743.000,2004.000,-4431.000,-7680.000,-8705.000,-8710.000,-10106.000,-10383.000,-15044.000,-17202.000,-18898.000,-20331.000,-25274.000,-34702.000,-49683.000,-104268.000,-35758.000
MarketableSecuritiesRealizedGainLoss,,,,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,9953.000,,,,13454.000,,,,0.000,,,,0.000,,,,-350000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9953.000,,,,13454.000,,,,0.000,,,,0.000,,,,-350000.000
NetCashProvidedByUsedInInvestingActivities,-177872.000,,,,0.000,,,,-51075.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-177872.000,,,,0.000,,,,-51075.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-46616.000,,,,-34680.000,,,,-21809.000,,,,-63024.000,,,,-442407.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-46616.000,,,,-34680.000,,,,-21809.000,,,,-63024.000,,,,-442407.000
NetIncomeLoss,-48192.000,-324327.000,-221754.000,-176436.000,-57118.000,-66019.000,-99245.000,-4515288.000,-363195.000,-527497.000,-349137.000,-1324768.000,-341282.000,-457783.000,-650160.000,-425023.000,-465338.000
NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,,,,,,,,,,,,,,,,,200000.000
OfficersCompensation,,,,,,,,,,,8500.000,,,,,,
OperatingExpenses,49935.000,326331.000,217324.000,166140.000,48413.000,57308.000,89139.000,4504906.000,348151.000,510295.000,474744.000,1304437.000,316008.000,423081.000,600477.000,320755.000,614656.000
OperatingIncomeLoss,-49935.000,-326331.000,-217324.000,-166140.000,-48413.000,-57308.000,-89139.000,-4504906.000,-348151.000,-510295.000,-474744.000,-1304437.000,-316008.000,-423081.000,-600477.000,-320755.000,-614656.000
ProceedsFromConvertibleDebt,,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,9953.000,,,,13454.000,,,,0.000,,,,0.000,,,,
RealizedGainLossOnMarketableSecuritiesAndCostMethodInvestmentsExcludingOtherThanTemporaryImpairmentsAndOtherInvestments,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
ResearchAndDevelopmentExpense,15045.000,288807.000,187570.000,38452.000,6782.000,33730.000,53315.000,83587.000,119115.000,115138.000,196842.000,1207773.000,163806.000,253214.000,418631.000,86683.000,439930.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,0.000
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,0.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3132271.000,3151338.000,3162316.000,-6296384.000,3170552.000,3171816.000,3740294.000,-6106540.000,5907771.000,6013816.000,6423007.000,-12038575.000,8101272.000,8730816.000,9097424.000,-17144940.000,9349516.000
