,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,894348.000,1313085.000,906780.000,966135.000,781384.000,1034997.000,1156406.000,899181.000,918136.000,1122029.000,1675130.000,1487028.000,1238140.000,1118205.000,1120434.000,853527.000,2260833.000,2403133.000,1827003.000,2171394.000,2120646.000,2380007.000,6087436.000,4893751.000
AccountsReceivableNetCurrent,17524503.000,16714024.000,17759610.000,15396829.000,16829062.000,16998799.000,18175425.000,16736368.000,17731922.000,17106958.000,17195453.000,15685615.000,16570897.000,16363114.000,17637686.000,17620616.000,19785642.000,18541884.000,19847536.000,18316493.000,18945682.000,19175400.000,48186463.000,40356052.000
AccruedSalariesCurrent,,,,,,,2345175.000,,,,2444952.000,,,,2094539.000,,,,2247886.000,,,,10667203.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,22454856.000,,,,23744150.000,,,,19397226.000,,,,21758231.000,,,,20723924.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-177695.000,41739.000,17269.000,17934.000,4697.000,9868.000,14186.000,284.000,6002.000,20870.000,24622.000,3018.000,7396.000,30152.000,21933.000,51780.000,88637.000,82521.000,75159.000,39752.000,25672.000,20714.000,-721822.000,-735996.000
AdditionalPaidInCapital,116198125.000,116372000.000,116483223.000,116532932.000,116640995.000,116808359.000,116896411.000,117081669.000,117267413.000,116648420.000,117130362.000,117604786.000,117977444.000,118345243.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,118535400.000,118754061.000,119026059.000,119298057.000,119495619.000,119730791.000,119936165.000,120137292.000,146339925.000,146537618.000
AllowanceForDoubtfulAccountsReceivableCurrent,1049665.000,432638.000,454632.000,470482.000,608887.000,470031.000,637860.000,524066.000,474347.000,467994.000,499865.000,517545.000,454057.000,420915.000,544932.000,544549.000,632161.000,582584.000,596380.000,758518.000,593084.000,641449.000,1537353.000,1786304.000
Assets,254665813.000,256492508.000,254988907.000,255181742.000,257602324.000,258728073.000,259372664.000,260780345.000,260967021.000,262868880.000,264208889.000,262332308.000,263950850.000,263716243.000,315967189.000,314121799.000,315492249.000,310134268.000,311401895.000,311838991.000,311316167.000,312963471.000,661670048.000,638160569.000
AssetsCurrent,34196612.000,36213925.000,34838585.000,35125823.000,37426845.000,32835630.000,33390845.000,35354068.000,36314235.000,34584994.000,35851680.000,33712245.000,35004450.000,34776959.000,35538205.000,34292122.000,35910941.000,34081703.000,37079580.000,37825720.000,37725331.000,38917987.000,103419407.000,83795966.000
