,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27
AccountsPayableCurrent,98073000.000,89490000.000,88559000.000,90187000.000,76468000.000,68382000.000,77916000.000,83163000.000,127639000.000,123468000.000,105602000.000,109014000.000,102869000.000,79783000.000,112529000.000,128409000.000
AccountsReceivableNetCurrent,138753000.000,120375000.000,115655000.000,127459000.000,115539000.000,100446000.000,114212000.000,115234000.000,145498000.000,143647000.000,151512000.000,188715000.000,143684000.000,137417000.000,184038000.000,218008000.000
AccruedLiabilitiesCurrent,43174000.000,41483000.000,44594000.000,38158000.000,45046000.000,42198000.000,48323000.000,49240000.000,61284000.000,55760000.000,59545000.000,62712000.000,61659000.000,51824000.000,61447000.000,60635000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,527858000.000,541318000.000,555101000.000,566963000.000,580327000.000,594286000.000,529737000.000,537527000.000,545771000.000,538494000.000,532145000.000,537147000.000,545419000.000,552901000.000,557642000.000,564095000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,228000.000,393000.000,463000.000,350000.000,385000.000,-161000.000,-554000.000,-292000.000,-228000.000,-498000.000,-486000.000,-389000.000,-432000.000,-785000.000,-745000.000,2260000.000
AdditionalPaidInCapitalCommonStock,277464000.000,276964000.000,280809000.000,290445000.000,296697000.000,301387000.000,306312000.000,315605000.000,324205000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,811000.000,800000.000,800000.000,798000.000,797000.000,353000.000,426000.000,404000.000,407000.000,434000.000,434000.000,419000.000,312000.000,313000.000,385000.000,558000.000
Assets,1053352000.000,1025393000.000,1006831000.000,1017230000.000,990331000.000,964584000.000,911155000.000,881010000.000,946425000.000,931999000.000,921816000.000,930667000.000,933994000.000,920312000.000,934429000.000,1057611000.000
AssetsCurrent,627573000.000,600159000.000,581535000.000,605115000.000,588775000.000,569367000.000,530680000.000,505783000.000,534557000.000,516237000.000,511539000.000,524183000.000,526401000.000,537418000.000,558367000.000,662410000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,1000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,1000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,143022000.000,176033000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,182581000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,4954000.000
AvailableForSaleSecuritiesAmortizedCost,,,162313000.000,189380000.000,186330000.000,219365000.000,,,,,,,,,,177627000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,0.000,0.000,,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,0.000,0.000,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000,2150000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,162313000.000,189380000.000,186330000.000,219365000.000,156396000.000,115426000.000,112944000.000,106466000.000,77479000.000,68488000.000,128999000.000,184014000.000,,
AvailableForSaleSecuritiesDebtMaturitiesFairValue,,,162377000.000,189399000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,160163000.000,187230000.000,184180000.000,217215000.000,154246000.000,113276000.000,110794000.000,104316000.000,75329000.000,66338000.000,126849000.000,181864000.000,140872000.000,173883000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,160227000.000,187249000.000,184183000.000,217176000.000,154227000.000,113192000.000,110794000.000,104315000.000,75331000.000,66343000.000,126853000.000,181865000.000,140872000.000,173892000.000
AvailableForSaleSecuritiesDebtSecurities,,,162377000.000,189399000.000,186333000.000,219326000.000,156377000.000,115342000.000,112944000.000,106465000.000,77481000.000,68493000.000,129003000.000,184015000.000,143022000.000,176042000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,5000.000,39000.000,20000.000,85000.000,7000.000,4000.000,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,,,0.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,,,0.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,8000.000,0.000,1000.000,1000.000,7000.000,3000.000,,,,,,
BuildingsAndImprovementsGross,,91383000.000,,,,92564000.000,,,,95655000.000,,,,94929000.000,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,4600000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,-61000.000,,,,65000.000,,,,69000.000,,
CapitalLeaseObligationsNoncurrent,,,,,,153000.000,,,,88000.000,,,,18000.000,,
CapitalLeasedAssetsGross,,,,,,300000.000,,,,300000.000,,,,300000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,237000.000,,,,164000.000,,,,91000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,73000.000,,,,73000.000,,,,73000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,0.000,,,,,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,18000.000,,,,,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,73000.000,,,,18000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,73000.000,,,,73000.000,,,,18000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,,,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,23000.000,,,,11000.000,,,,4000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,214000.000,,,,153000.000,,,,87000.000,,
CashAndCashEquivalentsAtCarryingValue,158386000.000,131760000.000,122665000.000,120676000.000,134484000.000,135524000.000,127079000.000,114998000.000,113665000.000,101662000.000,112393000.000,101489000.000,117482000.000,171898000.000,97559000.000,110675000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,48444000.000,,,,55969000.000,,,,48725000.000,,
CommonStockNoParValue,0.000,0.000,0.000,,,,,,,,,,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,275821000.000,275376000.000,275926000.000,277913000.000,276229000.000,276992000.000,276328000.000,279493000.000,279579000.000,280160000.000,281294000.000,282323000.000,282534000.000,284858000.000,287424000.000,290594000.000
CommonStockSharesOutstanding,275821000.000,275376000.000,275926000.000,277913000.000,276229000.000,276992000.000,276328000.000,279493000.000,279579000.000,280160000.000,281294000.000,282323000.000,282534000.000,284858000.000,287424000.000,290594000.000
CommonStockValue,972572000.000,966764000.000,957525000.000,947566000.000,935781000.000,938014000.000,928861000.000,926901000.000,926957000.000,1259420000.000,1267354000.000,1263718000.000,1266714000.000,1284402000.000,1298283000.000,1304953000.000
ConstructionInProgressGross,,4438000.000,,,,8324000.000,,,,23497000.000,,,,10272000.000,,
DebtInstrumentConvertibleConversionPrice,,,8.050,8.050,,,,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,8.050,8.050,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.069,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,185605000.000,,,,209840000.000,,,,177952000.000,,
DeferredTaxAssetsInventory,,,,,,8421000.000,,,,8107000.000,,,,9813000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,36016000.000,,,,18431000.000,,,,18248000.000,,
DeferredTaxAssetsNet,,,,,,72896000.000,,,,45596000.000,,,,34688000.000,,
DeferredTaxAssetsNetCurrent,,,,,,11295000.000,,,,2760000.000,,,,4419000.000,,
DeferredTaxAssetsNetNoncurrent,,,,,,27941000.000,,,,17221000.000,,,,14913000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,49228000.000,,,,57632000.000,,,,37676000.000,,
DeferredTaxAssetsOther,,,,,,10658000.000,,,,10485000.000,,,,9189000.000,,
DeferredTaxAssetsOtherComprehensiveLoss,,,,,,115000.000,,,,158000.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,54217000.000,,,,66796000.000,,,,71406000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,17551000.000,,,,18574000.000,,,,17860000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,112709000.000,,,,164244000.000,,,,143264000.000,133300000.000,
DeferredTaxLiabilities,,,,,,36880000.000,,,,27165000.000,,,,16440000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,0.000,,,,329000.000,,,,200000.000,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,5619000.000,,,,1918000.000,,,,83000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,23740000.000,,,,18183000.000,,,,10862000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,3220000.000,,,,1221000.000,,,,884000.000,,
DeferredTaxLiabilitiesOther,,,,,,1193000.000,,,,744000.000,,,,501000.000,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,0.000,,,,,,,,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,6328000.000,,,,6320000.000,,,,4994000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,30000000.000,,,,28800000.000,,,,22800000.000,,
EquityMethodInvestments,,,600000.000,600000.000,,2200000.000,,,,2100000.000,,,,1700000.000,,
FairValueMeasuredOnRecurringBasisInvestments,,,162377000.000,189399000.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,73871000.000,78876000.000,83988000.000,,98158000.000,,,,126725000.000,,
