,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,54504.000,62504.000,61054.000
AccruedLiabilitiesCurrent,13109.000,13990.000,14873.000
AdditionalPaidInCapitalCommonStock,5490117.000,7056512.000,7086482.000
Assets,157089.000,132267.000,130074.000
AssetsCurrent,30577.000,3356.000,1603.000
Cash,7244.000,23.000,1603.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,11953917.000,13739307.000,13739307.000
CommonStockSharesOutstanding,11953917.000,13739307.000,13739307.000
CommonStockValue,11956.000,13739.000,13769.000
DepositsAssetsNoncurrent,11000.000,11000.000,11000.000
DueToRelatedPartiesCurrent,122212.000,131622.000,157892.000
Liabilities,224824.000,243116.000,268819.000
LiabilitiesAndStockholdersEquity,157089.000,132267.000,130074.000
LiabilitiesCurrent,224824.000,243116.000,268819.000
NotesPayableCurrent,35000.000,35000.000,35000.000
OtherAssetsNoncurrent,108660.000,111500.000,111500.000
PrepaidExpenseCurrent,23333.000,3333.000,0.000
PropertyPlantAndEquipmentNet,17852.000,17412.000,16972.000
RetainedEarningsAccumulatedDeficit,-5569808.000,-7181099.000,-7238995.000
StockholdersEquity,-67736.000,-110849.000,-138744.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-67735.000,-110849.000,-138745.000
