,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsAndNotesReceivableNet,,,,3061145000.000,2882730000.000,3094175000.000,2966624000.000,,,,,,,,,,,,,,,,,,,
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,3193389000.000,3168120000.000,3396850000.000,3183114000.000,3423152000.000,3289930000.000,3510518000.000,3398713000.000,3646817000.000,3529997000.000,3496254000.000,3353381000.000,3531105000.000,3353453000.000,3509438000.000,3380971000.000,4191460000.000,3963458000.000,4282038000.000
AccountsPayableCurrent,,2143219000.000,2183417000.000,2164695000.000,2074396000.000,2285744000.000,2209469000.000,2343903000.000,2287559000.000,2464215000.000,2463494000.000,2475589000.000,2443704000.000,2726427000.000,2831028000.000,2924417000.000,2797947000.000,2836430000.000,2881953000.000,2887863000.000,2710469000.000,2906651000.000,2935982000.000,3716517000.000,3549554000.000,3849670000.000
AccruedIncomeTaxesCurrent,,84838000.000,,384613000.000,123420000.000,88112000.000,50316000.000,159014000.000,0.000,0.000,0.000,139286000.000,,,,94437000.000,0.000,0.000,,0.000,,,110690000.000,252681000.000,0.000,0.000
AccruedLiabilitiesCurrent,,800155000.000,856569000.000,817703000.000,857538000.000,870674000.000,909144000.000,845695000.000,903934000.000,951852000.000,1036855000.000,1017077000.000,1043656000.000,1141625000.000,1160850000.000,1132069000.000,1100239000.000,1109887000.000,1467610000.000,999337000.000,1071632000.000,1118410000.000,1289312000.000,1381300000.000,1471195000.000,1328773000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3235838000.000,,,,3457301000.000,,,,3777926000.000,,,,4098257000.000,,,,4408305000.000,,,,4704808000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-330060000.000,-259958000.000,-352107000.000,-323565000.000,-286623000.000,-662866000.000,-613975000.000,-605709000.000,-620720000.000,-446937000.000,-411801000.000,-446417000.000,-516922000.000,-642663000.000,-743172000.000,-828656000.000,-920140000.000,-923197000.000,-1007539000.000,-1045177000.000,-988101000.000,-1358118000.000,-1434940000.000,-1582596000.000,-1505437000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,19200000.000,,,,33000000.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,861835000.000,887754000.000,891645000.000,907991000.000,923189000.000,939179000.000,939249000.000,954988000.000,1029443000.000,1059624000.000,1086716000.000,1105382000.000,1119784000.000,1139218000.000,1155838000.000,1181918000.000,1185012000.000,1213999000.000,1231506000.000,1022816000.000,1039236000.000,1281140000.000,1313245000.000,1320068000.000,1307914000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,86668000.000,42436000.000,53796000.000,71180000.000,82762000.000,42919000.000,55153000.000,67926000.000,82895000.000,47345000.000,61324000.000,69078000.000,80254000.000,49902000.000,60879000.000,68427000.000,75969000.000,41720000.000,46470000.000,57631000.000,66066000.000,37880000.000,41246000.000,48612000.000,56525000.000
Assets,,10949934000.000,11385555000.000,11446863000.000,11454027000.000,11892113000.000,12094972000.000,12487833000.000,12428067000.000,12657210000.000,12663947000.000,13025395000.000,13013025000.000,13138264000.000,13167950000.000,13617913000.000,17970470000.000,17983591000.000,17989281000.000,13371551000.000,13089468000.000,13351094000.000,16721804000.000,18024810000.000,17630066000.000,17920900000.000
AssetsCurrent,,5438557000.000,5732882000.000,5696234000.000,5648050000.000,5924942000.000,6084808000.000,6333650000.000,6159785000.000,6375582000.000,6207427000.000,6534262000.000,6520856000.000,6639475000.000,6681972000.000,7108403000.000,11456904000.000,11521307000.000,11494304000.000,7027960000.000,6779026000.000,6960033000.000,10053899000.000,8135470000.000,8011206000.000,8325561000.000
AssetsFairValueDisclosure,,,428813000.000,,,,,,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,9618860000.000,9595339000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,108000000.000,106500000.000,103500000.000,92900000.000,70600000.000,69000000.000,51600000.000,38800000.000,39000000.000,38300000.000,28400000.000,25600000.000,30900000.000,20700000.000,19900000.000,18200000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,68900000.000,71600000.000,67000000.000,57100000.000,55200000.000,53900000.000,45400000.000,33300000.000,29400000.000,28700000.000,20700000.000,17300000.000,16400000.000,6700000.000,3900000.000,3900000.000
CashAndCashEquivalentsAtCarryingValue,,385668000.000,639765000.000,284101000.000,336531000.000,350464000.000,688867000.000,548415000.000,320805000.000,331520000.000,412285000.000,359532000.000,449863000.000,341090000.000,413046000.000,384898000.000,4907677000.000,5084704000.000,5130044000.000,388256000.000,595602000.000,610838000.000,3919300000.000,759898000.000,847292000.000,855133000.000
CashSurrenderValueOfLifeInsurance,,,231300000.000,,,,160500000.000,,,,159300000.000,,,,161900000.000,,,,162800000.000,,,,163300000.000,,,
CommonStockParOrStatedValuePerShare,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
