,2011-06-30,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,457000.000,812000.000,657000.000,1520000.000,1369000.000,781000.000,1270000.000,1158000.000,732000.000,752000.000,779000.000,1230000.000,1002000.000,1183000.000,1865000.000,2479000.000,1968000.000,1223000.000,1291000.000,1551000.000,1583000.000,1835000.000,2214000.000
AccountsReceivableGrossCurrent,,,,,,,2600000.000,,,,2400000.000,,,,3500000.000,,,,4900000.000,,,,8800000.000,
AccountsReceivableNetCurrent,,2680000.000,2540000.000,2068000.000,1822000.000,2959000.000,2568000.000,3182000.000,2921000.000,2209000.000,2384000.000,2435000.000,2459000.000,2760000.000,3460000.000,4450000.000,4813000.000,3826000.000,4863000.000,7109000.000,5737000.000,5447000.000,8508000.000,9565000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,27200000.000,,,,15000000.000,,,,12600000.000,,13600000.000,14600000.000,14800000.000,16062000.000,17357000.000,18263000.000,19748000.000,21151000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-4028000.000,-4038000.000,-4033000.000,-4040000.000,-4041000.000,-4039000.000,-4047000.000,-4044000.000,-4039000.000,-4033000.000,-4028000.000,-4030000.000,-4028000.000,-4026000.000,-4027000.000,-4024000.000,-4026000.000,-4027000.000,-4030000.000,-4034000.000,-4044000.000,-4047000.000,-4066000.000
AdditionalPaidInCapital,,212691000.000,212618000.000,213691000.000,214653000.000,215589000.000,216667000.000,217918000.000,220670000.000,222035000.000,228038000.000,228976000.000,230513000.000,242648000.000,243282000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,244568000.000,245983000.000,263608000.000,264212000.000,262262000.000,263134000.000,263906000.000,264214000.000,275729000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,100000.000,,,,100000.000,,,,100000.000,,,,100000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,13000.000,,10000.000,10000.000,15000.000,,12000.000,15000.000,14000.000,,12000.000,12000.000,14000.000,0.000,22000.000,24000.000,19000.000,0.000,57000.000,29000.000,28000.000,311000.000,308000.000
Assets,,56551000.000,49265000.000,45500000.000,39657000.000,34566000.000,31362000.000,30135000.000,29640000.000,31672000.000,30749000.000,25882000.000,30590000.000,35073000.000,32078000.000,37694000.000,39989000.000,45276000.000,40402000.000,52212000.000,42659000.000,47066000.000,45564000.000,58533000.000
AssetsCurrent,,45596000.000,39038000.000,35742000.000,29583000.000,24254000.000,21651000.000,20421000.000,19069000.000,20329000.000,19779000.000,15207000.000,20220000.000,25290000.000,22383000.000,24945000.000,25050000.000,30374000.000,25087000.000,36880000.000,27015000.000,26802000.000,25782000.000,37827000.000
