,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AllocatedShareBasedCompensationExpense,,,,1800000.000,1700000.000,,1300000.000,200000.000,1900000.000,600000.000,1000000.000,1000000.000,2000000.000,4000000.000,2000000.000,2000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,1100000.000,1000000.000,,800000.000,100000.000,1200000.000,400000.000,1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,2000000.000
AmortizationOfFinancingCosts,,,3310000.000,,,,2361000.000,,,,2000000.000,,,,1000000.000,
AmortizationOfIntangibleAssets,26387000.000,20137000.000,17989000.000,17802000.000,15171000.000,14336000.000,13935000.000,13893000.000,13835000.000,13869000.000,13000000.000,14000000.000,13000000.000,12000000.000,12000000.000,12000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,493000.000,1242000.000,,502000.000,341000.000,318000.000,1111000.000,5000000.000,,,,,6000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,20000.000,,,1000.000,,357000.000,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,71000000.000,,,,14000000.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,,,2000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-101388000.000,,,,-68849000.000,,,,-55000000.000,,,,-141000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,100000.000,,,,,,,,-6000000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,-3000000.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,-2000000.000,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-186000.000,,,,-345000.000,,,,-8000000.000,,,,-5000000.000,
ComprehensiveIncomeNetOfTax,,,-22778000.000,22414000.000,-698594000.000,-1807000.000,-20277000.000,-514030000.000,47688000.000,-19275000.000,-116000000.000,42000000.000,-8000000.000,12000000.000,22000000.000,65000000.000
CostOfGoodsAndServicesSold,520634000.000,517756000.000,386588000.000,532954000.000,514649000.000,427478000.000,373175000.000,551308000.000,534805000.000,446766000.000,288000000.000,351000000.000,344000000.000,315000000.000,303000000.000,365000000.000
CostsAndExpenses,806263000.000,785421000.000,599937000.000,865411000.000,1624307000.000,636388000.000,587970000.000,1502495000.000,808709000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-17464000.000,,,,-12096000.000,,,,-6000000.000,,,,5000000.000,
Depreciation,,,17852000.000,,,,22630000.000,,,,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,11000000.000
DepreciationDepletionAndAmortization,,,,,,,,,,,25000000.000,26000000.000,25000000.000,24000000.000,24000000.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,1009000.000,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,-106000.000,-128000.000,,-104000.000,-146000.000,-430000.000,-97000.000,-60000000.000,-2000000.000,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,1000000.000,1000000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,-277000.000,-331000.000,,-269000.000,-377000.000,-1109000.000,-157000.000,-155000000.000,-4000000.000,,,-1000000.000,-1000000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,6000000.000,,,,,
EarningsPerShareBasic,,,,,,,,,,,,0.440,-0.030,,0.210,0.490
EarningsPerShareDiluted,,,,,,,,,,,,0.440,-0.030,,0.200,0.490
EffectiveIncomeTaxRateContinuingOperations,,,,0.419,0.118,,0.395,0.185,0.213,-0.597,0.332,0.472,0.565,-0.887,0.370,0.387
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,,,8000000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,-8000000.000,
GainOnSaleOfInvestments,,,,,,,,,,,,,,,,2000000.000
GainsLossesOnExtinguishmentOfDebt,,,-39193000.000,,-16361000.000,,,,,,,,-65000000.000,,-13000000.000,-14000000.000
GoodwillAcquiredDuringPeriod,,,,,,,3937000.000,,,,37000000.000,,,,10000000.000,
GoodwillAndIntangibleAssetImpairment,,,,,845173000.000,,0.000,673253000.000,,,0.000,,,,,
GoodwillImpairmentLoss,,,,,,,,,0.000,,,,0.000,,0.000,0.000
GoodwillOtherChanges,,,,,,,-226000.000,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,,,,,-2000000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,,,1000000.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,673253000.000,0.000,,,,,,,
ImpairmentOfInvestments,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,45000000.000,,,,,
IncomeLossFromContinuingOperations,,47215000.000,-29106000.000,22134000.000,-704159000.000,-2212000.000,-22944000.000,-510001000.000,46367000.000,-18226000.000,-18000000.000,42000000.000,-3000000.000,22000000.000,28000000.000,67000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,94024000.000,81636000.000,-46787000.000,38273000.000,-798412000.000,-20451000.000,-37825000.000,-625688000.000,58989000.000,-22718000.000,-27000000.000,80000000.000,-5000000.000,36000000.000,45000000.000,109000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,60562000.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,0.460,-0.020,,0.210,0.500
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,0.460,-0.020,,0.210,0.490
IncomeLossFromDiscontinuedOperationsNetOfTax,-3842000.000,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-1487000.000,-924000.000,838000.000,-203000.000,89000.000,-165000.000,-231000.000,-679000.000,-60000.000,-95000000.000,-2000000.000,-1000000.000,-2000000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,-0.020,-0.010,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,-0.020,-0.010,,,
IncomeLossFromEquityMethodInvestments,,,,-111000.000,-50000.000,,-54000.000,-60000.000,-50000.000,-304000.000,,,,,,
IncomeTaxExpenseBenefit,33462000.000,34421000.000,-17681000.000,16028000.000,-94303000.000,-18304000.000,-14935000.000,-115747000.000,12572000.000,-4796000.000,-9000000.000,38000000.000,-3000000.000,14000000.000,17000000.000,42000000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,532100000.000,,,279700000.000,,,,,,,,
IncomeTaxesPaidNet,,,,,,,2339000.000,,,,2000000.000,,,,1000000.000,
IncreaseDecreaseInAccountsPayable,,,17908000.000,,,,29665000.000,,,,6000000.000,,,,6000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-2510000.000,,,,-5190000.000,,,,-5000000.000,,,,10000000.000,
IncreaseDecreaseInAccruedLiabilities,,,-65570000.000,,,,-37733000.000,,,,-57000000.000,,,,-29000000.000,
IncreaseDecreaseInDeferredRevenue,,,73064000.000,,,,65554000.000,,,,17000000.000,,,,17000000.000,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,,,,,,-25000000.000,
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,,61243000.000,,,,75792000.000,,,,,,,,-6000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-9233000.000,,,,326000.000,,,,7000000.000,,,,,
IncreaseDecreaseInReceivables,,,7597000.000,,,,-6856000.000,,,,-13000000.000,,,,-21000000.000,
