,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-11-19,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndOtherReceivablesNetCurrent,,71992.000,,68906.000,47406.000,57198.000,54716.000,,51551.000,46426.000,,,,,,,,
AccountsNotesAndLoansReceivableNetCurrent,,50000.000,,50000.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,3441199.000,,3114656.000,3021455.000,3159575.000,3286581.000,,3481723.000,3351998.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,104750.000,104728.000,104750.000,104729.000,,105119.000,104725.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,3114656.000,3021455.000,3159575.000,3286581.000,,3481723.000,3351998.000,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,2424.000,28833.000,41898.000,51176.000,51176.000,71845.000,43522.000,47393.000,47393.000
AccountsPayableCurrent,774964.000,774800.000,,720764.000,716137.000,723335.000,726308.000,,724387.000,721976.000,856943.000,881086.000,805203.000,795390.000,,724909.000,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,15277.000,15277.000,,,,,,,,
AccountsPayableOtherCurrent,,,,250000.000,250000.000,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,250000.000,,
AccountsPayableRelatedPartiesCurrent,,,,154051.000,32175.000,56083.000,79614.000,,101419.000,56083.000,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,333363.000,309513.000,,,,,,,,,13867.000,,25867.000,17617.000
AccountsReceivableGrossCurrent,,,,,0.000,,,,,,,,,,,,,
AccountsReceivableNet,,,,50.000,50.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,70473.000,105000.000,,105000.000,,,,,,,151527.000,169702.000,100374.000,85404.000,,105712.000,,
AccountsReceivableNetNoncurrent,105000.000,,,,,,,,,,,,,,,,,
AccruedBonusesCurrent,,,,,,7500.000,,,,,,,,,,,,
AccruedFeesAndOtherRevenueReceivable,,,,,,193500.000,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,104728.000,118729.000,118729.000,118729.000,118729.000,145495.000,145935.000,147760.000
AccruedLiabilitiesCurrent,3268663.000,,,,3021455.000,3159575.000,,,,,3583430.000,3734029.000,3867019.000,3976716.000,,4303883.000,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,15000.000,,,38869.000,38869.000,3583430.000,3734029.000,3867018.000,3976715.000,4135303.000,4303883.000,4446745.000,4556828.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,3583430.000,3734029.000,3867019.000,3976716.000,4135303.000,4303883.000,4446745.000,4556828.000
AccruedProfessionalFeesCurrent,,,,487076.000,215218.000,215218.000,215218.000,,215218.000,23594.000,23594.000,23594.000,23594.000,23594.000,23594.000,23594.000,23594.000,23594.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,108650.000,175750.000,192950.000,207550.000,,166600.000,139524.000,134524.000,157024.000,165024.000,151429.000,176329.000,186198.000,189548.000,190959.000
AccruedRentCurrent,,,,,1006.000,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,1944.000,6983.000,,,,,,,,,,,,
AdditionalPaidInCapital,17216715.000,17216715.000,,13782137.000,13589861.000,13632467.000,13743543.000,,13340216.000,11435130.000,8497444.000,16305314.000,16462092.000,16402687.000,,14876506.000,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,50000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,135.000,,,,,,,,,,,,,,,,,
Assets,317044.000,317790.000,,319637.000,148268.000,156027.000,146718.000,,148935.000,404395.000,473998.000,476438.000,412272.000,612042.000,,498520.000,,
AssetsCurrent,122269.000,123015.000,,124862.000,58493.000,66252.000,56943.000,,59160.000,314120.000,296911.000,282338.000,216835.000,194809.000,,126455.000,,
AssetsNet,,,,,,,,,,,,2313.000,2177.000,1973.000,,2095.000,,
AssetsNoncurrent,194775.000,194775.000,,194775.000,89775.000,89775.000,89775.000,,89775.000,90275.000,177087.000,194100.000,195437.000,417233.000,,372065.000,,
BankOverdrafts,0.000,,,,,,,,,,,1860.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,85362.000,85362.000,85362.000,85312.000,,
Capital,,,,,,,,,,,,,,11097679.000,,,,
Cash,193.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,193.000,253.000,,502.000,218.000,568.000,145.000,,2057.000,192469.000,45119.000,3367.000,13415.000,37769.000,,9221.000,,
CashEquivalentsAtCarryingValue,,253.000,226.000,502.000,218.000,568.000,145.000,,2057.000,192469.000,45119.000,3367.000,13415.000,37769.000,,9221.000,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,-1142854.000,,,,,,,,,,,,,
