,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,491779.000,,,,112495.000,,,259737.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,80757.000,,,,465519.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,513112.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,0.000,,,,,,491779.000,1065929.000,780591.000,338010.000,112495.000,217254.000,240441.000,,
AmortizationOfDebtDiscountPremium,,,,,217316.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,70481.000,81359.000,81289.000,81324.000,81324.000,81324.000,81324.000,81319.000,81324.000,81324.000,81324.000,81324.000,81324.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-311003.000,,,,-122031.000,,,,4448318.000,,,,-388393.000,,,-1088369.000,
CashPeriodIncreaseDecrease,,,,,2328000.000,,,,,,,,638000.000,,,1238000.000,
ComprehensiveIncomeNetOfTax,,,,,-3825342.000,-3258418.000,584519.000,-3107073.000,3752220.000,-2236671.000,-1602179.000,,,,,,
ConversionOfStockAmountConverted1,,,,,,,,,,,,,,,,3000000.000,
CostOfGoodsSold,737.000,497.000,714.000,1925.000,,,,,,,,,,,,,
CostsAndExpenses,1336451.000,1126268.000,892808.000,1726114.000,1964743.000,2460269.000,1346903.000,2939473.000,5278271.000,2158238.000,1585721.000,1177529.000,1472439.000,1148387.000,1074884.000,1394960.000,1212018.000
DebtConversionConvertedInstrumentAmount1,,,,,1570000.000,,,,,,,,,,,,
Depreciation,2077.000,,,,,,,,,,,,3849.000,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,,10505.000,
DerivativeGainLossOnDerivativeNet,,,,,-1320000.000,-990704.000,850000.000,867759.000,,,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,,,,,2008775.000,
EarningsPerShareBasic,,,,,,,,,0.020,,-0.180,,-0.180,,,,0.020
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.020,-0.020,-0.020,0.000,0.000,,-0.010,,,,-0.150,-0.130,-0.410,
EarningsPerShareDiluted,,,,,,,,,0.020,,-0.180,,-0.180,,,,0.020
EmployeeBenefitsAndShareBasedCompensation,,,,,1044000.000,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,,,,,
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,1320000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,-482915.000,,,,,,,,,,,1547608.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-886085.000,-877109.000,-629102.000,-1860503.000,-3614428.000,-3249443.000,411001.000,-3153444.000,3752220.000,-2236671.000,-1602179.000,-1292413.000,-1593089.000,-1271894.000,-1103775.000,-1589260.000,160489.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,150228.000,,,,-60045.000,,,,152219.000,,,,655453.000,,,201191.000,
IncreaseDecreaseInAccountsReceivable,,,,,-175000.000,,,,-355000.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,-446670.000,,,,,,,,,,,,,,,,
