,2011-03-31,2011-06-30,2011-09-30
AccountsPayableCurrent,98139000.000,142750000.000,75568000.000
AccountsReceivableGrossNoncurrent,8687000.000,8687000.000,8687000.000
AccountsReceivableNetCurrent,49499000.000,62529000.000,40696000.000
AccruedIncomeTaxesCurrent,23090000.000,20823000.000,20220000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,204738000.000,183183000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-725000.000,-841000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8776000.000,-8822000.000,-8186000.000
AdditionalPaidInCapital,414731000.000,415983000.000,417322000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1205000.000,1048000.000,1247000.000
Assets,1280919000.000,1305889000.000,1241526000.000
AssetsCurrent,435419000.000,433587000.000,366815000.000
AssetsHeldForSaleAtCarryingValue,,7300000.000,
AssetsHeldForSaleCurrent,9500000.000,1510000.000,1510000.000
AssetsHeldForSaleLongLived,,1510000.000,1510000.000
AssetsHeldForSaleLongLivedFairValueDisclosure,,1800000.000,
AvailableForSaleSecuritiesAmortizedCost,,29922000.000,31388000.000
AvailableForSaleSecuritiesFairValueDisclosure,,29936000.000,31365000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,1000.000,35000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,15000.000,12000.000
BillingsInExcessOfCost,,6047000.000,5739000.000
CashAndCashEquivalentsAtCarryingValue,244653000.000,186675000.000,168472000.000
CashAndCashEquivalentsFairValueDisclosure,,123558000.000,109599000.000
CashCollateralForBorrowedSecurities,,24700000.000,15200000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,115936000.000,115950000.000,115759000.000
CommonStockValue,1159000.000,1160000.000,1158000.000
ConstructionInProgressGross,,304308000.000,315090000.000
ContractReceivableRetainageDueOneYearOrLess,,600000.000,600000.000
ContractsReceivableClaimsAndUncertainAmounts,,14300000.000,15000000.000
ConvertibleDebtFairValueDisclosures,,243800000.000,316900000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,43025000.000,86119000.000,44452000.000
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,68240000.000,68240000.000
DebtInstrumentConvertibleConversionPrice1,,35.480,35.480
DebtInstrumentFairValue,,69800000.000,71100000.000
DebtInstrumentInterestRateEffectivePercentage,,0.075,0.075
DeferredCostsCurrent,8712000.000,14959000.000,20072000.000
DeferredTaxAssetsNetCurrent,2873000.000,3130000.000,3565000.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,36772000.000,-36772000.000
DeferredTaxLiabilitiesNoncurrent,52773000.000,52517000.000,54660000.000
DerivativeFairValueOfDerivativeNet,,341000.000,84000.000
EmployeeRelatedLiabilitiesCurrent,17388000.000,19263000.000,15882000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,0.000,
Land,,6322000.000,6322000.000
LettersOfCreditOutstandingAmount,,24100000.000,14900000.000
Liabilities,533954000.000,584563000.000,515110000.000
LiabilitiesAndStockholdersEquity,1280919000.000,1305889000.000,1241526000.000
LiabilitiesCurrent,158087000.000,208544000.000,137856000.000
LineOfCreditFacilityAmountOutstanding,,,0.000
LineOfCreditFacilityCurrentBorrowingCapacity,,134100000.000,134100000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,150000000.000,150000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,110000000.000,119200000.000
LongLivedAssetsHeldForSaleImpairmentCharge,,5500000.000,
LongTermDebt,,306140000.000,306611000.000
LongTermDebtCurrent,3960000.000,3960000.000,3960000.000
LongTermDebtNoncurrent,299788000.000,302180000.000,302651000.000
MarketableSecurities,,29936000.000,31365000.000
MarketableSecuritiesCurrent,22005000.000,22763000.000,29830000.000
MarketableSecuritiesNoncurrent,,7173000.000,1535000.000
MinorityInterest,1009000.000,1355000.000,
OtherAccruedLiabilitiesCurrent,11491000.000,21456000.000,17911000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,6047000.000,5739000.000
OtherAssetsNoncurrent,10173000.000,10752000.000,17704000.000
OtherDeferredCostsNet,22163000.000,22761000.000,21248000.000
OtherLiabilitiesNoncurrent,23306000.000,21322000.000,19943000.000
OtherPrepaidExpenseCurrent,27246000.000,27950000.000,41730000.000
PropertyPlantAndEquipmentGross,,1027667000.000,1008720000.000
PropertyPlantAndEquipmentNet,804477000.000,822929000.000,825537000.000
ProvisionForLossOnContracts,4019000.000,292000.000,4315000.000
RestrictedCashAndCashEquivalents,,,18200000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,27906000.000,27952000.000,16488000.000
RestrictedCashAndInvestmentsCurrent,,,13500000.000
RestrictedCashAndInvestmentsNoncurrent,,,1700000.000
RetainedEarningsAccumulatedDeficit,338842000.000,311650000.000,316122000.000
StockholdersEquity,745956000.000,719971000.000,726416000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,746965000.000,721326000.000,726416000.000
