,2011-09-30,2012-09-30
AdjustmentForAmortization,978953.000,1006847.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1495773.000,983286.000
AdvertisingExpense,,1353000.000
AllocatedShareBasedCompensationExpense,,983000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,639000.000
AmortizationOfIntangibleAssets,,945841.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4177028.000,
ComprehensiveIncomeNetOfTax,-2545423.000,2243991.000
CostOfGoodsSold,26821427.000,30865556.000
CurrentFederalTaxExpenseBenefit,,163335.000
CurrentForeignTaxExpenseBenefit,,229998.000
DeferredFederalIncomeTaxExpenseBenefit,,242852.000
DeferredForeignIncomeTaxExpenseBenefit,,395619.000
DeferredIncomeTaxExpenseBenefit,-834412.000,650209.000
Depreciation,1538102.000,1643014.000
EarningsPerShareBasic,-0.110,0.170
EarningsPerShareDiluted,-0.110,0.170
EffectOfExchangeRateOnCashAndCashEquivalents,-93079.000,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,83859.000
EffectiveIncomeTaxRateContinuingOperations,,0.340
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.120
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,0.020
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,-0.020
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.040
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.060
EntityWideRevenueMajorCustomerPercentage,,0.180
FederalIncomeTaxExpenseBenefitContinuingOperations,,406187.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,625617.000
GainLossOnDispositionOfProperty,,40037.000
GeneralAndAdministrativeExpense,7799210.000,8170468.000
GrossProfit,26097448.000,30817645.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,257703.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,2824585.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1938466.000,3082288.000
IncomeTaxExpenseBenefit,-623162.000,1031804.000
IncomeTaxesPaid,85602.000,863865.000
IncreaseDecreaseInAccountsPayable,478189.000,278123.000
IncreaseDecreaseInAccountsReceivable,-652640.000,2260106.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,614218.000,-241044.000
IncreaseDecreaseInInventories,323136.000,-1426371.000
IncreaseDecreaseInOtherOperatingAssets,,52498.000
IncreaseDecreaseInOtherOperatingLiabilities,-120912.000,362594.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,519003.000,
InterestExpense,277008.000,89545.000
