,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,18565000.000,10372000.000,11684000.000,15345000.000,18596000.000,11614000.000,11864000.000,13087000.000,17282000.000,12771000.000,12355000.000,16640000.000,20382000.000,12248000.000,9901000.000,15931000.000,19240000.000,13189000.000,12982000.000,16894000.000,18014000.000,10587000.000,12388000.000,16169000.000
AccountsReceivableNetCurrent,34781000.000,13655000.000,12743000.000,9008000.000,32570000.000,14422000.000,8760000.000,7966000.000,32088000.000,17542000.000,8468000.000,8914000.000,29414000.000,14776000.000,10614000.000,9798000.000,33883000.000,20369000.000,9929000.000,8882000.000,33835000.000,18932000.000,9915000.000,9964000.000
AccruedIncomeTaxesNoncurrent,,,488000.000,496000.000,505000.000,497000.000,142000.000,105000.000,98000.000,100000.000,69000.000,44000.000,37000.000,39000.000,42000.000,45000.000,37000.000,40000.000,38000.000,39000.000,31000.000,33000.000,36000.000,47000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,131825000.000,133060000.000,134203000.000,135370000.000,134892000.000,135901000.000,135564000.000,133832000.000,132204000.000,130723000.000,131817000.000,130376000.000,128970000.000,128095000.000,126317000.000,124114000.000,122849000.000,120742000.000,118991000.000,117593000.000,115339000.000,113550000.000,114780000.000,114883000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,16000000.000,,,,14000000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9742000.000,-12127000.000,-15328000.000,-15328000.000,-15328000.000,-15328000.000,-15986000.000,-15986000.000,-15986000.000,-15186000.000,-13980000.000,-13659000.000,-13338000.000,-13017000.000,-20234000.000,-19739000.000,-19244000.000,-18749000.000,-14330000.000,-14000000.000,-13670000.000,-13340000.000,-11394000.000,-11246000.000
AdditionalPaidInCapital,,,,,,,,,,,,116111000.000,116105000.000,116226000.000,,116470000.000,116385000.000,116510000.000,,116757000.000,116643000.000,116809000.000,,117143000.000
AdditionalPaidInCapitalCommonStock,114706000.000,114895000.000,115060000.000,115288000.000,115388000.000,115529000.000,115670000.000,115812000.000,115817000.000,115817000.000,115978000.000,,,,116348000.000,,,,116633000.000,,,,116976000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,350000.000,,,,275000.000,,,,200000.000,,,,200000.000,,,,200000.000,,,,200000.000,
AssetRetirementObligation,,,,,,,554000.000,,,,563000.000,,,,572000.000,,,,581000.000,,,,590000.000,
