,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AllocatedShareBasedCompensationExpense,-2503000.000,2242000.000,430000.000,-4885000.000,-6044000.000,,,,
AmortizationOfDebtDiscountPremium,,261000.000,,,,297000.000,,,
AmortizationOfDeferredCharges,1150000.000,1077000.000,1110000.000,1151000.000,951000.000,871000.000,1754000.000,1656000.000,899000.000
AssetRetirementObligationAccretionExpense,595000.000,667000.000,556000.000,629000.000,639000.000,497000.000,514000.000,525000.000,614000.000
AssetRetirementObligationLiabilitiesIncurred,,72000.000,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,-594000.000,,,,,,,
CostsAndExpenses,36387000.000,42020000.000,42746000.000,34191000.000,28916000.000,33167000.000,176095000.000,216231000.000,128401000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,-3099000.000,,,,,,,
DepreciationDepletionAndAmortization,12551000.000,11176000.000,11794000.000,11759000.000,9335000.000,8821000.000,7234000.000,4260000.000,3284000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,-708000.000,857000.000,178000.000,-2551000.000,-4041000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,2249000.000,,,,181000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,242000.000,,,,10000.000,,,
GainLossOnDerivativeInstrumentsNetPretax,-14171000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-36710000.000,,,,,,67515000.000,,
GeneralAndAdministrativeExpense,5389000.000,8916000.000,9075000.000,1403000.000,958000.000,6738000.000,7038000.000,5890000.000,9400000.000
ImpairmentOfOilAndGasProperties,,,817000.000,,,,146030000.000,191800000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-28584000.000,872000.000,-17493000.000,30232000.000,70963000.000,-21397000.000,-129759000.000,-214179000.000,-139674000.000
IncomeTaxExpenseBenefit,,0.000,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-17548000.000,,,,-13624000.000,,,
IncreaseDecreaseInAccountsReceivable,,-5171000.000,,,,-2605000.000,,,
IncreaseDecreaseInDeferredCompensation,,-13950000.000,,,,-1551000.000,,,
IncreaseDecreaseInInventories,,-431000.000,,,,16000.000,,,
IncreaseDecreaseInOtherCurrentAssets,,-1058000.000,,,,-1350000.000,,,
IncreaseDecreaseInOtherNoncurrentAssets,,-216000.000,,,,13000.000,,,
InterestExpense,21111000.000,21123000.000,21766000.000,22613000.000,21523000.000,20682000.000,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,-29590000.000,-28885000.000,
InterestPaid,,39941000.000,,,,23187000.000,,,
LeaseOperatingExpense,18274000.000,19468000.000,18185000.000,18225000.000,16459000.000,14932000.000,13206000.000,12955000.000,13274000.000
NetCashProvidedByUsedInContinuingOperations,,4084000.000,,,,-7602000.000,,,
NetCashProvidedByUsedInFinancingActivities,,41983000.000,,,,5991000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,41983000.000,,,,5991000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-26375000.000,,,,-2863000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-26375000.000,,,,-2863000.000,,,
NetCashProvidedByUsedInOperatingActivities,,-11524000.000,,,,-10730000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11524000.000,,,,-10730000.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-28584000.000,872000.000,-17493000.000,30232000.000,70963000.000,-21397000.000,-129759000.000,-214179000.000,-139674000.000
NonoperatingIncomeExpense,-73142000.000,-20105000.000,-41786000.000,6572000.000,63557000.000,-8648000.000,26466000.000,-9102000.000,-20551000.000
OilAndGasSalesRevenue,79696000.000,62538000.000,66563000.000,57242000.000,35709000.000,19749000.000,19317000.000,10646000.000,8773000.000
OperatingIncomeLoss,44558000.000,20977000.000,24293000.000,23660000.000,7406000.000,-12749000.000,-156225000.000,-205077000.000,-119123000.000
OtherIncome,1249000.000,459000.000,476000.000,609000.000,613000.000,669000.000,553000.000,508000.000,505000.000
PaidInKindInterest,,3065000.000,,,,8974000.000,,,
PaymentsOfFinancingCosts,,17000.000,,,,409000.000,,,
PaymentsToAcquireOilAndGasProperty,,16000.000,,,,10000.000,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,177000.000,,,,43000.000,,,
PaymentsToExploreAndDevelopOilAndGasProperties,,26182000.000,,,,4596000.000,,,
ProceedsFromIssuanceOfLongTermDebt,,97000000.000,,,,15000000.000,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,1786000.000,,,
RepaymentsOfLongTermDebt,,55000000.000,,,,8600000.000,,,
ResultsOfOperationsTransportationCosts,50000.000,57000.000,49000.000,51000.000,44000.000,47000.000,46000.000,54000.000,54000.000
Revenues,80945000.000,62997000.000,67039000.000,57851000.000,36322000.000,20418000.000,19870000.000,11154000.000,9278000.000
SalesRevenueNet,79696000.000,62538000.000,66563000.000,57242000.000,35709000.000,19749000.000,19317000.000,10646000.000,8773000.000
ShareBasedCompensation,,1600000.000,,,,496000.000,,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,214555.000,,,,,,,,
TaxesExcludingIncomeAndExciseTaxes,-472000.000,1736000.000,2270000.000,2124000.000,1481000.000,2132000.000,2027000.000,747000.000,-253000.000
