,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,191896.000
AdvertisingExpense,,,,122390.000,
AllocatedShareBasedCompensationExpense,,0.000,,,
AmortizationOfDebtDiscountPremium,18245.000,350997.000,738428.000,227609.000,69298.000
AmortizationOfFinancingCostsAndDiscounts,,24730.000,,,
AmortizationOfIntangibleAssets,,203820.000,7069.000,209085.000,385634.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3426897.000,647950688.000,11879272169.000,13844616.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-34000.000,
CashAcquiredFromAcquisition,1260.000,12830.000,,170.000,18029.000
CashAndCashEquivalentsPeriodIncreaseDecrease,163657.000,-141857.000,-35991.000,-218.000,1338982.000
CashDividendsPaidToParentCompany,,-2460.000,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,-212513.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,129940.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,940976.000,-312658.000,,
CostOfGoodsSold,,,,209329.000,3502505.000
CurrentFederalTaxExpenseBenefit,,,,,143957.000
CurrentIncomeTaxExpenseBenefit,,,,,146477.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,2520.000
DebtConversionConvertedInstrumentAmount1,,130000.000,138270.000,912132.000,328256.000
DebtConversionConvertedInstrumentSharesIssued1,,1300000.000,97503528.000,1870277969.000,3493226298.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,1737909.000
DebtInstrumentConvertibleInterestExpense,,207116.000,,,
DebtInstrumentIncreaseDecreaseForPeriodNet,,,43214.000,,
DebtInstrumentIncreaseDecreaseOtherNet,,311479.000,,,
DebtIssuanceCosts,,,,2500.000,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,193500.000,463000.000,
Depreciation,,,,3150.000,4392.000
DepreciationAmortizationAndAccretionNet,,,,,390025.000
DepreciationAndAmortization,29720.000,218820.000,14546.000,209085.000,390025.000
DerivativeGainLossOnDerivativeNet,,,,,3916310.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,312658.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,-0.000,
DividendsPreferredStock,,,,,-244504.000
EarningsPerShareBasic,,,,,0.000
EarningsPerShareBasicAndDiluted,-0.270,-0.150,-0.030,-0.010,
EarningsPerShareDiluted,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.340,0.340
EnvironmentalExpenseAndLiabilities,,,,,2500.000
EquityIssuancePerShareAmount,,,0.080,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,-643320.000
ExplorationAbandonmentAndImpairmentExpense,,1005958.000,,,
FairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,0.334
FairValueAssumptionsRiskFreeInterestRate,,,0.001,0.003,0.650
FairValueAssumptionsWeightedAverageVolatilityRate,,,1.920,,
ForeignCurrencyTransactionGainLossBeforeTax,,,-7914.000,24476.000,18257.000
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,-204444.000
GainLossOnDerivativeInstrumentsNetPretax,,,,-2044298.000,4120754.000
GainLossOnDispositionOfAssets,-1024.000,,,,
GainLossOnSaleOfEquityInvestments,,,,,643320.000
GainLossOnSaleOfOtherAssets,,81773.000,,,
GainOnDerivativeInstrumentsPretax,,,,,3916310.000
GainOrLossOnSaleOfPreviouslyUnissuedStockByEquityInvestee,,,,,-643320.000
GainsLossesOnExtinguishmentOfDebt,,-331749.000,-431379.000,-42778.000,21815177.000
GainsLossesOnSalesOfAssets,,-585031.000,,,
GainsLossesOnSalesOfOtherAssets,,585031.000,,,
GeneralAndAdministrativeExpense,441689.000,1174666.000,187751.000,944420.000,
GoodwillAndIntangibleAssetImpairment,,3176000.000,,,
GoodwillImpairmentLoss,2350000.000,2145000.000,,,25979.000
GoodwillPeriodIncreaseDecrease,2350800.000,,,,
GoodwillPurchaseAccountingAdjustments,,2561000.000,,,
GrossProfit,,,,185182.000,6367301.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,3176000.000,,,
IncomeLossFromContinuingOperations,,-8977614.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-9879834.000,-8977614.000,-3023095.000,-4041641.000,16533004.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-3459055.000,-3023095.000,-4041641.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.030,-0.010,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.000
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-1196078.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.020,0.000,,
IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,,,,,113560.000
IncomeTaxExaminationInterestExpense,,,,,550635.000
IncomeTaxExpenseBenefit,,,,,146477.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,577772.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,,,,,1435664.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,,-125274.000
IncomeTaxReconciliationOtherAdjustments,,,,,-150415.000
IncomeTaxReconciliationTaxExemptIncome,,,,,5631259.000
IncreaseDecreaseDueFromOfficersAndStockholders,1500.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,253878.000,-84910.000,262161.000,321903.000,3887085.000
IncreaseDecreaseInAccountsReceivable,-179880.000,174230.000,12572.000,21510.000,-328500.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,150000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,-41472.000
IncreaseDecreaseInDeferredLiabilities,,,633802.000,2044298.000,
IncreaseDecreaseInDeferredRevenue,77433.000,-77433.000,,,
IncreaseDecreaseInDeposits,,,,,-400000.000
IncreaseDecreaseInDerivativeLiabilities,,,,,-3916310.000
IncreaseDecreaseInDueFromRelatedParties,,723963.000,-148943.000,-9993.000,
IncreaseDecreaseInInterestPayableNet,,,,,865410.000
IncreaseDecreaseInInventories,,,,53609.000,-38934.000
IncreaseDecreaseInOptionPremiumContractsPayable,4708097.000,1239169.000,,,
IncreaseDecreaseInOtherReceivables,,,,,-160500.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-79020.000
IncreaseDecreaseInPrepaidExpense,-337400.000,234669.000,62839.000,9646.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,223315928910.000
InterestExpense,24791.000,628522.000,953532.000,791681.000,5842057.000
InterestExpenseSavingsDeposits,,,,,510773.000
InterestPaid,225.000,3626.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,1784730.000,375655.000,,
LiabilityForAsbestosAndEnvironmentalClaimsNetPaymentForClaims,,,,,1000000.000
LossContingencyDamagesSoughtValue,,,,,6000000.000
NetCashProvidedByUsedInContinuingOperations,,-2019170.000,-68273.000,-612520.000,
NetCashProvidedByUsedInFinancingActivities,590120.000,925967.000,290000.000,638451.000,-224869.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,590120.000,1138480.000,290000.000,638451.000,-224869.000
NetCashProvidedByUsedInInvestingActivities,-330917.000,10370.000,54940.000,-25979.000,-590302.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-330917.000,10370.000,-75000.000,-25979.000,-590302.000
NetCashProvidedByUsedInOperatingActivities,-95546.000,-1078194.000,-380931.000,-612520.000,2154152.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-95546.000,-1078194.000,-380931.000,-612520.000,2154152.000
NetIncomeLoss,-9879834.000,-10173692.000,-2710437.000,-4040122.000,13254268.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,-1519.000,3132259.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,13009764.000
NonoperatingIncomeExpense,-25815.000,-25167.000,-2026627.000,-2854281.000,18215015.000
OperatingExpenses,10433405.000,9373953.000,1002291.000,1372542.000,8049312.000
OperatingIncomeLoss,-9854019.000,-8952447.000,-996468.000,-1187360.000,-1682011.000
OriginationOfNotesReceivableFromRelatedParties,,258167.000,5347.000,-314150.000,
OtherGeneralExpense,,,,,7659287.000
OtherNonoperatingExpense,,,,,-1031095.000
OtherNonoperatingIncomeExpense,,,,,-1005116.000
PaymentsOfDebtIssuanceCosts,,,,,5244.000
PaymentsOfFinancingCosts,,,,,337257.000
PaymentsToAcquireNotesReceivable,,,75000.000,25979.000,
PaymentsToFundLongtermLoansToRelatedParties,,,,,271074.000
ProceedsFromConvertibleDebt,182500.000,,173500.000,463000.000,3020000.000
ProceedsFromIssuanceOfCommonStock,,450000.000,,2500.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,250000.000,155451.000,
ProceedsFromIssuanceOfWarrants,,450000.000,,,
ProceedsFromNotesPayable,50000.000,501500.000,110000.000,70000.000,51500.000
ProceedsFromRelatedPartyDebt,27000.000,,,,
ProceedsFromRepaymentsOfNotesPayable,,-91878.000,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,300000.000,,,
ProfessionalFees,5731148.000,5023287.000,814540.000,428122.000,
ProfitLoss,,,,-4041641.000,16386527.000
ProvisionForDoubtfulAccounts,,,,,41000.000
RepaymentsOfConvertibleDebt,,,133500.000,52500.000,3296369.000
RepaymentsOfNotesPayable,,75000.000,110000.000,,
RepaymentsOfRelatedPartyDebt,105380.000,,,,
ResearchAndDevelopmentExpense,,,,,358939.000
Revenues,579386.000,421506.000,5823.000,394511.000,9869806.000
SaleOfStockConsiderationReceivedOnTransaction,,252605.000,,,
SalesRevenueGoodsNet,,,,,5528739.000
SalesRevenueNet,579386.000,421506.000,5823.000,394511.000,9869806.000
SellingGeneralAndAdministrativeExpense,,,,,7690373.000
ShareBasedCompensation,,1239169.000,,206776.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,3.340
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,2.110,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,1.870,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.006
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.009,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.006,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,-1800000.000,-7973332.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-10533846.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,15247333.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,945304.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,0.500,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,0.310,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.330,,,
ShippingHandlingAndTransportationCosts,,,,9857.000,
StockIssued1,,,169287.000,1870279.000,
StockIssuedDuringPeriodSharesConversionOfUnits,,,8062000.000,,
StockIssuedDuringPeriodSharesOther,,,,2500000.000,
StockIssuedDuringPeriodValueAcquisitions,,2145000.000,,1155000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,169287.000,591963.000,328256.000
StockIssuedDuringPeriodValueConversionOfUnits,,176522.000,8062.000,,
StockIssuedDuringPeriodValueIssuedForCash,,,249999.000,150150.000,
StockIssuedDuringPeriodValueIssuedForServices,,1784730.000,370531.000,170438.000,-681209.000
StockIssuedDuringPeriodValueNewIssues,250000.000,5108.000,,120438.000,105501.000
StockIssuedDuringPeriodValueShareBasedCompensation,,1158207.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,1113648.000,,357352.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,229038618381.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,59893730.000,103981585.000,856939107.000,
WeightedAverageNumberOfSharesContingentlyIssuable,,,,,4200000000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,5722789471.000
