,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,25000000.000,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,2200000.000,,,,800000.000,,,,,,,,,
AccruedInvestmentIncomeReceivable,910400000.000,913200000.000,897100000.000,935600000.000,906500000.000,926900000.000,891700000.000,927200000.000,906800000.000,930300000.000,899000000.000,934200000.000,893700000.000,932300000.000,891200000.000,928600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,313000000.000,,,,282300000.000,,,,241500000.000,,,,260900000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-54900000.000,-52600000.000,-50400000.000,-48200000.000,-45900000.000,-43700000.000,-41400000.000,-39200000.000,-36900000.000,-34700000.000,-32500000.000,-30300000.000,-28000000.000,-25800000.000,-25900000.000,-23600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2087800000.000,1950000000.000,1849100000.000,2577500000.000,3152700000.000,2820200000.000,3103700000.000,3531200000.000,2109200000.000,2045700000.000,1424900000.000,2476200000.000,3439700000.000,3517100000.000,2021700000.000,2212300000.000
AdditionalPaidInCapitalCommonStock,23498700000.000,23524700000.000,23563700000.000,23579500000.000,23599900000.000,23621500000.000,23650100000.000,23654200000.000,23674100000.000,23593400000.000,23716800000.000,23735100000.000,23604500000.000,23792300000.000,23608800000.000,23697200000.000
AdvancesToAffiliate,,,,,,,,,,,,,,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossesRealEstate,4100000.000,4000000.000,3800000.000,3400000.000,3300000.000,3400000.000,2800000.000,2700000.000,2800000.000,3300000.000,3200000.000,3300000.000,2800000.000,3000000.000,3100000.000,3100000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,2277800000.000,2104500000.000,1855100000.000,1829300000.000,1832200000.000
Assets,217123500000.000,217658200000.000,221023200000.000,223510700000.000,228078000000.000,224303800000.000,226951400000.000,229048200000.000,226585100000.000,218711200000.000,218249600000.000,214007700000.000,217065400000.000,218622200000.000,214235100000.000,217025500000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,66036900000.000,66158700000.000,65446900000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,240800000.000,238200000.000,267400000.000,244800000.000,242000000.000,239200000.000,242000000.000,251000000.000,249000000.000,307900000.000,300400000.000,238600000.000,240100000.000,247800000.000,241800000.000,263100000.000
AvailableForSaleSecurities,72896000000.000,72361200000.000,71567500000.000,73808400000.000,74736500000.000,73984000000.000,73746600000.000,75376300000.000,72010200000.000,73145400000.000,71291700000.000,73297600000.000,75276900000.000,76832900000.000,73455200000.000,73115700000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,6089200000.000,6905100000.000,4377800000.000,4478400000.000,3652600000.000,5040900000.000,6641600000.000,6808300000.000,3996100000.000,4203900000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,309900000.000,226100000.000,736500000.000,1006600000.000,1529100000.000,800200000.000,366900000.000,253900000.000,724200000.000,540400000.000
AvailableForSaleSecuritiesAmortizedCost,68841600000.000,68689000000.000,68236500000.000,68934800000.000,68681000000.000,68662100000.000,67851500000.000,68583300000.000,68265600000.000,69568300000.000,69073300000.000,68958600000.000,68904500000.000,70188200000.000,70112800000.000,69388900000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,218200000.000,200900000.000,128300000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,261800000.000,739600000.000,551100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,,4799700000.000,19071200000.000,15115200000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,2109700000.000,1717000000.000,1384300000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,72644100000.000,69468700000.000,69139200000.000
AvailableForSaleSecuritiesEquitySecurities,281000000.000,279600000.000,314400000.000,276600000.000,273500000.000,270500000.000,271800000.000,283600000.000,279600000.000,338200000.000,331700000.000,270700000.000,276100000.000,285300000.000,274200000.000,297600000.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,,,2193500000.000,2157100000.000,2187300000.000
BorrowingsUnderGuaranteedInvestmentAgreements,637500000.000,499100000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1549800000.000,1716600000.000,2840800000.000,2499800000.000,3142000000.000,1908500000.000,2530900000.000,1875400000.000,2495500000.000,2511100000.000,2512700000.000,2526400000.000,3799700000.000,2766700000.000,2910700000.000,2298300000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,48.750,48.750,,,,,,
ClosedBlockLiabilitiesFuturePolicyBenefitsAndPolicyholderAccountBalances,,,77304500000.000,,,,77893800000.000,,,,80518400000.000,,,,84794800000.000,
CollateralizedFinancings,4881300000.000,4627100000.000,5161600000.000,5525500000.000,5955600000.000,6344400000.000,6838100000.000,6408900000.000,6986600000.000,7225600000.000,6956200000.000,2620800000.000,2587300000.000,2320000000.000,1967200000.000,1808500000.000
CommercialPaper,,,3000000000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,260855612.000,260882850.000,,262625547.000,263512276.000,263531836.000,263653468.000,265197553.000,265272242.000,265297029.000,265327196.000,267967005.000,267973600.000,268040988.000,268079931.000,269938304.000
CommonStockSharesOutstanding,260776492.000,260803730.000,261675811.000,254734166.000,254637825.000,246430073.000,241875485.000,229048002.000,226313974.000,215324996.000,,,,,,
CommonStockValue,2600000.000,2600000.000,2600000.000,2600000.000,2600000.000,2600000.000,2600000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000,2700000.000
DebtInstrumentInterestRateStatedPercentage,,,0.022,,,,,,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,271600000.000,,,,272300000.000,,,,270200000.000,,,,283500000.000,
DeferredIncomeTaxLiabilities,,,2830500000.000,,,,3514100000.000,,,,2508800000.000,,,,2708000000.000,
DeferredPolicyAcquisitionCosts,5060500000.000,,5351600000.000,,,,3890900000.000,3701900000.000,4169000000.000,4042600000.000,4357500000.000,3918600000.000,3556900000.000,3479100000.000,4064600000.000,3999200000.000
DeferredPolicyAcquisitionCostsAndValueOfBusinessAcquired,5060500000.000,5265000000.000,5351600000.000,4860800000.000,4511200000.000,4779900000.000,4570900000.000,4244300000.000,5089900000.000,4926000000.000,5370100000.000,4693000000.000,4263800000.000,4059500000.000,4887500000.000,4793700000.000
DeferredPolicyAcquisitionCostsNet,4208100000.000,4249100000.000,4316100000.000,4013100000.000,3799100000.000,4013200000.000,,,,,,,,,,
DeferredSalesInducementsNet,,,,,,,,,,,,,,211400000.000,242800000.000,237000000.000
DeferredTaxAssetsGross,,,5814500000.000,,,,5806600000.000,,,,5686700000.000,,,,5761700000.000,
DeferredTaxAssetsInvestments,,,3379200000.000,,,,2959700000.000,,,,2684300000.000,,,,2613000000.000,
DeferredTaxAssetsLiabilitiesNet,,,162100000.000,0.000,0.000,0.000,1320600000.000,1035400000.000,1671800000.000,1709900000.000,2214800000.000,1566200000.000,999800000.000,1128100000.000,2089800000.000,
DeferredTaxAssetsNet,,,2992600000.000,,,,4834700000.000,,,,4723600000.000,,,,4797800000.000,
DeferredTaxAssetsNetCurrent,,,,,5100000.000,8400000.000,,,,22000000.000,,28400000.000,59500000.000,7300000.000,164600000.000,125800000.000
DeferredTaxAssetsNetNoncurrent,,,162100000.000,,,,1320600000.000,1035400000.000,1671800000.000,1709900000.000,2214800000.000,1566200000.000,999800000.000,1128100000.000,2089800000.000,2055700000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,1112900000.000,,,,1100600000.000,,,,1118800000.000,,,,1524400000.000,
DeferredTaxAssetsOther,,,399400000.000,,,,483600000.000,,,,450800000.000,,,,402400000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,10200000.000,,,,15400000.000,,,,548000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsUnearnedPremiumsReserve,,,499300000.000,,,,760500000.000,,,,942600000.000,,,,673900000.000,
DeferredTaxAssetsValuationAllowance,,,2821900000.000,2800000000.000,2700000000.000,2600000000.000,971900000.000,,,,963100000.000,,,,963900000.000,
DeferredTaxLiabilities,202500000.000,59700000.000,,272100000.000,582200000.000,447400000.000,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,,,1596400000.000,,,,1331300000.000,,,,1633700000.000,,,,1454600000.000,
DeferredTaxLiabilitiesInvestments,,,1160300000.000,,,,2125400000.000,,,,833600000.000,,,,1218900000.000,
DeferredTaxLiabilitiesOther,,,73800000.000,,,,57400000.000,,,,41500000.000,,,,34500000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,81800000.000,,,,,,,,,
DerivativeAssetCollateralObligationToReturnCashOffset,753300000.000,657900000.000,701000000.000,589500000.000,612200000.000,505500000.000,721300000.000,812600000.000,573200000.000,585800000.000,415600000.000,877500000.000,956400000.000,651800000.000,411300000.000,263000000.000
