,2011-06-30,2011-09-30
AccountsPayableCurrent,1214604.000,1245659.000
AccruedSalariesCurrent,191300.000,191300.000
AdditionalPaidInCapital,9317540.000,9440030.000
Assets,271057.000,290523.000
AssetsCurrent,258518.000,279769.000
Cash,578.000,7996.000
CashAndCashEquivalentsAtCarryingValue,578.000,
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000
CommonStockSharesIssued,25431561.000,47285634.000
CommonStockSharesOutstanding,25431561.000,47285634.000
CommonStockValue,25432.000,47286.000
ConvertibleNotesPayable,141242.000,99985.000
ConvertibleNotesPayableCurrent,1204965.000,1212908.000
CustomerAdvancesCurrent,65000.000,170000.000
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,89858.000,
DebtInstrumentUnamortizedDiscount,32796.000,
DebtInstrumentUnamortizedDiscountPremiumNet,124635.000,
DerivativeLiabilitiesCurrent,802654.000,625875.000
DueFromRelatedPartiesCurrent,-1382595.000,
DueToRelatedPartiesCurrent,536018.000,485018.000
DueToRelatedPartiesNoncurrent,275000.000,275000.000
Liabilities,6499696.000,6481289.000
LiabilitiesAndStockholdersEquity,271057.000,290523.000
LiabilitiesCurrent,6083454.000,6106304.000
NotesPayableRelatedPartiesClassifiedCurrent,,1441171.000
OtherLiabilitiesCurrent,686318.000,734373.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,2000.000,2000.000
PreferredStockSharesOutstanding,2000.000,2000.000
PreferredStockValue,2.000,2.000
PrepaidExpenseAndOtherAssets,257940.000,271773.000
PropertyPlantAndEquipmentNet,12539.000,10754.000
RetainedEarningsAccumulatedDeficit,-15571613.000,-15678084.000
StockholdersEquity,-6228639.000,-6190766.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6228639.000,-6190766.000
