,2011-08-27,2011-11-26,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,31617000.000,32143000.000,16000000.000,24213000.000,27554000.000,22586000.000,18339000.000,25176000.000,18887000.000,23198000.000,15623000.000,18455000.000,19242000.000,18411000.000,15499000.000,23639000.000,16652000.000,16645000.000,18494000.000,22049000.000,16625000.000,13867000.000,17349000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,6197000.000,5208000.000,8282000.000,6130000.000,5402000.000,4739000.000,8078000.000,6069000.000,5325000.000,4767000.000,8170000.000,6291000.000,5564000.000,4921000.000,8029000.000,6058000.000,5351000.000,4731000.000,7414000.000,5721000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,144789000.000,145116000.000,145845000.000,145933000.000,148305000.000,148578000.000,148189000.000,138713000.000,145948000.000,148114000.000,130842000.000,129381000.000,130103000.000,132109000.000,125097000.000,124491000.000,121994000.000,124560000.000,116527000.000,119237000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,123000.000,64000.000,41000.000,,,0.000,-8000.000,-14000.000,-4000.000,3000.000,5000.000,-9000.000,-15000.000,-2000.000,1000.000,,1000.000,,,,,0.000,
AdditionalPaidInCapital,116412000.000,116927000.000,117860000.000,118333000.000,118900000.000,119632000.000,120230000.000,120882000.000,121621000.000,122416000.000,123209000.000,123173000.000,123977000.000,124242000.000,124855000.000,125283000.000,125602000.000,125851000.000,126081000.000,126233000.000,126408000.000,126516000.000,126798000.000
Assets,234779000.000,204794000.000,140270000.000,137059000.000,145000000.000,135932000.000,136340000.000,138355000.000,147654000.000,148978000.000,144801000.000,149780000.000,162057000.000,196037000.000,195436000.000,199869000.000,197342000.000,150890000.000,155013000.000,151875000.000,152343000.000,134620000.000,134644000.000
AssetsCurrent,137752000.000,127444000.000,81915000.000,87746000.000,99622000.000,94301000.000,92223000.000,95468000.000,104415000.000,109079000.000,105301000.000,104833000.000,113721000.000,110951000.000,105796000.000,105808000.000,101432000.000,90641000.000,93712000.000,92300000.000,94036000.000,78390000.000,79381000.000
AssetsNoncurrent,,,,,,,,,,,,,,39979000.000,38370000.000,36939000.000,,,,,,,
AvailableForSaleSecurities,,,,,,,,,19562000.000,16125000.000,11459000.000,15836000.000,18344000.000,18045000.000,14288000.000,10917000.000,5009000.000,3015000.000,1001000.000,0.000,0.000,3015000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,,1000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,1000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,9460000.000,9844000.000,19565000.000,16122000.000,11454000.000,15845000.000,18359000.000,18050000.000,14286000.000,10917000.000,5008000.000,3015000.000,1001000.000,,,3015000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,4985000.000,4780000.000,5275000.000,,1456000.000,3402000.000,4978000.000,4752000.000,1906000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,3143000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,4467000.000,5050000.000,14287000.000,,10003000.000,12434000.000,13366000.000,13293000.000,12382000.000,10917000.000,5009000.000,3015000.000,1001000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,12982000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,9452000.000,9830000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,9000.000,15000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,1000.000,1000.000,,,,,,,,,,,,,,,
