,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,4372.000,,,,-2937.000,,,,1024.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,0.000,-0.000,-0.010,0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,1090.000,4080.000,1724.000,187.000,6455.000,337.000,5384.000,338.000,4084.000,3000.000,10.000,3016.000
IncreaseDecreaseDueFromOtherRelatedParties,,9648.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1804.000,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,400.000,,,,7024.000,,
InterestAndDebtExpense,,,,,,693.000,,,,,,
InterestExpense,,292.000,,,,-693.000,693.000,820.000,2211.000,1034.000,893.000,1391.000
InterestExpenseDebt,,,,,,693.000,,,,1034.000,,
NetCashProvidedByUsedInContinuingOperations,,4372.000,,,,-2937.000,,,,-6000.000,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,7024.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,7024.000,,
NetIncomeLoss,-22336.000,-7372.000,,,,4030.000,-10629.000,-1158.000,-16869.000,-7034.000,-2103.000,-5607.000
OperatingExpenses,,7372.000,,,,3337.000,9936.000,338.000,7984.000,6000.000,1210.000,4216.000
ProfessionalFees,21246.000,3000.000,1200.000,,,3000.000,4552.000,,,3000.000,1200.000,1200.000
ProfitLoss,,7080.000,2924.000,187.000,-29465.000,-4030.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,3160000.000
