,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,261580.000,274540.000,272846.000,323831.000,367449.000,323858.000,350984.000,375144.000,576368.000,363544.000,507044.000,250920.000,294592.000,312219.000,287221.000,298974.000,275987.000
AccountsReceivableNetCurrent,11891.000,60631.000,85222.000,34898.000,70129.000,10241.000,10781.000,138816.000,291633.000,313665.000,338572.000,76071.000,47054.000,46538.000,20476.000,15276.000,11169.000
AccruedLiabilitiesCurrent,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000,3589.000,,,158997.000,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,3649.000,12874.000,21997.000,35793.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,63706.000,63706.000,63706.000,63706.000,63706.000,63706.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,47900000.000,,,,50100000.000,,
AdditionalPaidInCapital,65023991.000,66090777.000,66603635.000,66615093.000,66813093.000,67191218.000,67949067.000,69670563.000,71638135.000,71709326.000,72258932.000,72296209.000,72331715.000,72431009.000,72471486.000,72472389.000,72472389.000
Assets,2382012.000,2906134.000,2706097.000,2396826.000,2390157.000,2458959.000,2501567.000,2919755.000,3022731.000,3725665.000,3327317.000,2699800.000,2445802.000,2591598.000,2353629.000,2396536.000,2262486.000
AssetsCurrent,170207.000,694329.000,494292.000,185021.000,178352.000,247154.000,289762.000,707950.000,810926.000,1513860.000,1115512.000,487995.000,233997.000,379793.000,141824.000,184731.000,50681.000
Cash,,,,,10000.000,140000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,52817.000,533677.000,316895.000,70271.000,37230.000,146209.000,216913.000,473880.000,443338.000,899806.000,530201.000,222159.000,31848.000,68542.000,25609.000,132613.000,13738.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,28156404.000,,,,32613551.000,,53743666.000
CommonStockDiscountOnShares,,,,,,,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000,819923.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,750000000.000,750000000.000
CommonStockSharesIssued,102932284.000,112525284.000,115875284.000,115875284.000,118075284.000,123762784.000,158280604.000,197283587.000,202675382.000,202675382.000,203758698.000,205198698.000,203758698.000,203758698.000,203758698.000,203758698.000,203758698.000
CommonStockSharesOutstanding,101492284.000,112525284.000,114435284.000,114435284.000,116635284.000,122322784.000,158280604.000,197283587.000,202675382.000,202675382.000,203758698.000,203758698.000,203758698.000,203758698.000,203758698.000,203758698.000,203758698.000
CommonStockValue,1029323.000,1139653.000,1158753.000,1158753.000,1180753.000,1237628.000,1597206.000,1987236.000,2041154.000,2041154.000,2051987.000,2051987.000,2051987.000,2051987.000,2051987.000,2051987.000,2051987.000
ConvertibleDebt,,,,,,,,,,488425.000,,33154.000,,,999697.000,,
ConvertibleLongTermNotesPayable,,,,,,,,,,488425.000,541525.000,,,,,,
ConvertibleNotesPayable,,,,,,,,,,661575.000,550975.000,462575.000,358535.000,235912.000,92803.000,0.000,0.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,550975.000,629925.000,733965.000,856588.000,999697.000,1092500.000,1092500.000
DebtCurrent,,,,,,,,,,,,24346.000,,,92803.000,,
DeferredAdvertisingCosts,,,,,,,,,,,173763.000,,,,16735.000,,
DeferredIncomeTaxLiabilities,,,,,,,-723000.000,,,,,,,,,,
DeferredRentCreditNoncurrent,,,,10864.000,14542.000,14263.000,12573.000,12113.000,11476.000,10752.000,10028.000,9303.000,8403.000,7416.000,6428.000,5440.000,5440.000
DeferredRevenueCurrent,2998242.000,2998242.000,2998242.000,2998242.000,2998242.000,2998242.000,2998242.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,19161984.000,,,,20138621.000,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,,,,,24090.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,723000.000,,,,723000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,18439000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,4402000.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-24525000.000,,,,-19161984.000,,,,-20138621.000,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,1407000.000,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,-723000.000,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,277000.000,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,562000.000,578999.000,595000.000,611000.000,627000.000,643000.000,723000.000,739000.000,755000.000,771000.000,723000.000,723000.000,723000.000,723000.000,723000.000,723000.000,723000.000
DepositLiabilitiesAccruedInterest,,,,,,,,,,12352.000,39917.000,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,639637.000,457380.000,420074.000,392214.000,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,425035.000,,
DerivativeLiabilitiesCurrent,,,,,,,,457000.000,302000.000,639637.000,457380.000,420074.000,392214.000,461187.000,425035.000,388477.000,134984.000
DueToRelatedPartiesCurrent,,,,,,,450000.000,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,550000.000,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,28501.000,,,25840.000,29757.000,,
EmployeeRelatedLiabilitiesCurrent,94709.000,133782.000,175078.000,227461.000,281128.000,378151.000,742465.000,764106.000,766193.000,730692.000,787026.000,764109.000,824534.000,838893.000,937141.000,954726.000,1006958.000
FairValueAssumptionsExercisePrice,,,,,,,,,,,,0.150,0.150,0.150,0.150,0.150,0.140
FreshStartAdjustmentIncreaseDecreaseDeferredFinancingCosts,,,,,,,,,,153673.000,127555.000,101341.000,74152.000,93095.000,57877.000,,
Goodwill,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000,2211805.000
InterestPayableCurrent,,,,,,,,,,,,68183.000,97480.000,127851.000,158997.000,190587.000,222973.000
InventoryNet,87912.000,80639.000,72563.000,64808.000,55506.000,67912.000,33784.000,27659.000,19286.000,44205.000,80247.000,67256.000,54263.000,54263.000,10750.000,10750.000,10750.000
Liabilities,4156531.000,4175563.000,4231166.000,4411398.000,4618361.000,4747514.000,5567264.000,2537363.000,2609369.000,3214734.000,3286522.000,3092257.000,3307948.000,3761168.000,4026875.000,4508781.000,4424349.000
LiabilitiesAndStockholdersEquity,2382012.000,2906134.000,2706097.000,2396826.000,2390157.000,2458959.000,2501567.000,2919755.000,3022731.000,3725665.000,3327317.000,2699800.000,2445802.000,2591598.000,2353629.000,2396536.000,2262486.000
LiabilitiesCurrent,3594531.000,3596564.000,3636166.000,3789534.000,3976819.000,4090251.000,4831691.000,1786250.000,1842893.000,1932205.000,1941450.000,2359954.000,2576545.000,2838550.000,3059074.000,3530666.000,3389379.000
LiabilitiesNoncurrent,,,,621864.000,641542.000,657263.000,735573.000,751113.000,766476.000,1282529.000,1345072.000,732303.000,731403.000,922618.000,967801.000,978115.000,1034970.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,161973.000,194177.000,,
MinimumLeasePaymentsSaleLeasebackTransactions,,,,,,,158526.000,,,,,,,,,,
MinimumLeasePaymentsSaleLeasebackTransactionsDueInRollingYearFour,,,,,,,16154.000,,,,,,,,,,
MinimumLeasePaymentsSaleLeasebackTransactionsDueInRollingYearThree,,,,,,,48110.000,,,,,,,,,,
MinimumLeasePaymentsSaleLeasebackTransactionsDueInRollingYearTwo,,,,,,,47056.000,,,,,,,,,,
MinimumLeasePaymentsSaleLeasebackTransactionsNextRollingTwelveMonths,,,,,,,47206.000,,,,,,,,,,
NotesPayable,,,,,,,,,,,,,,,,191372.000,237996.000
NotesPayableCurrent,,,,,,,,,,,,,,,,254796.000,266034.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,50000.000,140000.000,200000.000,550000.000,,,,,,,,,93075.000,129037.000
NotesPayableRelatedPartiesCurrent,50000.000,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,33631.000,28944.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,119258.000,,,,70438.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,1764.000,,,,882.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,17918.000,,,,1764.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,49874.000,,,,17918.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,48820.000,,,,49874.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,882.000,,,,,,
OtherAccruedLiabilitiesNoncurrent,,,,,,,,,,,,190000.000,190000.000,190000.000,190000.000,190000.000,190000.000
OtherLiabilitiesCurrent,,,,,,,,,8332.000,8332.000,,,,,,,
PostconfirmationDeferredFinancingCosts,,,,,,,,,,153673.000,,101341.000,74152.000,45949.000,17008.000,,
PrepaidExpenseAndOtherAssetsCurrent,17587.000,19382.000,19612.000,15044.000,15487.000,22792.000,28284.000,67595.000,56669.000,102511.000,38937.000,21168.000,26680.000,117355.000,27112.000,26092.000,15024.000
PropertyPlantAndEquipmentGross,63706.000,63706.000,63706.000,63706.000,63706.000,63706.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-66343310.000,-67015336.000,-67802934.000,-68303895.000,-68737527.000,-69232878.000,-71127447.000,-69790884.000,-71781404.000,-71755026.000,-72785601.000,-73256130.000,-73761325.000,-74168043.000,-74712196.000,-75152098.000,-75201716.000
SaleOfStockPricePerShare,,,,,0.100,0.080,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,5200.000,5200.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,413037.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,,,,,,,,,,,0.090,,,,,,
SharesIssued,,,,,,,32482820.000,,,,,,,,,,
SharesOutstanding,101492284.000,,,,118075284.000,,,,,,,,,,,,
