,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
ConversionOfStockSharesConverted1,,,-20114.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.250,0.250,0.260,0.260
FairValueInputsDiscountRate,,0.110,0.110,0.110,0.110
NumberOfOperatingSegments,,1.000,1.000,1.000,1.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,1.130,1.230,1.260,1.220
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.017,0.017,0.020,0.012
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,118439.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-3280.000,4680.000,585.000,1169.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-52895.000,68926.000,629194.000,342691.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,1036041.000,215170.000,506780.000,869253.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,1.890,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,6437158.000,6747369.000,8025143.000,
WeightedAverageNumberOfSharesOutstandingBasic,39446554.000,,,,9879148.000
