,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,15212000.000,16329000.000,17096000.000,15525000.000,16293000.000,18745000.000,21936000.000,17295000.000,13574000.000,16075000.000,13502000.000,14427000.000,16021000.000,17774000.000,17376000.000,12212000.000
AccountsReceivableNetCurrent,37042000.000,29411000.000,25385000.000,26351000.000,31067000.000,32958000.000,27683000.000,31440000.000,35535000.000,31894000.000,29437000.000,35934000.000,34692000.000,29058000.000,30523000.000,28427000.000
AccruedEmployeeBenefitsCurrent,,,,,4195000.000,5536000.000,,5639000.000,4814000.000,6368000.000,,,,,,
AccruedIncomeTaxes,,,,,,,,,,3064000.000,,3692000.000,,,,
AccruedIncomeTaxesCurrent,,,,,,,300000.000,270000.000,274000.000,103000.000,100000.000,100000.000,1378000.000,,,
AccruedIncomeTaxesNoncurrent,6293000.000,5821000.000,6450000.000,6967000.000,6471000.000,6004000.000,2759000.000,3273000.000,3425000.000,2897000.000,3575000.000,3700000.000,3771000.000,2982000.000,3511000.000,3592000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,12874000.000,13343000.000,11956000.000,15020000.000,12869000.000,12044000.000
AccruedSalariesCurrent,,,,,,,,,,,5767000.000,6538000.000,5989000.000,8431000.000,7050000.000,6596000.000
AccruedSalesCommissionCurrent,,,,,2321000.000,2490000.000,1918000.000,2095000.000,2563000.000,2725000.000,1666000.000,1590000.000,1641000.000,1775000.000,1605000.000,1469000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,194668000.000,197632000.000,195795000.000,198828000.000,201113000.000,203589000.000,198758000.000,201499000.000,204254000.000,206592000.000,204088000.000,206766000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-816000.000,-873000.000,-887000.000,-850000.000,-783000.000,-748000.000,-532000.000,-262000.000,-337000.000,-312000.000,-320000.000,-240000.000,-30000.000,-38000.000,-83000.000,-61000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1520000.000,1807000.000,1294000.000,1220000.000,1444000.000,1281000.000,812000.000,653000.000,633000.000,755000.000,760000.000,846000.000,979000.000,1224000.000,1058000.000,1084000.000
Assets,317994000.000,318739000.000,309975000.000,306729000.000,308118000.000,300765000.000,281454000.000,290032000.000,289166000.000,289828000.000,276124000.000,279944000.000,287224000.000,284653000.000,277180000.000,276733000.000
AssetsCurrent,236116000.000,238082000.000,232164000.000,227914000.000,213349000.000,207675000.000,200116000.000,210290000.000,209998000.000,204665000.000,191220000.000,194805000.000,204360000.000,200270000.000,190915000.000,193401000.000
AssetsFairValueDisclosure,,,,,114578000.000,104158000.000,,91720000.000,98064000.000,88099000.000,,77262000.000,77094000.000,77205000.000,71589000.000,76837000.000
AuctionRateSecuritiesNoncurrent,,,,,,,,,,,4700000.000,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,83667000.000,77490000.000,76606000.000,56170000.000,,,64796000.000,,,,65493000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,0.000,,,,0.000,
AvailableForSaleSecuritiesDebtSecurities,,,,,83357000.000,77131000.000,76349000.000,56214000.000,,,64806000.000,,,,65428000.000,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,310000.000,361000.000,257000.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,2000.000,,44000.000,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,16400000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,82000.000,,,,,,,,,,,
