,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,157136000.000,145932000.000,151922000.000,169097000.000,167500000.000,169200000.000,162000000.000,171000000.000,174300000.000,194300000.000,176700000.000,224700000.000,206200000.000,198900000.000,172200000.000,204600000.000,188300000.000,185600000.000,161100000.000,164700000.000,171100000.000,163900000.000,160600000.000,156700000.000
AccountsReceivableNetCurrent,540515000.000,546580000.000,476793000.000,489393000.000,506500000.000,518200000.000,460100000.000,505000000.000,524600000.000,519000000.000,460900000.000,535700000.000,556600000.000,551700000.000,470500000.000,515500000.000,512900000.000,497800000.000,427400000.000,463500000.000,483500000.000,477800000.000,448700000.000,493800000.000
AccruedInsuranceCurrentAndNoncurrent,,,,,,,437300000.000,,,,400400000.000,,,,406600000.000,,,,392700000.000,,,,364400000.000,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,,29800000.000,31300000.000,27300000.000,27600000.000,27600000.000,28800000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1716628000.000,1733523000.000,1738304000.000,1615614000.000,1638400000.000,1650900000.000,1677600000.000,1683200000.000,1707600000.000,1733600000.000,1754400000.000,1781200000.000,1800200000.000,1810700000.000,1825400000.000,1859500000.000,1881600000.000,1898500000.000,1885500000.000,1907300000.000,1916500000.000,1927900000.000,1916400000.000,1909600000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,418400000.000,,,,338400000.000,,,,448600000.000,,,,367700000.000,,,,-424100000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-234710000.000,-241271000.000,-234100000.000,-228425000.000,-227900000.000,-224200000.000,-392400000.000,-389300000.000,-387200000.000,-382600000.000,-315000000.000,-314100000.000,-310500000.000,-311100000.000,-432800000.000,-433400000.000,-428000000.000,-429900000.000,-360300000.000,-362900000.000,-359700000.000,-357400000.000,-425200000.000,-420800000.000
AdditionalPaidInCapital,1644694000.000,1875874000.000,1902957000.000,1904961000.000,1915800000.000,1922200000.000,1926500000.000,1934400000.000,1948500000.000,1964000000.000,1964400000.000,2285900000.000,2287900000.000,2288500000.000,2290900000.000,2307700000.000,2310800000.000,2310800000.000,2312600000.000,2313900000.000,2316500000.000,2317900000.000,2319200000.000,2318300000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,9800000.000,,,,9300000.000,,,,10000000.000,,,,7400000.000,,,,9500000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,11966000.000,,,,9800000.000,,,,9300000.000,,,,10000000.000,,,,7400000.000,,,,9500000.000,
AssetRetirementObligation,,,,,,,5700000.000,,,,,,,,,,,,,,,,,
Assets,2589422000.000,2684596000.000,2485840000.000,2481470000.000,2427700000.000,2366900000.000,2225500000.000,2200900000.000,2172500000.000,2133900000.000,2064900000.000,2215100000.000,2179500000.000,2046600000.000,1985000000.000,1966200000.000,1968600000.000,1964800000.000,1894600000.000,1863800000.000,1886000000.000,1870600000.000,1770000000.000,1727900000.000
AssetsCurrent,886494000.000,958066000.000,837959000.000,882824000.000,872300000.000,822400000.000,774100000.000,790800000.000,790100000.000,859200000.000,797900000.000,949100000.000,959500000.000,851400000.000,751700000.000,759600000.000,806800000.000,811400000.000,734400000.000,753200000.000,864500000.000,872500000.000,780800000.000,788900000.000
AssetsHeldForSaleLongLived,,,,,24900000.000,10000000.000,7300000.000,6400000.000,10100000.000,10500000.000,17200000.000,20300000.000,,,,,,,,,,,,
BorrowedFunds,,,,,1382900000.000,1377400000.000,1375400000.000,1369700000.000,1366200000.000,,1363400000.000,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,895471000.000,,,,825800000.000,,,,810400000.000,,,,784300000.000,,,,789300000.000,,,,769500000.000,
CashAndCashEquivalentsAtCarryingValue,155926000.000,162814000.000,200521000.000,226334000.000,216800000.000,189400000.000,208700000.000,182400000.000,165900000.000,170500000.000,176300000.000,140500000.000,173900000.000,181400000.000,171100000.000,136400000.000,196000000.000,210700000.000,173800000.000,184900000.000,243500000.000,276400000.000,136700000.000,182400000.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,10000000000.000,33333333.000,,,,33333333.000,,,,33333333.000,,,,95000000.000,,,,95000000.000,,,,95000000.000,
CommonStockSharesIssued,,1938233000.000,6847000.000,,,,7976000.000,,,,10173000.000,,,,30667000.000,,,,32141000.000,,,,32473000.000,
CommonStockSharesOutstanding,,,,,7460000.000,7768000.000,7976000.000,8578000.000,9303000.000,10150000.000,10173000.000,30603000.000,30621000.000,30651000.000,30667000.000,31922000.000,31946000.000,32126000.000,32141000.000,32456000.000,32461000.000,32471000.000,32473000.000,32712000.000
CommonStockValue,479000.000,19382000.000,68000.000,69000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,1116200000.000,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,1381000000.000,1374100000.000,1367600000.000,1359100000.000,1361300000.000,1221000000.000,1208900000.000,1116800000.000,1116200000.000,1093600000.000,1089200000.000,1085500000.000,1081900000.000,1078100000.000,1060800000.000,1055400000.000,1010300000.000,1004800000.000
DebtInstrumentFaceAmount,,,,,1388300000.000,1383100000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,5400000.000,5700000.000,5600000.000,4400000.000,1400000.000,-1900000.000,-2100000.000,16100000.000,13700000.000,7300000.000,6300000.000,5400000.000,5000000.000,4700000.000,4300000.000,3900000.000,3600000.000,3200000.000,2700000.000,2400000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,14500000.000,,,,18500000.000,,,,26500000.000,,,,20200000.000,14000000.000,12800000.000,11700000.000,10500000.000,12200000.000
DeferredIncomeTaxLiabilities,,,,,,,495000000.000,,,,460900000.000,,,,434900000.000,,,,417700000.000,,,,341600000.000,
DeferredTaxAssetsDeferredIncome,,,31587000.000,,,,0.000,,,,,,,,,,,,,,,,,
