,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,66744000.000,66287000.000,58270000.000,52249000.000,49806000.000,59861000.000,56668000.000,74971000.000,65727000.000,76627000.000,67648000.000,63126000.000,73655000.000,86471000.000,91513000.000,96069000.000,82626000.000,106674000.000,107884000.000,123432000.000,139226000.000,154680000.000,250670000.000,134090000.000,137930000.000,142000000.000
AccountsReceivableGrossCurrent,,,,,177883000.000,,,,219255000.000,,,,242626000.000,,,,294917000.000,,,,393742000.000,,,,385550000.000,
AccountsReceivableNetCurrent,165598000.000,181924000.000,193431000.000,169052000.000,173886000.000,202234000.000,188562000.000,218145000.000,214975000.000,210831000.000,207413000.000,235437000.000,238946000.000,293045000.000,258694000.000,276675000.000,289458000.000,350044000.000,368611000.000,413474000.000,385529000.000,402514000.000,372480000.000,381632000.000,381316000.000,368000000.000
AccruedIncomeTaxesCurrent,,,34677000.000,25995000.000,19339000.000,23336000.000,25449000.000,22252000.000,23021000.000,24638000.000,30072000.000,24882000.000,30435000.000,30644000.000,31370000.000,36035000.000,38942000.000,46622000.000,39133000.000,,,,,,,
AccruedLiabilitiesCurrent,156164000.000,167703000.000,185536000.000,211171000.000,187774000.000,198040000.000,206813000.000,191821000.000,201877000.000,188751000.000,198788000.000,199977000.000,219120000.000,215292000.000,259676000.000,304133000.000,335276000.000,296150000.000,314722000.000,358259000.000,396339000.000,326548000.000,330326000.000,315204000.000,342751000.000,386000000.000
AccruedRoyaltiesCurrent,,,4276000.000,4855000.000,5682000.000,2757000.000,2898000.000,2610000.000,2836000.000,2697000.000,2960000.000,2841000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,136682000.000,,,,153404000.000,,,,177501000.000,,,,214737000.000,,,,266743000.000,,301807000.000,319028000.000,326813000.000,346000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,828000.000,,,,834000.000,,,,-55000.000,,,,-2369000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,1289000.000,,,,1289000.000,,,,1289000.000,,,,1289000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1765000.000,1120000.000,2347000.000,2086000.000,2117000.000,2263000.000,2203000.000,2447000.000,2123000.000,1703000.000,1163000.000,1368000.000,1234000.000,1208000.000,1333000.000,361000.000,-1080000.000,2334000.000,599000.000,1040000.000,36000.000,1982000.000,2318000.000,1314000.000,-1037000.000,-1000000.000
