,2011-03-31,2011-06-30,2011-09-29,2011-12-29,2012-03-29,2012-06-28,2012-09-27,2012-12-27,2013-03-28,2013-06-27,2013-09-26,2013-12-26,2014-03-27,2014-06-26,2014-09-25,2015-01-01,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,53900000.000,37200000.000,99800000.000,36200000.000,40700000.000,30400000.000,104300000.000,32500000.000,71500000.000,36100000.000,129400000.000,39100000.000,,,,,,,,,,,,
AccountsPayableCurrent,121200000.000,167000000.000,112300000.000,174500000.000,158800000.000,156900000.000,104100000.000,157000000.000,132900000.000,201000000.000,109500000.000,170200000.000,135600000.000,162100000.000,108200000.000,165700000.000,118900000.000,199900000.000,102000000.000,229700000.000,167000000.000,184200000.000,101500000.000,194800000.000,177300000.000
AccruedIncomeTaxesCurrent,,,,,,,,,14600000.000,,16400000.000,,,,,,7700000.000,9000000.000,,,25100000.000,,3200000.000,6400000.000,39100000.000
AccruedLiabilitiesCurrent,53500000.000,66700000.000,75000000.000,69000000.000,56900000.000,55200000.000,56300000.000,67600000.000,58400000.000,85200000.000,83100000.000,86600000.000,57600000.000,73300000.000,64200000.000,76000000.000,53100000.000,73500000.000,62900000.000,70800000.000,58500000.000,58300000.000,76200000.000,70700000.000,64000000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,12400000.000,,,,16000000.000,,,,19200000.000,,,,17100000.000,,,,16200000.000,17300000.000,17500000.000,18600000.000,18500000.000,19700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1438900000.000,1455100000.000,1477600000.000,1503200000.000,1526100000.000,1518900000.000,1545100000.000,1485100000.000,1526700000.000,1570900000.000,1610400000.000,1658700000.000,1706700000.000,1750100000.000,1793400000.000,1838800000.000,1880500000.000,1930700000.000,1960700000.000,2001400000.000,2035800000.000,2087700000.000,2140300000.000,2146700000.000,2190300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5900000.000,-6700000.000,-19100000.000,-9100000.000,-4100000.000,-1900000.000,-5900000.000,-4300000.000,-1800000.000,0.000,-4000000.000,-2400000.000,-1500000.000,-2200000.000,-1100000.000,-1500000.000,-2800000.000,-2600000.000,-3700000.000,-2100000.000,-3500000.000,-3400000.000,-2700000.000,-1300000.000,-800000.000
AdditionalPaidInCapitalCommonStock,-518900000.000,-549200000.000,-547100000.000,-577600000.000,-584500000.000,-580600000.000,-578300000.000,-694000000.000,-717600000.000,-734400000.000,-733200000.000,-782900000.000,-784000000.000,-785900000.000,-783800000.000,-941800000.000,-943400000.000,-944600000.000,-942100000.000,-940000000.000,-940700000.000,-938600000.000,-936500000.000,-934400000.000,-935900000.000
Assets,2323200000.000,2367900000.000,2262000000.000,2341300000.000,2307000000.000,2306300000.000,2198100000.000,2209500000.000,2451800000.000,2608400000.000,2508300000.000,2704700000.000,2787300000.000,2675700000.000,2553500000.000,2539500000.000,2484400000.000,2590900000.000,2409100000.000,2632300000.000,2591300000.000,2572900000.000,2477600000.000,2645700000.000,2686100000.000
AssetsCurrent,196500000.000,293300000.000,263300000.000,403500000.000,405600000.000,415600000.000,333900000.000,257800000.000,478300000.000,420500000.000,367000000.000,465100000.000,571400000.000,486600000.000,363200000.000,341400000.000,307200000.000,401200000.000,212000000.000,438200000.000,425700000.000,397100000.000,282800000.000,446900000.000,514300000.000
AssetsHeldForSaleCurrent,1700000.000,1200000.000,1200000.000,600000.000,600000.000,,0.000,0.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,1000000.000,,,,,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,28600000.000,,,,,,,,,,,,,,,,,,,,,,,
BorrowedFunds,,2023400000.000,2020800000.000,2016300000.000,2010100000.000,2005500000.000,2000000000.000,1995200000.000,2235900000.000,2314300000.000,2307900000.000,2310700000.000,2502300000.000,2362700000.000,2355800000.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,12200000.000,11800000.000,11400000.000,11100000.000,9800000.000,9400000.000,9000000.000,8600000.000,7500000.000,14200000.000,13600000.000,13000000.000,12500000.000,12000000.000,11500000.000,11000000.000,10500000.000,9900000.000,9400000.000,8900000.000,8400000.000,7800000.000,7500000.000,6900000.000,6900000.000
CashAndCashEquivalentsAtCarryingValue,122200000.000,195500000.000,179100000.000,253000000.000,316200000.000,325800000.000,251400000.000,109500000.000,395400000.000,291100000.000,270200000.000,280900000.000,476300000.000,355300000.000,244000000.000,147100000.000,172400000.000,267700000.000,99600000.000,219600000.000,328000000.000,288100000.000,186900000.000,246500000.000,408800000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,0.000,0.000,,0.000,,,,,,,,,,,,
ConstructionInProgressGross,7700000.000,6800000.000,11700000.000,7100000.000,9100000.000,17300000.000,10600000.000,9000000.000,8300000.000,11300000.000,16800000.000,6700000.000,5300000.000,10400000.000,17200000.000,5300000.000,2600000.000,10800000.000,22200000.000,18200000.000,18200000.000,6900000.000,15500000.000,20200000.000,14200000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,2360200000.000,2355600000.000,2355800000.000,2349300000.000,2342400000.000,2343900000.000,2344900000.000,2344600000.000,2340100000.000,2334300000.000
DebtCurrent,17000000.000,17400000.000,20400000.000,20600000.000,21100000.000,21400000.000,21800000.000,22000000.000,19500000.000,24900000.000,25400000.000,29800000.000,29700000.000,29500000.000,29400000.000,26600000.000,26800000.000,26500000.000,27000000.000,27400000.000,25700000.000,26000000.000,25100000.000,25500000.000,25400000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.091,,,,,,,,,,,,,,,,,,
DebtInstrumentRepurchaseAmount,,,,,,,,,,,,,578100000.000,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,7300000.000,,,,6300000.000,,,,5400000.000,,,,,,,,,,,,,
DeferredFinanceCostsGross,,,,36000000.000,,,,36000000.000,,,,45300000.000,,,,45100000.000,,,,46900000.000,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,29600000.000,28400000.000,27300000.000,25800000.000,24700000.000
DeferredRevenueCurrent,105700000.000,80700000.000,53900000.000,89600000.000,96100000.000,76700000.000,56400000.000,102200000.000,119900000.000,91800000.000,56400000.000,181800000.000,190700000.000,171000000.000,142300000.000,188200000.000,210400000.000,179300000.000,144800000.000,203400000.000,224000000.000,194700000.000,156900000.000,192700000.000,207300000.000
