,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,126000000.000,119600000.000,116100000.000,,82700000.000,82300000.000,91000000.000,92800000.000,88600000.000
AccountsPayableCurrent,,,458300000.000,445500000.000,443900000.000,,419800000.000,438200000.000,469200000.000,474200000.000,456700000.000
AccountsPayableOtherCurrent,,,,,,,,,,17500000.000,
AccountsPayableTradeCurrent,,,,,,,,,,429500000.000,
AccountsReceivableNetCurrent,,,664100000.000,702700000.000,684200000.000,,681400000.000,720000000.000,714700000.000,640400000.000,735200000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,27200000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,23300000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,364600000.000,409900000.000,437800000.000,,517100000.000,558200000.000,602500000.000,617300000.000,670700000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-215400000.000,-190100000.000,-255900000.000,,-255500000.000,-268900000.000,-252900000.000,-350400000.000,-309800000.000
AdditionalPaidInCapitalCommonStock,,,1145900000.000,1204500000.000,1226400000.000,,1255500000.000,1272100000.000,1289800000.000,1294300000.000,1312400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,9500000.000,12100000.000,10500000.000,,11000000.000,12100000.000,12100000.000,13700000.000,13900000.000
Assets,,,5898400000.000,5930800000.000,5898900000.000,,5833100000.000,5835800000.000,6142500000.000,5854800000.000,5960400000.000
AssetsCurrent,,,1750800000.000,1863800000.000,1915200000.000,,1878000000.000,1961800000.000,2072600000.000,1920000000.000,1935400000.000
AvailableForSaleSecurities,,,4500000.000,4500000.000,4200000.000,,3900000.000,4100000.000,4600000.000,4400000.000,4500000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,4400000.000,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,0.510,0.510,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,51300000.000,51300000.000,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,10000000.000,12200000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,156600000.000,126600000.000,62600000.000
CashAndCashEquivalentsAtCarryingValue,,,222900000.000,307800000.000,411600000.000,,419500000.000,480100000.000,528300000.000,535400000.000,439100000.000
CommonStockParOrStatedValuePerShare,,,1.000,1.000,1.000,,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,,,1000000000.000,1000000000.000,1000000000.000,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,,,229800000.000,235600000.000,237600000.000,,238500000.000,239100000.000,240100000.000,240500000.000,241900000.000
CommonStockSharesOutstanding,,,229800000.000,235600000.000,237600000.000,,238500000.000,239100000.000,240100000.000,240500000.000,241900000.000
CommonStockValue,,,229800000.000,234600000.000,236600000.000,,237200000.000,237900000.000,238900000.000,239300000.000,240400000.000
