,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,8631.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,75000.000,7729.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,79000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,2446350.000,2449475.000,2452600.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,38116.000,,,29440.000,,,,-129801.000,,,,-41000.000,,,,-83000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,12335.000,216354.000,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,0.000,,,,,,,,
ConversionOfStockSharesIssued1,,,,,,,,,,,,,145299937.000,,,,
CostOfGoodsSold,,,,,,,,,32499.000,304735.000,286147.000,168650.000,2000.000,2000.000,76000.000,33000.000,31000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,100000.000,,,,84000.000,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,6425.000,1083008.000,,30000.000,,,,
Depreciation,,570.000,,,1112.000,,,,,,,,1000.000,,,,
DepreciationDepletionAndAmortization,,570.000,,,1112.000,,,,0.000,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,-2380000.000,-1751000.000,379000.000,12622000.000,-6807000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,195.580
EarningsPerShareBasicAndDiluted,0.000,0.000,,0.000,0.000,-0.060,-0.020,0.000,-0.030,0.000,-0.020,-0.080,-0.020,-0.010,-0.010,-360.700,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,0.080
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,0.000,,,,0.000
