,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,110179.000,,,,,,,,
AdvertisingExpense,,,,4090.000,655.000,,0.000,3324.000,10924.000,2429.000,6422.000,19839.000,26979.000,9553.000,17124.000
AllocatedShareBasedCompensationExpense,,,,,,,105324.000,88521.000,101461.000,178795.000,184769.000,213019.000,50599.000,327858.000,107250.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,31429.000
AmortizationOfIntangibleAssets,,,,120957.000,118153.000,,137401.000,149455.000,162328.000,183792.000,206884.000,220388.000,204848.000,195489.000,192172.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1900675.000,,1711643.000,2492160.000,,,2217134.000,,,,2461078.000
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,2411.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3970265.000,,,,-1007168.000,,,,-3192096.000,,,,-487830.000
ComprehensiveIncomeNetOfTax,-102657.000,-1441133.000,-3125101.000,-2731455.000,-1414520.000,-482823.000,-826157.000,-1297156.000,-2718838.000,-3181828.000,-3526668.000,-3139576.000,-3642599.000,-3383050.000,-4046288.000
CostOfGoodsAndServicesSold,,,,,,,2533722.000,2707966.000,2740147.000,2474247.000,2438376.000,2585738.000,2542718.000,2444593.000,2314649.000
CostOfRevenue,2800904.000,2538176.000,2700858.000,2426118.000,2768894.000,2520043.000,,,,,,,,,
CostsAndExpenses,6787127.000,6510481.000,7083070.000,6541793.000,6798531.000,5970541.000,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,,,148887.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,0.010,,,,0.022
DepreciationDepletionAndAmortization,,,109174.000,,,,137399.000,,,,206884.000,,,,192172.000
EarningsPerShareBasicAndDiluted,0.000,-0.070,-0.140,-0.110,-0.050,0.010,-0.030,-0.040,-0.080,-0.090,-0.090,-0.080,-0.090,-0.090,-0.100
EarningsPerShareDiluted,,,,,,,,-0.040,-0.080,,-0.090,-0.080,-0.090,-0.090,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-512.000,,,,-1853.000,,,,-22229.000,,,,-27908.000
GeneralAndAdministrativeExpense,2347217.000,2268517.000,2358450.000,1920563.000,2407544.000,2096857.000,2135186.000,2109268.000,2500108.000,3518061.000,3013898.000,3046599.000,3495515.000,3320969.000,3898931.000
GrossProfit,,,,,,,3090469.000,2605948.000,1352130.000,2296730.000,1456558.000,1695497.000,1922273.000,1634574.000,1475955.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-87344.000,-1415540.000,-3124589.000,-2729661.000,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,373637.000,,,,-292303.000,,,,-310414.000,,,,97590.000
IncreaseDecreaseInAccountsReceivable,,,307700.000,,,,364991.000,,,,596437.000,,,,150838.000
IncreaseDecreaseInAccruedLiabilities,,,-750028.000,,,,378951.000,,,,-149384.000,,,,-245963.000
IncreaseDecreaseInDeferredRevenue,,,,,,,-483052.000,,,,0.000,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-118817.000,,,,277718.000,,,,76693.000,,,,-22317.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-85968.000,,,,477748.000,,,,351868.000,,,,-230690.000
IncreaseDecreaseInRoyaltiesPayable,,,-284986.000,,,,194250.000,,,,55334.000,,,,-4109.000
InterestExpense,2792.000,5804.000,23177.000,22882.000,20497.000,19282.000,19410.000,20756.000,25763.000,25915.000,24221.000,23151.000,259105.000,358250.000,377479.000
InterestPaid,,,23177.000,,,,19410.000,,,,24221.000,,,,377479.000
InvestmentIncomeInterest,14.000,96.000,14.000,8.000,3.000,2.000,43.000,2.000,1.000,2.000,1.000,2.000,1.000,-4.000,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.050,,,,0.050,0.050,,,0.055
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,0.003,,,,0.004,,,,
NetCashProvidedByUsedInFinancingActivities,,,7680478.000,,,,-39208.000,,,,-30296.000,,,,1422821.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,7680478.000,,,,-39208.000,,,,-30296.000,,,,1422821.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,-85814.000,,,,-44559.000,,,,-2411.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-85814.000,,,,-44559.000,,,,-2411.000
NetCashProvidedByUsedInOperatingActivities,,,-3436408.000,,,,-880293.000,,,,-3095012.000,,,,-1880332.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3436408.000,,,,-880293.000,,,,-3095012.000,,,,-1880332.000
NetIncomeLoss,-87344.000,-1415540.000,-3124589.000,-2729661.000,-1415488.000,-487341.000,-824304.000,-1297154.000,-2718126.000,-3180931.000,-3504439.000,-3138915.000,-3643946.000,-3412062.000,-4018380.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,-1297154.000,-2718126.000,,-3504439.000,-3138915.000,-3643946.000,-3412062.000,-4018380.000
NonoperatingIncomeExpense,,,,,,,-20785.000,-3634.000,44923.000,-3418.000,-2407.000,-8260.000,-30357.000,13977.000,1.000
OperatingExpenses,,,,,,,3874621.000,3878714.000,4089417.000,5448330.000,4934370.000,4803003.000,5276758.000,4702359.000,5116857.000
OperatingIncomeLoss,-84566.000,-1409832.000,-3101426.000,-2706787.000,-1394994.000,-454059.000,-784152.000,-1272766.000,-2737287.000,-3151600.000,-3477812.000,-3107506.000,-3354485.000,-3067785.000,-3640902.000
OperatingLeasesRentExpenseNet,,,,171034.000,156088.000,,160790.000,163578.000,163578.000,195980.000,212181.000,214181.000,212181.000,202766.000,212181.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-15313.000,-25593.000,-512.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-1794.000,968.000,,-1853.000,-2.000,-712.000,-897.000,-22229.000,-661.000,1347.000,29012.000,-27908.000
PaymentsToAcquireProductiveAssets,,,273293.000,,,,81414.000,,,,30040.000,,,,2411.000
PaymentsToDevelopSoftware,,,,,,,4400.000,,,,14519.000,,,,0.000
ProceedsFromIssuanceOfCommonStock,,,7716038.000,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,,,1480514.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,17748.000,,,,0.000
ProvisionForDoubtfulAccounts,,,255925.000,,,,468463.000,,,,1293850.000,,1604320.000,,1902144.000
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,34338.000
RepaymentsOfLongTermCapitalLeaseObligations,,,35560.000,,,,39208.000,,,,48044.000,,,,23355.000
ResearchAndDevelopmentExpense,221546.000,452734.000,569955.000,699791.000,426105.000,432759.000,297200.000,447686.000,391592.000,470184.000,467567.000,473324.000,477303.000,311239.000,268200.000
Revenues,6702561.000,5100649.000,3981644.000,3835006.000,5403537.000,5516482.000,5624191.000,5313914.000,4092277.000,4770977.000,3894934.000,4281235.000,4464991.000,4079167.000,3790604.000
SalesRevenueNet,6702561.000,5100649.000,3981644.000,3835006.000,5403537.000,5516482.000,5624191.000,5313914.000,4092277.000,4770977.000,3894934.000,4281235.000,4464991.000,4079167.000,3790604.000
SalesRevenueServicesGross,,,,,,,2441693.000,2207837.000,1550764.000,1589691.000,577381.000,599282.000,547406.000,400061.000,462093.000
SellingAndMarketingExpense,1417460.000,1251054.000,1453807.000,1495321.000,1195988.000,920882.000,1442235.000,1321760.000,1197717.000,1460085.000,1452905.000,1283080.000,1303940.000,1070151.000,949726.000
ShareBasedCompensation,,,325008.000,196376.000,162513.000,134140.000,105324.000,,,,184769.000,,,,107250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,,,,,,,270000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,0.000,0.000,,,0.000,0.000,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,1.074,,,0.000,,,0.992
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.014,,,0.000,,,0.017
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,68484.000,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,64183.000,,,,55642.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,95000.000,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,1.390,,,,1.390,,0.700,,0.430
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,1.160,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,3.800,,,,0.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,1.630,,,,1.360,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,1.390,,,,0.000,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,0.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,15300.000,,,,
StockholdersEquityOtherShares,,,,,,,,,,,0.000,,,,
TemporaryEquityStockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,0.000,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,107.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,32798010.000,33137368.000,,38718336.000,38732793.000,38732896.000,-77428479.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,23873270.000,26362842.000,,32797625.000,32798010.000,33137368.000,-65251564.000,38718336.000,38732793.000,38732896.000,-77428479.000,38795396.000
