,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdditionsToNoncurrentAssets,6116000.000,6510000.000,,,,,,,
AmortizationOfIntangibleAssets,-2078000.000,-2232000.000,-2080000.000,-1324000.000,-1490000.000,11016000.000,-1775000.000,-930000.000,-480000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.080,0.150,-0.070,0.190,-0.080,0.030,0.060,0.180,
BusinessAcquisitionsProFormaNetIncomeLoss,-6434000.000,12815000.000,-5992000.000,16316000.000,-6450000.000,3061000.000,5507000.000,15906000.000,
BusinessAcquisitionsProFormaRevenue,98604000.000,98654000.000,101728000.000,99760000.000,98102000.000,104178000.000,104486000.000,102348000.000,
BusinessCombinationAcquisitionRelatedCosts,-393000.000,-458000.000,-387000.000,-205000.000,-41000.000,1918000.000,-400000.000,-1315000.000,-17294000.000
CostOfRealEstateSalesInterest,72000.000,100000.000,200000.000,400000.000,400000.000,200000.000,200000.000,400000.000,400000.000
Depreciation,-32062000.000,-31147000.000,-32177000.000,-30472000.000,-29804000.000,213446000.000,-31626000.000,-30466000.000,-31333000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,5900000.000,,,,7700000.000,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-1365000.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,109000.000,-1546000.000,131000.000,-3266000.000,-2271000.000,-12105000.000,-1204000.000,-695000.000,-222000.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,-7079000.000,-9759000.000,-5191000.000,13073000.000,-2676000.000,-9478000.000,237000.000,10560000.000,-99000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,40796000.000,41859000.000,35136000.000,32496000.000,11131000.000,10027000.000,2981000.000,2596000.000,1629000.000
GainLossOnDiscontinuationOfInterestRateCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,0.000,,,,,,,
GeneralAndAdministrativeExpense,-5188000.000,-5204000.000,-5767000.000,-5446000.000,-5896000.000,39724000.000,-4787000.000,-4518000.000,-6993000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-5935000.000,-9634000.000,-6320000.000,15481000.000,-7939000.000,-26344000.000,-2148000.000,-739000.000,-53606000.000
IncomeLossFromEquityMethodInvestments,-134000.000,-618000.000,673000.000,,,,,,
LandSales,,,,,,,4900000.000,1900000.000,1800000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,0.925,,,,0.925,,
NumberOfOperatingSegments,,,,,,,2.000,,
OperatingIncomeLoss,15969000.000,14245000.000,16877000.000,18541000.000,16688000.000,-8664000.000,20171000.000,19367000.000,-31719000.000
OwnedPropertyManagementCosts,-2181000.000,-2395000.000,-2846000.000,-3001000.000,-3238000.000,21943000.000,-4416000.000,-4895000.000,-5755000.000
PaymentsForMergerRelatedCosts,,,,,,,,1200000.000,
ProceedsFromDelayedTaxExemptExchange,,,23600000.000,,,,,,
ResearchAndDevelopmentExpense,,,,,,,,,-129000.000
RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,,,282477.000,,,,47574.000,,
Revenues,98037000.000,97105000.000,101606000.000,99603000.000,,,103886000.000,102143000.000,103817000.000
SalesRevenueNet,98037000.000,97105000.000,101606000.000,99603000.000,,,103886000.000,102143000.000,103817000.000
StockIssuedDuringPeriodSharesConversionOfUnits,0.000,9863.000,1000.000,,,,1000.000,,
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,,,86336.000,,,,98663.000,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,61041.000,,,,159909.000,,
