,2011-10-31,2012-10-31,2013-10-31
AccretionOfDiscount,,,148077.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,28275.000,,148077.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,1294544.000
AmortizationOfAcquiredIntangibleAssets,,136.000,
AssetImpairmentCharges,322000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,328077.000
CapitalizedComputerSoftwareAmortization,,,500.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1743638.000,-249171.000,-16364.000
CostOfServices,,40000.000,
DebtInstrumentIncreaseAccruedInterest,,,86.000
DeferredOtherTaxExpenseBenefit,,1274249.000,
DepreciationDepletionAndAmortization,,,148077.000
EarningsPerShareBasicAndDiluted,-0.030,-0.010,-0.280
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.340
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.340
ExplorationCosts,,60643.000,
ExplorationExpenseMining,1393378.000,121592.000,20000.000
IncomeTaxReconciliationOtherReconcilingItems,,,1425979.000
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,-20896.000,107668.000,
IncreaseDecreaseInDepositsOutstanding,0.000,,
IncreaseDecreaseInDueToEmployeesCurrent,,,181361.000
IncreaseDecreaseInOtherAccountsPayable,10997.000,22307.000,16306.000
IncreaseDecreaseInOtherAccruedLiabilities,,,3958.000
IncreaseDecreaseInPrepaidExpense,,60643.000,
IncreaseDecreaseInPrepaidRent,1217.000,-1182.000,1182.000
InterestExpense,66.000,,10278.000
InterestPaid,66.000,,
InvestmentIncomeInterest,729.000,80.000,2.000
LeaseAndRentalExpense,14716.000,14506.000,14116.000
NetCashProvidedByUsedInFinancingActivities,0.000,,78800.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,78800.000
NetCashProvidedByUsedInInvestingActivities,-87380.000,-35088.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-87380.000,-35088.000,
NetCashProvidedByUsedInOperatingActivities,-1656258.000,-214083.000,-95164.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1656258.000,-214083.000,-95164.000
NetIncomeLoss,-2023077.000,-454807.000,-446548.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,139400.000,
OfficersCompensation,124000.000,180000.000,328077.000
OperatingExpenses,2023740.000,454887.000,436272.000
OperatingIncomeLoss,,1193160.000,3807000.000
OtherGeneralAndAdministrativeExpense,40800.000,23863.000,18614.000
PaymentsToAcquireMiningAssets,87380.000,33588.000,
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromLoans,,,78800.000
ProfessionalFees,128846.000,114926.000,55465.000
ProfitLoss,,-454807.000,
RelatedPartyTransactionAmountsOfTransaction,,180000.000,
Revenues,0.000,,
SalesRevenueNet,0.000,,
ShareBasedCompensation,43826.000,51152.000,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,148077.000
StockIssued1,,11152.000,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,750000.000,
StockIssuedDuringPeriodSharesConversionOfUnits,,3000000.000,
StockIssuedDuringPeriodSharesNewIssues,,139400.000,
StockIssuedDuringPeriodSharesShareBasedCompensation,,500000.000,
StockIssuedDuringPeriodValueIssuedForServices,,40000.000,
StockIssuedDuringPeriodValueNewIssues,,11152.000,
StockIssuedDuringPeriodValueOther,,11152.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,51152.000,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,81089.000,131435.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-1274249.000,-1425979.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,,-151730.000
WeightedAverageNumberOfSharesOutstandingBasic,,78808346.000,1581409.000
