,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,71874000.000,84181000.000,80533000.000,67320000.000,79124000.000,83218000.000,73217000.000,69060000.000,81934000.000,81812000.000,81158000.000,69625000.000,82813000.000,99264000.000,92163000.000,81246000.000,90155000.000,114731000.000,104244000.000,89204000.000,83994000.000,82805000.000,87495000.000,69944000.000,76894000.000,88007000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,361000.000,342000.000,277000.000,312000.000,358000.000,265000.000,530000.000,591000.000,359000.000,413000.000,296000.000,159000.000,374000.000,338000.000,374000.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,125237000.000,102277000.000,102726000.000,105485000.000,99877000.000,81193000.000,87669000.000,101578000.000
AccountsReceivableNetCurrent,95308000.000,124753000.000,118325000.000,90595000.000,105783000.000,115149000.000,110605000.000,89473000.000,111532000.000,121851000.000,114541000.000,90082000.000,106639000.000,129765000.000,120257000.000,101141000.000,115284000.000,180382000.000,177117000.000,164969000.000,149458000.000,150170000.000,155434000.000,124072000.000,128482000.000,138871000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,,13102000.000,,
AccruedInsuranceCurrent,,,,8740000.000,,,,8136000.000,,,,8403000.000,,,,9041000.000,,,,9057000.000,,,,7584000.000,,
AccruedLiabilitiesCurrent,40623000.000,55280000.000,66774000.000,60687000.000,43624000.000,43012000.000,52298000.000,47432000.000,36561000.000,43975000.000,46528000.000,49879000.000,42739000.000,50848000.000,52031000.000,52439000.000,48419000.000,92383000.000,69576000.000,67605000.000,50615000.000,49331000.000,63111000.000,70392000.000,66253000.000,69389000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,49879000.000,,,,52439000.000,,,,67605000.000,,,,70392000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,132594000.000,,,,140648000.000,,,,153115000.000,,,,167607000.000,,,,173811000.000,,,,164057000.000,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,,-5187000.000,-6757000.000,-11268000.000,-14779000.000,-12577000.000,-15518000.000,-16926000.000,-13788000.000,-5975000.000,-6047000.000,-8801000.000,-8079000.000,-6945000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,562000.000,1127000.000,-3547000.000,-3350000.000,-1397000.000,-3376000.000,-1329000.000,-1575000.000,-4632000.000,-5434000.000,-2874000.000,-3585000.000,-4468000.000,-3862000.000,-5861000.000,-9551000.000,-13169000.000,-10992000.000,-13958000.000,-15416000.000,-12301000.000,-4511000.000,-4605000.000,-7721000.000,-7016000.000,-5898000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,35401000.000,,,,10183000.000,,,2170000.000,2170000.000,2170000.000,,,,,,,,,,,,,
AdditionalPaidInCapital,234283000.000,235139000.000,235902000.000,236673000.000,238099000.000,238778000.000,239447000.000,240107000.000,241489000.000,242127000.000,242648000.000,243389000.000,244504000.000,245488000.000,246374000.000,247232000.000,247826000.000,248854000.000,250129000.000,253458000.000,255125000.000,259024000.000,261954000.000,264418000.000,265809000.000,267601000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3626000.000,4017000.000,4298000.000,4614000.000,4529000.000,4104000.000,3913000.000,4481000.000,4581000.000,4373000.000,4558000.000,4774000.000,4770000.000,4672000.000,4625000.000,4280000.000,4154000.000,4657000.000,4714000.000,4868000.000,5137000.000,5072000.000,4401000.000,5272000.000,5437000.000,5372000.000
AllowanceForNotesReceivable,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,
Assets,831744000.000,903605000.000,893639000.000,872055000.000,874178000.000,882597000.000,892596000.000,883674000.000,891531000.000,907985000.000,899434000.000,894162000.000,897035000.000,928627000.000,929508000.000,814160000.000,823757000.000,939999000.000,920197000.000,889772000.000,884449000.000,913000000.000,954832000.000,918245000.000,918466000.000,947458000.000
AssetsCurrent,316041000.000,288835000.000,286699000.000,268854000.000,273393000.000,289595000.000,303799000.000,267238000.000,280884000.000,302561000.000,327578000.000,322400000.000,328828000.000,362247000.000,363347000.000,360431000.000,389324000.000,377894000.000,370968000.000,351422000.000,348343000.000,384624000.000,431171000.000,391197000.000,382283000.000,415666000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,2576000.000,2501000.000,,,,,,,,,,,,,,,,,,,,,,,,
BilledContractReceivables,,,,,,,,,,,,,,,,,,,39183000.000,53830000.000,39018000.000,39941000.000,46414000.000,41569000.000,35551000.000,35658000.000
BillingsInExcessOfCost,,,,,,,,,,,,,,,,,,21133000.000,,,,,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,,,,22206000.000,28186000.000,31523000.000,30358000.000,26026000.000,11352000.000,14452000.000,13963000.000
BuildingsAndImprovementsGross,,,,68402000.000,,,,71411000.000,,,,61734000.000,,,,59377000.000,,,,47775000.000,,,,50283000.000,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,,,,,,,2322000.000,1864000.000,1891000.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,2705000.000,2705000.000,2705000.000,43117000.000,,,7519000.000,7454000.000,7454000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,10183000.000,,,2170000.000,2170000.000,2170000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,2467000.000,2467000.000,60000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,50598000.000,50598000.000,50526000.000,50526000.000,50526000.000,50526000.000,15011000.000,,,2466000.000,2466000.000,2466000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,5241000.000,5241000.000,5241000.000,5241000.000,5241000.000,5241000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,,,,,733000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,,9862000.000,,,153000.000,153000.000,153000.000,,,,,,,,,,,,,
