,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccruedInvestmentIncomeReceivable,1984000.000,1950000.000,1932000.000,1887000.000,1761000.000,1691000.000,1574000.000,1473000.000,1735000.000,1712000.000,1598000.000,1599000.000,1660000.000,1566000.000,1509000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,70000.000,60000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,7125000.000,,,,,,,7987000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,373000.000,-261000.000,-221000.000,274000.000,-21000.000,-72000.000,-515000.000,-1065000.000,229000.000,1039000.000,749000.000,1261000.000,1292000.000,148000.000,173000.000
AdditionalPaidInCapitalCommonStock,58940000.000,58941000.000,58908000.000,58909000.000,58842000.000,58842000.000,58842000.000,58842000.000,58757000.000,58759000.000,58776000.000,58698000.000,58725000.000,58761000.000,58797000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,32510000.000,29031000.000,49216000.000,54164000.000,46556000.000,53762000.000,61914000.000,59811000.000,57731000.000
AssetBackedSecuritiesAtCarryingValue,,,,,49003000.000,,,,,,,,,,
Assets,596274000.000,580193000.000,572639000.000,572118000.000,526397000.000,526393000.000,510817000.000,487291000.000,507289000.000,512064000.000,489125000.000,495090000.000,507032000.000,500774000.000,493711000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,84811000.000,77828000.000,75626000.000,84068000.000,67104000.000,53498000.000
AvailableForSaleSecurities,28181000.000,26214000.000,25051000.000,28164000.000,23484000.000,22133000.000,20170000.000,27986000.000,87787000.000,86386000.000,78963000.000,77538000.000,86185000.000,67346000.000,53783000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,23264000.000,21964000.000,20685000.000,29051000.000,87440000.000,84811000.000,77828000.000,75626000.000,84068000.000,67104000.000,53498000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,26530000.000,15327000.000,20570000.000,18455000.000,12077000.000,36219000.000,24598000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,26464000.000,13445000.000,18814000.000,12155000.000,10573000.000,34789000.000,20075000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,66000.000,1882000.000,1756000.000,6300000.000,1504000.000,1430000.000,4523000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,22337000.000,1892000.000,6895000.000,1898000.000,2088000.000,1904000.000,8225000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,22344000.000,1900000.000,1900000.000,2009000.000,2251000.000,2014000.000,8289000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,5051000.000,2954000.000,2961000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,5075000.000,2983000.000,2983000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,19622000.000,42709000.000,11965000.000,9022000.000,21613000.000,14735000.000,12520000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,19675000.000,43533000.000,17297000.000,9263000.000,21907000.000,14534000.000,12532000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,86386000.000,78963000.000,77538000.000,86185000.000,67346000.000,53783000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,23484000.000,22133000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,504000.000,492000.000,,,,,,,,,
