,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,18010.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,22577.000,,,,5633968.000,,,,,,,,,,
AmortizationOfIntangibleAssets,,,227078.000,,742037.000,,,,724896.000,,,,746065.000,,,,746065.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4781746.000,5563988.000,5109096.000,5073139.000,-10783682.000,5305838.000,5336102.000,5280278.000,-10891178.000,5145870.000,5096551.000,5025435.000,-10934902.000,4734718.000,2864407.000,3404085.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-3231696.000,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,19649773.000,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,2734653.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1429601.000,,-3163608.000,,,,50645979.000,,,,-2899120.000,,,,-4035263.000,,
ComprehensiveIncomeNetOfTax,,,-2459561.000,-2898723.000,-6294463.000,-7514092.000,-4339991.000,-6324247.000,-10849302.000,-7706367.000,-11940307.000,-9444164.000,-10756583.000,-9392710.000,-6906185.000,-6690657.000,533461.000,1813171.000,-1580944.000
ConversionOfStockSharesIssued1,,,,,,,,,1397.000,,,,,,,,,,
CostOfGoodsSold,11252794.000,11096315.000,10401206.000,12741599.000,12085281.000,11473900.000,14046660.000,12714665.000,12874709.000,13071408.000,13809872.000,13879756.000,11963526.000,14185116.000,13732417.000,11859050.000,12535034.000,13948215.000,11103064.000
CurrentFederalStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,,,,,268892.000,,
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,,,,,,,49094.000,,
CurrentIncomeTaxExpenseBenefit,,,,,-18021.000,-72832.000,31819.000,86989.000,-7145.000,-17093.000,-155738.000,14023.000,4745.000,77908.000,170082.000,228506.000,-45146.000,274020.000,31315.000
DeferredIncomeTaxExpenseBenefit,,,30177.000,,32209.000,42430.000,-309574.000,367091.000,-4418.000,-215095.000,141165.000,93253.000,3306.000,266949.000,-1193911.000,-1802340.000,-361954.000,253505.000,-1487592.000
Depreciation,,,252762.000,,238394.000,,,,224692.000,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,,,,,3755205.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,0.000,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,,,,,,,,,,,,,,,,,835135.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,0.080,
