,2011-09-30
AccountsPayableCurrent,3871728.000
AccountsReceivableNetCurrent,23720495.000
AccruedLiabilitiesCurrent,811025.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12013996.000
AdditionalPaidInCapital,75421936.000
Assets,218717587.000
AssetsCurrent,113757773.000
CashAndCashEquivalentsAtCarryingValue,88035030.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,150000000.000
CommonStockSharesIssued,35584860.000
CommonStockSharesOutstanding,35558810.000
CommonStockValue,35585.000
ConstructionInProgressGross,214462.000
DeferredTaxAssetsNetNoncurrent,0.000
DeferredTaxLiabilitiesNoncurrent,7132604.000
DueToOfficersOrStockholdersCurrent,3172059.000
DueToRelatedPartiesCurrent,15637.000
FiniteLivedIntangibleAssetsNet,592729.000
Goodwill,1827582.000
Liabilities,27382803.000
LiabilitiesAndStockholdersEquity,218717587.000
LiabilitiesCurrent,17244732.000
LiabilitiesNoncurrent,10138071.000
MinorityInterest,18443865.000
OilAndGasPropertyFullCostMethodNet,88630138.000
OtherLiabilitiesCurrent,1500000.000
PrepaidExpenseAndOtherAssetsCurrent,2002248.000
PropertyPlantAndEquipmentNet,102539503.000
PropertyPlantAndEquipmentOtherNet,13694903.000
RetainedEarningsAppropriated,2837647.000
RetainedEarningsUnappropriated,82631755.000
StockholdersEquity,172890919.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,191334784.000
TaxesPayableCurrent,7874283.000
TreasuryStockShares,26050.000
TreasuryStockValue,50000.000
WarrantsAndRightsOutstanding,3005467.000
