,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,338859000.000,344180000.000,362580000.000,264482000.000,275195000.000,321702000.000,359969000.000,332212000.000,326969000.000,332775000.000,451243000.000,386917000.000,345356000.000,360768000.000,425133000.000,302446000.000,271780000.000,325178000.000,352701000.000,287755000.000,299604000.000,312998000.000,376186000.000,310260000.000,362799000.000
AccountsReceivableGrossCurrent,,,,,254608000.000,287169000.000,299379000.000,336830000.000,294264000.000,305360000.000,351180000.000,338230000.000,291856000.000,295333000.000,346007000.000,338093000.000,272772000.000,277134000.000,321004000.000,279677000.000,264623000.000,289135000.000,324512000.000,321506000.000,298371000.000
AccountsReceivableNetCurrent,270055000.000,300762000.000,317039000.000,282685000.000,230090000.000,265144000.000,277461000.000,315019000.000,272988000.000,282823000.000,328675000.000,316348000.000,270395000.000,272651000.000,322885000.000,315467000.000,251750000.000,256571000.000,300882000.000,260221000.000,246129000.000,270112000.000,304900000.000,301413000.000,278981000.000
AccumulatedDeferredInvestmentTaxCredit,46003000.000,45336000.000,44725000.000,44074000.000,43422000.000,42770000.000,42097000.000,41375000.000,40654000.000,39926000.000,39230000.000,38496000.000,37761000.000,37011000.000,36273000.000,35539000.000,34806000.000,34072000.000,33466000.000,32765000.000,32063000.000,31362000.000,30661000.000,29960000.000,29260000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3720458000.000,3776988000.000,3755233000.000,3834295000.000,3895194000.000,3921853000.000,4008928000.000,4073285000.000,4126553000.000,4193388000.000,4239015000.000,4306554000.000,4364001000.000,4416323000.000,4414216000.000,4459591000.000,4525147000.000,4562971000.000,4601543000.000,4642258000.000,4623394000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-22743000.000,-22871000.000,-22982000.000,-23120000.000,-23228000.000,-23338000.000,,,,-23878000.000,,,,-23836000.000,,,,-22780000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6793000.000,-8016000.000,-12377000.000,268000.000,-18865000.000,-22743000.000,-22871000.000,-22982000.000,-23120000.000,-23228000.000,-23338000.000,-23461000.000,-23573000.000,-23709000.000,-23878000.000,-23988000.000,-24086000.000,-24084000.000,-23836000.000,-23793000.000,-23525000.000,-23260000.000,-23000000.000,-22753000.000,-22502000.000
AdditionalPaidInCapitalCommonStock,3331807000.000,3331807000.000,3316386000.000,3316386000.000,3344508000.000,3344508000.000,3415669000.000,3415669000.000,3416129000.000,3420154000.000,3441290000.000,3441290000.000,3476776000.000,3476776000.000,3522788000.000,3522646000.000,3550495000.000,3551986000.000,3620824000.000,3620824000.000,3653556000.000,3655741000.000,3633216000.000,3758217000.000,3778821000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,24518000.000,22025000.000,21918000.000,21811000.000,21276000.000,22537000.000,22505000.000,21882000.000,21461000.000,22682000.000,23122000.000,22626000.000,21022000.000,20563000.000,20122000.000,19456000.000,18494000.000,19023000.000,19612000.000,20093000.000,19390000.000
AssetRetirementObligation,,,,,,,43751000.000,,,,60398000.000,,,,225296000.000,,,,240508000.000,,,,289563000.000,,
