,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3191.000,,,,
ComprehensiveIncomeNetOfTax,,6254.000,-9618.000,-9097.000,-9427.000,-11194.000
DebtInstrumentDecreaseForgiveness,,14468.000,,,,
EarningsPerShareBasic,-0.000,,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.000
GeneralAndAdministrativeExpense,1760.000,8214.000,9618.000,9097.000,9727.000,11194.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-11194.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,3694.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,-3694.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,5023.000,,,,7998.000
NetCashProvidedByUsedInFinancingActivities,,-14468.000,,,,3196.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-14468.000,,,,3196.000
NetCashProvidedByUsedInOperatingActivities,,11277.000,,,,-3196.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,11277.000,,,,-3196.000
NetIncomeLoss,-1760.000,6254.000,-9618.000,-9097.000,-9427.000,-11194.000
OperatingExpenses,1760.000,,,,,
OperatingIncomeLoss,-1760.000,-8214.000,-9618.000,-9097.000,-9727.000,-11194.000
ProceedsFromRelatedPartyDebt,,-14468.000,,,,3196.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,5290000.000,5290000.000,5290000.000,-10580000.000,5290000.000
WeightedAverageNumberOfSharesOutstandingBasic,4140000.000,,,,,
