,2014-01-31,2014-04-30,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,242004.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,47388.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,3690454.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17371.000,-16731.000,,,,,,,,-1145256.000
CostOfGoodsAndServicesSold,,,,,,,,,,3394782.000,1787770.000,1692761.000
CostOfGoodsSold,8678.000,15565.000,5040.000,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,,,21600.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,,,,1.000
Depreciation,,,559.000,559.000,,,442.000,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,118212.000
EarningsPerShareBasicAndDiluted,0.002,0.001,0.003,-0.002,-0.000,-0.011,-0.010,-0.000,0.000,-4.100,-0.420,-0.780
FairValueAdjustmentOfWarrants,,,,,,,,,,,,-248.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,2217.000,,-8062001.000,0.000,
GeneralAndAdministrativeExpense,-426.000,159.000,51.000,10575.000,7772.000,31757.000,35850.000,70035.000,22803.000,1507256.000,1871739.000,1540117.000
GrossProfit,9812.000,7320.000,23123.000,,,,,,,4049916.000,2515537.000,2122106.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-9767997.000,-3914175.000,-7257778.000
IncomeTaxExpenseBenefit,,,,,,,,,,0.000,7783.000,2475.000
IncomeTaxesPaid,,,,,,,,,,,,1525.000
IncreaseDecreaseInAccountsPayable,,,,,,,28908.000,,,,,56071.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,10000.000,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,-211182.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,-3500.000,,,,,243729.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,-43680.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,142371.000
IncreaseDecreaseInInventories,,,,,,,,,,,,219562.000
IncreaseDecreaseInNotesPayableCurrent,,,,-5000.000,,,,,,,,
IncreaseDecreaseInOperatingCapital,,,,,,,61048.000,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,-9748.000
InterestExpense,,,,,,,,,,347299.000,285615.000,3940855.000
InterestPaid,,,,,,,,,,,,598385.000
InvestmentIncomeInterest,,,,,,,,,,2589.000,4035.000,853.000
NetCashProvidedByUsedInFinancingActivities,,,266.000,,,,,,,,,1697015.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,266.000,,,,,,,,,1697015.000
NetCashProvidedByUsedInInvestingActivities,,,559.000,559.000,,,,,,,,-32299.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,559.000,559.000,,,,,,,,-32299.000
NetCashProvidedByUsedInOperatingActivities,,,16546.000,-17290.000,,,,,,,,-2809972.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,16546.000,-17290.000,,,,,,,,-2809972.000
NetIncomeLoss,8322.000,4868.000,16545.000,-12290.000,-7772.000,-23515.000,-35850.000,-67818.000,-22803.000,-9767997.000,-3921958.000,-7260253.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,-9767997.000,-3921958.000,-7260253.000
OperatingExpenses,-1490.000,2453.000,6578.000,12290.000,,,,,,5833924.000,6138203.000,5296448.000
OperatingIncomeLoss,,,,,,,,-70035.000,-22803.000,-1784008.000,-3622666.000,-3174342.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,,142305.000
OtherNonoperatingIncomeExpense,,,,,,,,,,422722.000,-9929.000,-143434.000
PaymentsOfStockIssuanceCosts,,,,,,,,,,,,47388.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,32299.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,266.000,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,15600.000,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,2680567.000
ProductWarrantyAccrualPayments,,,,,,,,,,,,41903.000
ProductWarrantyAccrualWarrantiesIssued,,,,,,,,,,,,29903.000
ProfessionalFees,-1065.000,2294.000,5968.000,,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,5025.000
RepaymentsOfNotesPayable,,,,,,,,,,,,931139.000
ResearchAndDevelopmentExpense,,,,,,,,,,823405.000,817488.000,752676.000
Revenues,18490.000,22885.000,28163.000,,,,,,,7444698.000,4303307.000,3814867.000
SalesRevenueNet,18490.000,22885.000,28163.000,,,,,,,7444698.000,4303307.000,3814867.000
SellingAndMarketingExpense,,,,,,,,,,3503263.000,3448976.000,3003655.000
ShareBasedCompensation,,,,,,,,,,,,242004.000
TemporaryEquityAccretionToRedemptionValueAdjustment,,,,,,,,,,0.000,0.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,4390000.000,5000000.000,5000000.000,2500000.000,-10000000.000,2500000.000,2500000.000,4504503.000,2380134.000,9256362.000,9334857.000
