,2014-12-31,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,-944000.000,878000.000,810000.000
AmortizationOfFinancingCosts,,6000000.000,7500000.000
AmortizationOfFinancingCostsAndDiscounts,7022000.000,6878000.000,12580000.000
AssetRetirementObligationAccretionExpense,1621000.000,2267000.000,3376000.000
AssetRetirementObligationLiabilitiesIncurred,1013000.000,,
AssetRetirementObligationLiabilitiesSettled,,1131000.000,471000.000
AssetRetirementObligationRevisionOfEstimate,13747000.000,6579000.000,-1283000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2122000.000,-8971000.000,86152000.000
CoalProductsAndServicesRevenue,1109404000.000,979179000.000,866628000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,449905000.000,,
DefinedContributionPlanCostRecognized,3100000.000,3300000.000,3000000.000
DepreciationDepletionAndAmortization,167039000.000,195415000.000,164212000.000
DistributedEarnings,,151833000.000,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,0.380,1.170,
EarningsPerShareBasic,0.540,-0.300,-1.370
EarningsPerShareDiluted,0.540,-0.300,-1.370
ExtinguishmentOfDebtGainLossNetOfTax,-4979000.000,,
FairValueAdjustmentOfWarrants,,,17124000.000
GainLossOnDerivativeInstrumentsNetPretax,,45691000.000,-23752000.000
GainLossOnSaleOfDerivatives,,61223000.000,
GainsLossesOnExtinguishmentOfDebt,-4681000.000,,-13203000.000
GainsLossesOnRestructuringOfDebt,,-3930000.000,
ImpairmentOfLongLivedAssetsHeldForUse,,12592000.000,74575000.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncreaseDecreaseInAccountsAndOtherReceivables,21776000.000,-19586000.000,-6420000.000
IncreaseDecreaseInAccountsPayable,9628000.000,-5014000.000,5779000.000
IncreaseDecreaseInDerivativeAssetsAndLiabilities,1891000.000,-39950000.000,-3938000.000
IncreaseDecreaseInInterestPayableNet,-2509000.000,-562000.000,22905000.000
IncreaseDecreaseInInventories,13893000.000,-27994000.000,-7858000.000
IncreaseDecreaseInOtherCurrentLiabilities,1166000.000,874000.000,5537000.000
IncreaseDecreaseInOtherOperatingCapitalNet,4392000.000,-2381000.000,-2030000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,7799000.000,250000.000,7608000.000
IncreaseDecreaseInPrepaidRoyalties,23475000.000,18945000.000,15790000.000
InterestCostsCapitalized,5200000.000,1900000.000,500000.000
InterestExpense,113030000.000,,
InterestIncomeExpenseNet,,-117311000.000,-149201000.000
InterestPaidNet,108517000.000,111155000.000,80542000.000
LimitedPartnersCapitalAccountDistributionAmount,231000.000,,
NetCashProvidedByUsedInFinancingActivities,-9809000.000,-70602000.000,-91439000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9809000.000,-70602000.000,-91439000.000
NetCashProvidedByUsedInInvestingActivities,-224109000.000,-138781000.000,-47629000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-224109000.000,-138781000.000,-47629000.000
NetCashProvidedByUsedInOperatingActivities,236040000.000,200412000.000,225220000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,236040000.000,200412000.000,225220000.000
NetIncomeLoss,135200000.000,-39454000.000,-178789000.000
NetIncomeLossAttributableToNoncontrollingInterest,3847000.000,770000.000,169000.000
OperatingIncomeLoss,257056000.000,82557000.000,22729000.000
OperatingLeasesRentExpenseContingentRentals,9900000.000,9000000.000,8500000.000
OperatingLeasesRentExpenseNet,16100000.000,14300000.000,12400000.000
OtherNoncashIncomeExpense,5248000.000,-5208000.000,-4897000.000
OtherOperatingIncomeExpenseNet,2527000.000,13424000.000,22161000.000
OtherSalesRevenueNet,,5674000.000,9204000.000
PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,322813000.000,,
PartnersCapitalAccountUnitBasedCompensation,5024000.000,13704000.000,5106000.000
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,-7345000.000,,
PaymentsOfDebtIssuanceCosts,297000.000,2751000.000,15735000.000
PaymentsOfDebtRestructuringCosts,,,2200000.000
PaymentsOfDistributionsToAffiliates,169723000.000,152352000.000,182000.000
PaymentsOfStockIssuanceCosts,7206000.000,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,3822000.000,,100000.000
PaymentsToAcquirePropertyPlantAndEquipment,229251000.000,85026000.000,54584000.000
ProceedsFromDerivativeInstrumentInvestingActivities,,19073000.000,
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,329875000.000,,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,85620000.000,59325000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-971000.000,-1825000.000,-2291000.000
ProceedsFromRepaymentsOfAccountsReceivableSecuritization,,41000000.000,-26800000.000
ProceedsFromRepaymentsOfLinesOfCredit,60500000.000,33000000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,1619000.000,,4366000.000
ProceedsFromSaleOfShortTermInvestments,7300000.000,,
ProfitLoss,139047000.000,-38684000.000,-178620000.000
RelatedPartyTransactionPurchasesFromRelatedParty,18100000.000,14500000.000,6600000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,307607000.000,44440000.000,45692000.000
RepaymentsOfShortTermDebt,,2559000.000,739000.000
Revenues,,984853000.000,875832000.000
SalesRevenueNet,,984853000.000,875832000.000
SellingGeneralAndAdministrativeExpense,33679000.000,31357000.000,25265000.000
ShareBasedCompensation,4749000.000,13704000.000,5106000.000
