,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AmortizationOfDebtDiscountPremium,6113.000,40006.000,10826.000,20570.000
AmortizationOfFinancingCosts,,,225.000,0.000
AmortizationOfFinancingCostsAndDiscounts,,,10826.000,20570.000
AmortizationOfIntangibleAssets,,23601.000,,24130.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1616.000,-3045.000,-2337.000,32853.000
ComprehensiveIncomeNetOfTax,63354.000,63354.000,63354.000,63354.000
ConversionOfStockSharesConverted1,,,,8730037.000
CostOfGoodsAndServicesSold,0.000,0.000,,0.000
DebtConversionConvertedInstrumentAmount1,0.000,,,
Depreciation,,,,31014.000
DepreciationAmortizationAndAccretionNet,,69818.000,,
DepreciationAndAmortization,,91763.000,,
DepreciationDepletionAndAmortization,93419.000,91763.000,55139.000,55144.000
DerivativeGainLossOnDerivativeNet,,,-337641.000,337641.000
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.020,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,0.000,,,
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.380,0.388,0.384
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.000,0.000,-0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.000,-0.008,-0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.040,-0.040,-0.040
EmployeeBenefitsAndShareBasedCompensation,,74000.000,,
EmployeeServiceShareBasedCompensationEstimatedQuantityOfSharesToBeRepurchasedInFollowingPeriod,,6666174.000,6483333.000,185000.000
FiniteLivedIntangibleAssetsAcquired,,475.000,,
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,32911.000,14618.000,24130.000
FinitelivedIntangibleAssetsAcquired1,,,-690.000,0.000
GainLossOnDispositionOfAssets,,12287.000,-8338.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,8338.000,0.000
GainsLossesOnExtinguishmentOfDebt,0.000,,,
GrossProfit,6589.000,0.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-2437304.000,-783378.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,685277.000,944745.000,300847.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,0.000,0.000,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-613394.000,-828683.000,-266349.000
IncomeTaxReconciliationNondeductibleExpenseOther,,281.000,821.000,743.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.000,-19391.000,-3906.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-72164.000,-97492.000,-31335.000
IncomeTaxesPaid,,,0.000,0.000
IncreaseDecreaseInAccountsPayable,301235.000,314235.000,123658.000,103045.000
IncreaseDecreaseInAccountsReceivable,69527.000,0.000,,
IncreaseDecreaseInAccruedLiabilities,8422.000,64382.000,71775.000,97825.000
IncreaseDecreaseInDeferredRevenue,0.000,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,1116766.000,1036416.000,992191.000,747543.000
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,,337641.000,337641.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-1958318.000,-67528.000,,
IncreaseDecreaseInOtherNoncurrentAssets,0.000,,11122.000,0.000
IncreaseDecreaseInPrepaidExpense,16671.000,1495.000,,1209.000
InterestExpense,,,71775.000,97825.000
InterestExpenseOther,,,,97825.000
InterestPaid,329.000,,0.000,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,,
NetCashProvidedByUsedInFinancingActivities,715900.000,185000.000,171000.000,133000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,715900.000,185000.000,171000.000,133000.000
NetCashProvidedByUsedInInvestingActivities,27997.000,35175.000,29624.000,-20325.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,27997.000,35175.000,29624.000,-20325.000
NetCashProvidedByUsedInOperatingActivities,686287.000,-223220.000,-202961.000,-79822.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,686287.000,-223220.000,-202961.000,-79822.000
NetIncomeLoss,-1154376.000,-1804101.000,-2437304.000,-783378.000
NonoperatingIncomeExpense,1580813.000,-51847.000,-412129.000,219246.000
NotesIssued1,,148285.000,148400.000,68000.000
OperatingIncomeLoss,-2735189.000,-1752254.000,-2025175.000,-1002624.000
OperatingLeasesRentExpenseNet,,71738.000,22745.000,5860.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,0.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,0.000,,0.000
OtherNoncashExpense,0.000,,,
PaymentsToAcquireIntangibleAssets,-22027.000,475.000,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,-5970.000,0.000,,20325.000
ProceedsFromIssuanceOfCommonStock,344000.000,25000.000,,65000.000
ProceedsFromNotesPayable,400000.000,160000.000,179500.000,68000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,35650.000,29624.000,0.000
ProceedsFromStockOptionsExercised,0.000,,,
ProceedsFromWarrantExercises,0.000,,,
RepaymentsOfNotesPayable,28100.000,0.000,,
RepaymentsOfRelatedPartyDebt,,,8500.000,0.000
ResearchAndDevelopmentExpense,,82300.000,,62990.000
Revenues,6589.000,0.000,,0.000
SalesRevenueNet,6589.000,0.000,,0.000
SellingGeneralAndAdministrativeExpense,2741778.000,1752254.000,2025175.000,1002624.000
ShareBasedCompensation,451613.000,85125.000,640329.000,18279.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,1.636,1.891,1.848
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.010,0.007,0.025
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,5279142.000,200000.000,1628355.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.300,0.300,0.300
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,16353000.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.030,0.030
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,,0.110,0.030,0.040
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,6666174.000,6483333.000,185000.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,0.000
StockholdersEquityPeriodIncreaseDecrease,,1409544.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,94486673.000,101107202.000,103536220.000
