,2011-01-28,2011-01-29,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,,645000000.000,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,,66000000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-5000000.000,-5000000.000,-8000000.000,,,,
AdvertisingExpense,869000000.000,869000000.000,993000000.000,1013000000.000,1024000000.000,1011000000.000,1016000000.000
AllocatedShareBasedCompensationExpense,,,50000000.000,55000000.000,48000000.000,48000000.000,44000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8000000.000,8000000.000,11000000.000,14000000.000,3000000.000,1000000.000,3000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10000000.000,10000000.000,-668000000.000,434000000.000,436000000.000,-700000000.000,367000000.000
CashPaidForCapitalizedInterest,,140000000.000,,,,,
CommonStockDividendsPerShareCashPaid,,,1.280,1.400,1.560,1.800,2.000
CommonStockDividendsPerShareDeclared,,,,1.400,1.560,1.800,
ComprehensiveIncomeNetOfTax,1119000000.000,1113000000.000,994000000.000,900000000.000,881000000.000,676000000.000,559000000.000
CostOfGoodsSold,11359000000.000,11359000000.000,12289000000.000,12087000000.000,12098000000.000,12265000000.000,11944000000.000
CurrentFederalTaxExpenseBenefit,497000000.000,562000000.000,590000000.000,469000000.000,400000000.000,397000000.000,272000000.000
CurrentStateAndLocalTaxExpenseBenefit,60000000.000,69000000.000,60000000.000,45000000.000,36000000.000,34000000.000,25000000.000
DeferredFederalIncomeTaxExpenseBenefit,124000000.000,34000000.000,-66000000.000,10000000.000,48000000.000,-35000000.000,16000000.000
DeferredIncomeTaxExpenseBenefit,39000000.000,38000000.000,-79000000.000,-7000000.000,46000000.000,-38000000.000,13000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,11000000.000,3000000.000,-9000000.000,-9000000.000,-2000000.000,-12000000.000,6000000.000
DefinedContributionPlanCostRecognized,34000000.000,34000000.000,39000000.000,,,,
