,2011-07-31,2011-10-31,2012-01-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,4000.000,,,9000.000,,,,13000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7000.000,,,6000.000,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,387000.000,,,374000.000,,,,817000.000,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,10000.000,,,,,
AmortizationOfIntangibleAssets,0.000,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,154000.000,295000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1176000.000,,,-86000.000,,,,3220000.000,
CommonStockDividendsPerShareCashPaid,0.060,,,0.060,,,,0.060,
ComprehensiveIncomeNetOfTax,535000.000,,,421000.000,,,,-524000.000,
DeferredIncomeTaxExpenseBenefit,-26000.000,,,-28000.000,,,,11000.000,
Depreciation,123000.000,,,121000.000,,,,118000.000,
DividendsCommonStockCash,125000.000,,,124000.000,,,,124000.000,
EarningsPerShareBasic,0.170,0.140,0.170,0.190,0.180,0.200,0.140,0.050,-0.010
EarningsPerShareDiluted,0.170,0.140,0.170,0.190,0.180,0.200,0.140,0.050,-0.010
FederalDepositInsuranceCorporationPremiumExpense,49000.000,34000.000,42000.000,34000.000,35000.000,33000.000,36000.000,36000.000,39000.000
FeesAndCommissionsDepositorAccounts,170000.000,161000.000,161000.000,154000.000,145000.000,134000.000,115000.000,136000.000,138000.000
FeesAndCommissionsOther,24000.000,27000.000,24000.000,19000.000,41000.000,21000.000,21000.000,39000.000,52000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,2000.000,,,,3000.000,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,0.000,,,,,
ForeclosedRealEstateExpense,3000.000,18000.000,75000.000,4000.000,5000.000,5000.000,6000.000,,
GainLossOnSaleOfInvestments,60000.000,,,-49000.000,,,,-1000.000,
GainLossOnSaleOfMortgageLoans,77000.000,57000.000,133000.000,161000.000,216000.000,219000.000,176000.000,127000.000,-25000.000
GainLossOnSaleOfSecuritiesNet,60000.000,74000.000,107000.000,49000.000,70000.000,136000.000,87000.000,1000.000,1000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,87000.000,,,,1998000.000,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,0.000,,,,20000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,0.000,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,530000.000,441000.000,523000.000,575000.000,580000.000,646000.000,457000.000,172000.000,-60000.000
IncomeTaxExpenseBenefit,171000.000,148000.000,182000.000,186000.000,205000.000,239000.000,160000.000,78000.000,-39000.000
IncomeTaxesPaid,1000.000,,,2000.000,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,62000.000,,,0.000,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,49000.000,,,65000.000,,,,25000.000,
IncreaseDecreaseInAccruedLiabilities,-42000.000,,,-166000.000,,,,-25000.000,
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,,,,-186000.000,
IncreaseDecreaseInDeposits,2219000.000,,,652000.000,,,,-11530000.000,
IncreaseDecreaseInIncomeTaxesReceivable,-134000.000,,,-211000.000,,,,-67000.000,
IncreaseDecreaseInInterestPayableNet,1000.000,,,0.000,,,,-1000.000,
IncreaseDecreaseInLoansDeferredIncome,-22000.000,,,-6000.000,,,,2000.000,
IncreaseDecreaseInOtherOperatingAssets,0.000,,,-2000.000,,,,-14000.000,
IncreaseDecreaseInPrepaidExpense,-52000.000,,,40000.000,,,,443000.000,
InformationTechnologyAndDataProcessing,86000.000,93000.000,97000.000,,,,,,
InterestAndDividendIncomeOperating,2532000.000,2461000.000,2412000.000,2367000.000,2277000.000,2249000.000,2145000.000,2132000.000,1959000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,400000.000,381000.000,344000.000,288000.000,259000.000,226000.000,214000.000,204000.000,189000.000
InterestAndDividendIncomeSecuritiesHeldToMaturity,372000.000,354000.000,332000.000,293000.000,275000.000,246000.000,236000.000,236000.000,196000.000
InterestAndFeeIncomeLoansAndLeases,1749000.000,1719000.000,1730000.000,1780000.000,1738000.000,1772000.000,1688000.000,1687000.000,1568000.000
InterestExpense,409000.000,366000.000,334000.000,287000.000,269000.000,246000.000,227000.000,211000.000,196000.000
InterestExpenseBorrowings,31000.000,30000.000,30000.000,11000.000,12000.000,11000.000,12000.000,11000.000,12000.000
InterestExpenseDeposits,378000.000,336000.000,304000.000,276000.000,257000.000,235000.000,215000.000,200000.000,184000.000
InterestIncomeDepositsWithFinancialInstitutions,11000.000,7000.000,6000.000,6000.000,5000.000,5000.000,7000.000,5000.000,6000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2066000.000,2045000.000,1988000.000,2070000.000,1988000.000,1993000.000,1918000.000,1921000.000,1763000.000
InterestIncomeExpenseNet,2123000.000,2095000.000,2078000.000,2080000.000,2008000.000,2003000.000,1918000.000,1921000.000,1763000.000
InterestPaid,407000.000,,,288000.000,,,,212000.000,
InvestmentIncomeAmortizationOfPremium,113000.000,,,163000.000,,,,179000.000,
LaborAndRelatedExpense,1066000.000,1092000.000,1093000.000,1101000.000,1082000.000,1093000.000,1079000.000,1120000.000,1104000.000
NetCashProvidedByUsedInFinancingActivities,1208000.000,,,362000.000,,,,-11840000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1208000.000,,,362000.000,,,,-11840000.000,
NetCashProvidedByUsedInInvestingActivities,-778000.000,,,-1211000.000,,,,14149000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-778000.000,,,-1211000.000,,,,14149000.000,
NetCashProvidedByUsedInOperatingActivities,746000.000,,,763000.000,,,,911000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,746000.000,,,763000.000,,,,911000.000,
NetIncomeLoss,359000.000,293000.000,341000.000,389000.000,375000.000,407000.000,297000.000,94000.000,-21000.000
NoninterestExpense,1946000.000,2001000.000,2023000.000,1966000.000,1975000.000,1951000.000,1948000.000,2149000.000,2085000.000
NoninterestIncome,410000.000,397000.000,558000.000,471000.000,567000.000,604000.000,487000.000,400000.000,262000.000
NoninterestIncomeOtherOperatingIncome,22000.000,22000.000,76000.000,27000.000,32000.000,30000.000,27000.000,28000.000,26000.000
OccupancyNet,267000.000,267000.000,262000.000,275000.000,247000.000,256000.000,274000.000,267000.000,246000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,16000.000,,,,-393000.000,
OtherComprehensiveIncomeLossNetOfTax,,,,32000.000,,,,-618000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,176000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,-49000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,1000.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,36000.000,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,24000000.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,48000.000,,,,-1011000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,97000.000,,,,-1010000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,212000.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,136000000.000,,,,,,,,
OtherNoninterestExpense,475000.000,497000.000,454000.000,552000.000,606000.000,564000.000,553000.000,572000.000,401000.000
PaymentsForProceedsFromLoansReceivable,-1793000.000,,,-438000.000,,,,-4922000.000,
PaymentsForProceedsFromOtherInvestingActivities,-64000.000,,,278000.000,,,,3000.000,
PaymentsForRepurchaseOfCommonStock,30000.000,,,40000.000,,,,,
PaymentsOfDividendsCommonStock,125000.000,,,124000.000,,,,124000.000,
PaymentsToAcquireAvailableForSaleSecurities,7710000.000,,,5792000.000,,,,,
PaymentsToAcquireHeldToMaturitySecurities,7937000.000,,,4691000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,40000.000,,,28000.000,,,,3000.000,
PaymentsToAcquireRealEstateHeldForInvestment,0.000,,,,,,,,
PaymentsToSuppliersAndEmployees,1812000.000,,,1959000.000,,,,2109000.000,
ProceedsFromFeesReceived,371000.000,,,417000.000,,,,400000.000,
ProceedsFromInterestReceived,2595000.000,,,2595000.000,,,,2337000.000,
ProceedsFromIssuanceOfCommonStock,11000.000,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,5974000.000,,,5004000.000,,,,5223000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,6973000.000,,,4136000.000,,,,4140000.000,
ProceedsFromOtherOperatingActivities,,,,,,,,495000.000,
ProceedsFromSaleOfForeclosedAssets,105000.000,,,0.000,,,,,
ProvisionForLoanAndLeaseLosses,57000.000,50000.000,90000.000,10000.000,20000.000,10000.000,0.000,,
RepaymentsOfLongTermDebt,1000000.000,,,0.000,,,,,
RestrictedStockExpense,,,,9000.000,,,,13000.000,
ShareBasedCompensation,,,,6000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,,868.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,,,9.260,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.029,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.406,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.019,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,2205.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,2.870,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.000,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,0.000,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,9.900,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,0.000,,,,,
TreasuryStockSharesAcquired,3449000.000,,,4005000.000,,,,,
TreasuryStockValueAcquiredCostMethod,30000.000,,,40000.000,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,2000.000,5000.000,3000.000,7000.000,7000.000,5000.000,-14000.000,12000.000,20000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2076000.000,2076000.000,2070000.000,2069000.000,2066000.000,2063000.000,-4134000.000,2071000.000,2083000.000
WeightedAverageNumberOfSharesOutstandingBasic,2074000.000,2071000.000,2067000.000,2062000.000,2059000.000,2058000.000,-4120000.000,2059000.000,2063000.000
