,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcquisitionCosts,,,,250000.000,1382000.000,
AdditionsToOtherAssetsAmount,-119000.000,-397000.000,-318000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,778000.000,566000.000,970000.000
AllocatedShareBasedCompensationExpense,,,,,396000.000,970000.000
AmortizationOfDebtDiscountPremium,217000.000,332000.000,,217000.000,139000.000,
AmortizationOfDeferredCharges,,,,196000.000,126000.000,
AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,,,,,,10000.000
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,,,-1108000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,-473000.000,962000.000,-26000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,-472000.000,809000.000,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,,-15000.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherFairValueVolatilityRate,,,,0.570,,
CashAndCashEquivalentsPeriodIncreaseDecrease,46000.000,184000.000,1476000.000,-1223000.000,17231000.000,-17599000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-1059000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-190000.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,-39000.000,84000.000,629000.000
ComprehensiveIncomeNetOfTax,,,,,8869000.000,-1710000.000
ContributionsFromNoncontrollingInterests,,198.000,,,,
DebtInstrumentPeriodicPayment,,,,221000.000,228000.000,
DebtInstrumentPeriodicPaymentInterest,,,,,493000.000,
DebtIssuanceCosts,,588000.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,662000.000,-309000.000
DeferredIncomeTaxExpenseBenefit,635000.000,648000.000,-176000.000,,,
DeferredIncomeTaxesAndTaxCredits,,,,,560000.000,-353000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,-102000.000,-44000.000
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,,,,,3930000.000,
DepreciationAmortizationAndAccretionNet,,,,21000.000,,
DepreciationAndAmortization,46000.000,61000.000,26000.000,13000.000,11000.000,5000.000
DerivativeGainLossOnDerivativeNet,,-488000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,90000.000,39000.000,84000.000,672000.000
DerivativeInstrumentsGainRecognizedInIncome,-137000.000,-30000.000,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,,,,,51000.000,4000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,-85000.000,-51000.000,-4000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,24000000.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,12309000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,13307000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,998000.000,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,13307000.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,439000.000,
EarningsPerShareBasicAndDiluted,-0.100,-0.100,-0.060,-0.050,0.230,-0.040
EffectOfExchangeRateOnCash,,,,2000.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,-153000.000,,
ExplorationAbandonmentAndImpairmentExpense,,31000.000,,,,13000.000
ExplorationExpense,5946000.000,1986000.000,797000.000,,,
ExplorationExpenseMining,,,,279000.000,89000.000,628000.000
ForeignCurrencyTransactionGainLossBeforeTax,,32000.000,,,,
GainLossFromHedgedFirmCommitmentNotQualifyingAsFairValueHedgeNet,,,,,,2000.000
GainLossOnDerivativeInstrumentsNetPretax,,,,-85000.000,,
