,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AmortizationOfDebtDiscountPremium,,24000.000,,,,0.000,
AmortizationOfFinancingCosts,,0.000,,,,829000.000,116000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4299311.000,1965544.000,,4464670.000,2922652.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,71000.000,,0.000,0.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,50000.000,71000.000,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,177000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,43000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7735000.000,,,,-16257000.000,
ComprehensiveIncomeNetOfTax,3010000.000,,-153000.000,1627000.000,,-613000.000,-190000.000
ConvertiblePreferredDividendsNetOfTax,,,,,,0.000,126000.000
CostOfGoodsAndServicesSold,60332000.000,52980000.000,51877000.000,62893000.000,57212000.000,53616000.000,53958000.000
CostsAndExpenses,78912000.000,72964000.000,69042000.000,82239000.000,78591000.000,72256000.000,70745000.000
DepreciationAndAmortization,1566000.000,1717000.000,1771000.000,1789000.000,,,
DepreciationDepletionAndAmortization,,1717000.000,,,,1558000.000,1532000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,-983000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,-2366000.000
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,,,,,931000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,-1383000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,1798000.000
DividendsPreferredStock,70000.000,168000.000,67000.000,68000.000,,,
EarningsPerShareBasic,0.170,,-0.010,0.070,,,-0.010
EarningsPerShareBasicAndDiluted,,-0.070,,,,-0.030,
EarningsPerShareDiluted,0.160,,-0.010,0.070,,,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,0.641,0.384,,0.407,0.428
GainLossOnDispositionOfProperty,,,,,,-1000.000,
GainLossOnSaleOfPropertyPlantEquipment,,75000.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,1245000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6548000.000,,-426000.000,2642000.000,,-1034000.000,2175000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-1910000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,0.050
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,0.050
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,0.050
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-1435000.000
