,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,3095.000,30858.000,550490.000,313776.000,742841.000
AccountsPayableRelatedPartiesCurrent,47167.000,49167.000,47167.000,47167.000,47167.000
AccountsPayableTradeCurrent,,,,,337998.000
AccountsReceivableNetCurrent,,,,23154.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,939.000,1079.000,1220.000,1361.000,1502.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-3995.000,-7746.000,-24682.000
AdditionalPaidInCapital,28200.000,-2400.000,1487614.000,2336614.000,2436414.000
Assets,10840.000,1717240.000,2322725.000,1251811.000,1184212.000
AssetsCurrent,89.000,1716629.000,2322255.000,148314.000,80450.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,10751.000,611.000,470.000,329.000,188.000
CashAndCashEquivalentsAtCarryingValue,89.000,1079044.000,933872.000,114047.000,28316.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,412000000.000,412000000.000,412000000.000,412000000.000
CommonStockSharesIssued,6800000.000,37400000.000,40386000.000,41386000.000,41586000.000
CommonStockSharesOutstanding,6800000.000,37400000.000,40386000.000,41386000.000,41586000.000
CommonStockValue,6800.000,37400.000,40386.000,41386.000,41586.000
ConvertibleNotesPayableCurrent,,,,,214135.000
DeferredTaxAssetsOperatingLossCarryforwards,,36352.000,,,
DeferredTaxAssetsValuationAllowance,,-36352.000,,,
DepositLiabilitiesAccruedInterest,703.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,300194.000,2403860.000,3192297.000
DueFromRelatedParties,,49167.000,47167.000,47167.000,47167.000
EmployeeRelatedLiabilitiesCurrent,,,,,4547.000
Goodwill,,,,1103168.000,1103574.000
InterestPayableCurrent,703.000,1132.000,1557.000,2101.000,2536.000
InventoryNet,,,,,40964.000
Liabilities,50965.000,1789157.000,1099214.000,1285417.000,1923191.000
LiabilitiesAndStockholdersEquity,10840.000,1717240.000,2322725.000,1251811.000,1184212.000
LiabilitiesCurrent,50965.000,1789157.000,1099214.000,1285417.000,1923191.000
NotesPayable,,500000.000,500000.000,500000.000,575000.000
OtherAssets,,,,1103168.000,1103574.000
OtherNotesPayableCurrent,,,,,-1033.000
PrepaidExpenseAndOtherAssets,,,150.000,11113.000,11170.000
PropertyPlantAndEquipmentGross,1690.000,1690.000,1690.000,1690.000,1690.000
RetainedEarningsAccumulatedDeficit,-75125.000,-106917.000,-300494.000,-2403860.000,-3192297.000
StockholdersEquity,-40125.000,-71917.000,1223511.000,-33606.000,-738979.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-40125.000,-71917.000,1223511.000,-33606.000,-738979.000
