,2011-09-30,2012-09-30,2013-09-30
EarningsPerShareBasicAndDiluted,-0.010,-0.012,-0.011
GeneralAndAdministrativeExpense,24925.000,24753.000,22425.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,9939.000,5099.000,4642.000
IncreaseDecreaseInDepositOtherAssets,10000.000,-10000.000,
InterestExpense,1937.000,2466.000,2856.000
NetCashProvidedByUsedInContinuingOperations,-1307.000,103.000,165.000
NetCashProvidedByUsedInFinancingActivities,23679.000,9757.000,17948.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,23679.000,9757.000,17948.000
NetCashProvidedByUsedInOperatingActivities,-24986.000,-9654.000,-17783.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24986.000,-9654.000,-17783.000
OtherCostAndExpenseOperating,360.000,819.000,335.000
ProceedsFromUnsecuredNotesPayable,23679.000,9757.000,17948.000
ProfessionalFees,22628.000,21468.000,19234.000
ProfitLoss,-24925.000,-24753.000,-22425.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2044500.000,2044500.000
