,2014-06-30
AccountsPayableCurrent,37305000.000
AccountsPayableRelatedPartiesCurrent,179000.000
AccountsReceivableNetCurrent,58848000.000
AccountsReceivableRelatedPartiesCurrent,133000.000
AccruedLiabilitiesCurrent,21095000.000
AssetRetirementObligationsNoncurrent,1427000.000
Assets,764460000.000
AssetsCurrent,126932000.000
CashAndCashEquivalentsAtCarryingValue,48399000.000
CollateralAlreadyPostedAggregateFairValue,29000000.000
DeferredRevenueCurrent,0.000
DeferredTaxLiabilitiesNoncurrent,1776000.000
IntangibleAssetsNetExcludingGoodwill,21611000.000
InventoryCrudeOilProductsAndMerchandise,5830000.000
InventoryFinishedGoodsNetOfReserves,1198000.000
InventoryGross,13259000.000
InventoryPartsAndComponentsNetOfReserves,7429000.000
InventoryRawMaterialsNetOfReserves,3055000.000
InventoryWorkInProcessNetOfReserves,1577000.000
Liabilities,426782000.000
LiabilitiesAndStockholdersEquity,764460000.000
LiabilitiesCurrent,58579000.000
LimitedPartnersCapitalAccountUnitsIssued,139355037.000
LimitedPartnersCapitalAccountUnitsOutstanding,139355037.000
LongTermDebtNoncurrent,365000000.000
PartnersCapital,337678000.000
PrepaidExpenseAndOtherAssetsCurrent,6293000.000
PropertyPlantAndEquipmentNet,604918000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,337678000.000
