,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,3600000.000,,,,,,
AllocatedShareBasedCompensationExpense,1700000.000,3300000.000,3600000.000,3400000.000,4100000.000,4100000.000,3900000.000,4100000.000,3700000.000
AssetImpairmentCharges,,,100000.000,,,,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,,-5000000.000,,,,-7000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2400000.000,,,,-3800000.000,,
ComprehensiveIncomeNetOfTax,23600000.000,-110400000.000,-31100000.000,-19800000.000,-88400000.000,-28200000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,23200000.000,-110400000.000,-31100000.000,-19800000.000,-88400000.000,-28200000.000,-95000000.000,-29100000.000,-13100000.000
CostOfGoodsAndServicesSold,194500000.000,186400000.000,182200000.000,183900000.000,167700000.000,166600000.000,167300000.000,173400000.000,175700000.000
DebtInstrumentPeriodicPaymentPrincipal,525000.000,,525000.000,,,,525000.000,525000.000,525000.000
DebtIssuanceCosts,9800000.000,,10100000.000,,,,10200000.000,,
DepreciationDepletionAndAmortization,,,29700000.000,,,,26500000.000,,
EarningsPerShareBasic,0.340,-1.910,-0.220,-0.370,-1.930,-0.760,-2.790,-1.150,-0.600
EarningsPerShareDiluted,0.340,-1.910,-0.220,-0.370,-1.930,-0.760,-2.790,-1.150,-0.600
EffectOfExchangeRateOnCashAndCashEquivalents,,,-1500000.000,,,,600000.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,-6100000.000,,
GainLossOnSaleOfEquityInvestments,,,,,,,-6100000.000,,
GrossProfit,20400000.000,26800000.000,17200000.000,23500000.000,21300000.000,15100000.000,15000000.000,17500000.000,16800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2100000.000,-68800000.000,-5700000.000,-9700000.000,-72600000.000,-21900000.000,-23500000.000,-32100000.000,-22000000.000
IncomeLossFromEquityMethodInvestments,-100000.000,-200000.000,-300000.000,-700000.000,-400000.000,700000.000,-86200000.000,-11000000.000,0.000
IncomeTaxExpenseBenefit,-16300000.000,10400000.000,3300000.000,5100000.000,7800000.000,9900000.000,7400000.000,5400000.000,3400000.000
IncomeTaxesPaidNet,,,3900000.000,,,,3200000.000,,
IncreaseDecreaseDueFromAffiliates,,,11100000.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,7800000.000,,,,-5700000.000,,
IncreaseDecreaseInAccountsReceivable,,,3900000.000,,,,8100000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,3100000.000,,,,3600000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,-3500000.000,,,,-400000.000,,
IncreaseDecreaseInDueToAffiliates,,,11900000.000,,,,0.000,,
IncreaseDecreaseInInventories,,,-5700000.000,,,,-500000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,5200000.000,,,,-6100000.000,,
IncreaseDecreaseInPensionAndPostretirementObligations,,,-100000.000,,,,-300000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,400000.000,,,,-7200000.000,,
IncreaseDecreaseInRestructuringReserve,,,-600000.000,,,,200000.000,,
InterestExpense,1500000.000,3800000.000,3500000.000,3600000.000,3600000.000,7500000.000,4000000.000,3400000.000,3200000.000
