,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-09-30,2014-03-31,2014-09-30,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,-221000.000,,,,,,
AllocatedShareBasedCompensationExpense,1011000.000,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,627000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,3600000.000,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,93000.000,,178000.000,
AmortizationOfIntangibleAssets,,,,,,44102000.000,,48400000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,560000.000,,,,,,
AssetImpairmentCharges,,,,,39480000.000,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,-0.790,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,-28649000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,271472000.000,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,663000.000,,,731000.000,,556000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5640000.000,,,90480000.000,,-58560000.000,
ComprehensiveIncomeNetOfTax,9038000.000,21839000.000,-28688000.000,51301000.000,,-39948000.000,-36073000.000,18553000.000,10819000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,3127000.000,3064000.000,4380000.000,4479000.000,,6543000.000,6332000.000,8274000.000,8095000.000
CostOfGoodsSold,125162000.000,130253000.000,173626000.000,151179000.000,,194770000.000,195292000.000,214171000.000,192476000.000
CostOfGoodsSoldAmortization,,,8822000.000,12808000.000,,44102000.000,38604000.000,48792000.000,36498000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,,,,,156688000.000,165379000.000,155978000.000
CostOfGoodsSoldOverhead,,,164804000.000,138371000.000,,,,,
DeferredIncomeTaxExpenseBenefit,,,5527000.000,,,-28036000.000,,-14539000.000,
DepreciationDepletionAndAmortization,,,13582000.000,,,50663000.000,,57082000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,0.000,-992000.000,,-1458000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,0.000,0.000,,0.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,127000.000,127000.000,27000.000,28000.000,,,,,
EarningsPerShareBasic,0.250,0.610,-0.790,1.410,,,,,
EarningsPerShareDiluted,0.250,0.600,-0.790,1.380,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.490,0.450,-0.190,0.360,,0.380,0.370,0.370,0.080
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,-384000.000,,,,,,,,
