,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsReceivableNet,32814000.000,36426000.000,37700000.000,35020000.000,39079000.000,41626000.000,39077000.000,32159000.000,35261000.000,41099000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,12544000.000,,,,4077000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-134883000.000,,,,-143575000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,2733000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,184000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1786000.000,-1240000.000,-553000.000,2917000.000,4440000.000,1996000.000,1658000.000,-2160000.000,-1408000.000,-2831000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,0.000,,,,,,
AdditionalPaidInCapital,1221946000.000,1222983000.000,1224302000.000,1225648000.000,1226937000.000,1228224000.000,1229491000.000,1231534000.000,1231703000.000,1231867000.000
AdvancesFromFederalHomeLoanBanks,1343698000.000,1241583000.000,1165463000.000,1144380000.000,1251377000.000,1180413000.000,934962000.000,938973000.000,983068000.000,1117203000.000
Assets,8014458000.000,7975165000.000,8092501000.000,8345465000.000,8370576000.000,8478246000.000,8369005000.000,8521169000.000,8569543000.000,8493454000.000
AssetsFairValueDisclosure,,,,,,41669000.000,,,,
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,205505000.000,,,,0.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,0.026,,,,0.000
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,,206494000.000,,,,0.000
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,189500000.000,,,,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,109053000.000,21342000.000,66804000.000,71714000.000,233594000.000,145683000.000,239422000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,99630000.000,17469000.000,63496000.000,68879000.000,230831000.000,135021000.000,186860000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,9423000.000,3873000.000,3308000.000,2835000.000,2763000.000,10662000.000,52562000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,633071000.000,460443000.000,285329000.000,275074000.000,258077000.000,258347000.000,251971000.000
AvailableForSaleSecuritiesDebtSecurities,669132000.000,483189000.000,611683000.000,636287000.000,466145000.000,287676000.000,277025000.000,255536000.000,256691000.000,248641000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,701000.000,428000.000,578000.000,518000.000,3985000.000,3125000.000,
AvailableForSaleSecuritiesPledgedAsCollateral,479029000.000,318639.000,484232000.000,564467000.000,400113000.000,252739000.000,243836000.000,218018000.000,221720000.000,62204000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,207000.000,408000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,,3985000.000,3125000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,,3778000.000,2717000.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,3917000.000,6130000.000,2925000.000,2469000.000,1444000.000,1469000.000,
CashAndCashEquivalentsAtCarryingValue,439170000.000,309122000.000,282019000.000,395012000.000,442781000.000,633576000.000,633576000.000,592950000.000,547668000.000,522358000.000
CashAndDueFromBanks,439170000.000,309122000.000,282019000.000,395012000.000,442781000.000,633576000.000,573447000.000,592950000.000,547668000.000,522358000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,127293756.000,128295756.000,128462423.000,128460423.000,128460423.000,128460423.000,130601272.000,6650896.000,6650896.000,6648396.000
CommonStockSharesOutstanding,127293756.000,128295756.000,128462423.000,128460423.000,128460423.000,128460423.000,130601272.000,6650896.000,6650896.000,6648396.000
CommonStockValue,1273000.000,1283000.000,1285000.000,1285000.000,1285000.000,1285000.000,1306000.000,67000.000,67000.000,66000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,0.314,,0.016,0.016,0.016
DebtInstrumentCarryingAmount,,,,,,43300000.000,,,,
DebtInstrumentFaceAmount,,,,,,,,,,450000000.000
DeferredCompensationLiabilityCurrent,,,6627000.000,,,,,,,
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,,,,,,,23900000.000,25200000.000,23900000.000
DeferredIncomeTaxLiabilities,,,,7983000.000,10408000.000,,532000.000,,,
DeferredRentCreditNoncurrent,,,,,,4265000.000,,,,5899000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,20161000.000,19833000.000,19574000.000,19575000.000,18699000.000,18699000.000,18698000.000
DeferredTaxAssetsGross,,,,334950000.000,348400000.000,347915000.000,350760000.000,362279000.000,367348000.000,382088000.000
DeferredTaxAssetsLiabilitiesNet,,,,-1081000.000,-2142000.000,48716000.000,46020000.000,49150000.000,53245000000.000,55004000.000
DeferredTaxAssetsNet,104889000.000,111006000.000,6463000.000,6902000.000,8266000.000,48716000.000,46552000.000,65859000.000,68765000.000,60930000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,194514000.000,208666000.000,216629000.000,224804000.000,233771000.000,238981000.000,239770000.000
DeferredTaxAssetsOther,,,,41627000.000,42711000.000,40468000.000,37235000.000,42480000.000,42290000.000,41768000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,59473000.000,56825000.000,51774000.000,48344000.000,44323000.000,44704000.000,51589000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,0.000,0.000,0.000,1000.000,0.000,0.000
DeferredTaxAssetsValuationAllowance,,,,321362000.000,335658000.000,284581000.000,290341000.000,296420000.000,298583000.000,321158000.000
DeferredTaxLiabilities,,,,14669000.000,14884000.000,14618000.000,14399000.000,16709000.000,15520000.000,5926000.000
DeferredTaxLiabilitiesOther,,,,1334000.000,1150000.000,1764000.000,1982000.000,2564000.000,1776000.000,2207000.000
Deposits,4337139000.000,4394716000.000,4560457000.000,4537870000.000,4614438000.000,4628008000.000,4782892000.000,4971557000.000,4979846000.000,4997255000.000
DepositsWithOtherFederalHomeLoanBanks,,,,4000000.000,3000000.000,3600000.000,3700000.000,7200000.000,51900000.000,5000000.000
DerivativeAssets,,,,0.000,0.000,15000.000,,1817000.000,476000.000,473000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,1223000.000,2652000.000,142000.000,,0.000,-1505000.000,
DerivativeLiabilities,,,,,,,,,,0.000
DividendsPayableCurrentAndNoncurrent,,,,,,36630000.000,,,,46291000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,13234000.000,,,,16477000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,2000000.000,,,,200000.000
FederalHomeLoanBankAdvancesActivityForYearMaximumOutstandingAtAnyMonthEnd,,,,1300000000.000,1300000000.000,1300000000.000,1000000000.000,1000000000.000,1000000000.000,1200000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,,,,1500000000.000,1500000000.000,1500000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresInterestRateAtPeriodEnd,,,,,,,,,,0.032
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresWeightedAverageInterestRate,,,,0.033,0.032,0.032,0.034,0.037,0.036,0.035
FederalHomeLoanBankStock,74430000.000,69660000.000,66060000.000,62593000.000,67228000.000,63853000.000,52629000.000,52579000.000,54379000.000,60229000.000
FinancingReceivableAllowanceForCreditLosses,,,,152689000.000,145773000.000,135343000.000,125290000.000,112467000.000,113300000.000,130916000.000
FinancingReceivableModificationsRecordedInvestment,,,,66600000.000,65100000.000,828607000.000,765758000.000,781115000.000,816458000.000,215676000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,2500000.000,,,,,,
FinancingReceivableRecordedInvestmentPastDue,,,,6486623000.000,,5391854000.000,5374279000.000,5440623000.000,,
Goodwill,,,,,,4400000.000,,,,4400000.000
HeldToMaturitySecurities,,,,,,,,,100000.000,100000.000
ImpairedFinancingReceivableRecordedInvestment,,,,1373088000.000,1299889000.000,1394389000.000,1439362000.000,1442874000.000,1441055000.000,1415603000.000
ImpairedFinancingReceivableRelatedAllowance,,,,97429000.000,97248000.000,73615000.000,62965000.000,61008000.000,62565000.000,
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,1384576000.000,1511216000.000,1406357000.000,1602979000.000,1618096000.000,1626684000.000,1602073000.000
InterestBearingDepositLiabilitiesDomestic,,,,4224540000.000,4300134000.000,4275348000.000,4439707000.000,4603844000.000,4633609000.000,4631853000.000
InterestBearingDepositsInBanks,27580000.000,0.000,,305500000.000,352600000.000,560500000.000,487000000.000,493200000.000,409700000.000,426300000.000
InterestBearingDomesticDepositBrokered,2166499000.000,2157808000.000,2235957000.000,2097747000.000,2081085000.000,1996235000.000,1937243000.000,1784439000.000,1595947000.000,1413878000.000
InterestBearingDomesticDepositCertificatesOfDeposits,,,,832047000.000,903431000.000,1023174000.000,1239373000.000,1525229000.000,1734525000.000,1884111000.000
InterestBearingDomesticDepositMoneyMarket,,,,486991000.000,160384000.000,154173000.000,171500000.000,226536000.000,285187000.000,325324000.000
