,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,498599.000,424279.000,321955.000,319432.000,426748.000,319403.000,274609.000,365163.000,393330.000,398291.000,243960.000,208593.000,305404.000
AccountsReceivableGrossCurrent,,,,,751545.000,784184.000,980438.000,784002.000,862760.000,753391.000,910920.000,592629.000,503279.000
AccountsReceivableNetCurrent,1067907.000,1066588.000,726520.000,690836.000,612072.000,636773.000,794769.000,549269.000,723705.000,600193.000,793949.000,445294.000,422690.000
AccruedLiabilitiesCurrent,468207.000,575373.000,468958.000,385114.000,378610.000,352973.000,465300.000,605351.000,457068.000,320481.000,310126.000,374800.000,411894.000
AccruedProfessionalFeesCurrent,,,,,14500.000,20000.000,,43075.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,785898.000,788378.000,790702.000,793025.000,795335.000,797523.000,800134.000,802550.000,804686.000
AdditionalPaidInCapital,47995141.000,48258711.000,48368283.000,48587256.000,48718125.000,49424793.000,49481922.000,50026500.000,50238995.000,50339033.000,50355908.000,50417354.000,50462676.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,185700.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,139473.000,147411.000,185669.000,234733.000,139055.000,153198.000,116971.000,147335.000,80589.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,82055.000,,,,
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,41027.000,,,,
Assets,6141572.000,5710258.000,4701873.000,4886665.000,4739961.000,4584324.000,4331980.000,4883398.000,4897066.000,4483521.000,4077892.000,3845341.000,3473682.000
AssetsCurrent,3785272.000,3739096.000,3335352.000,3397490.000,3160792.000,2898470.000,2440464.000,3018181.000,3091882.000,2767450.000,2169427.000,1968228.000,1741081.000
AssetsNoncurrent,2356300.000,1971162.000,1366521.000,1489175.000,1579169.000,1685854.000,1891516.000,1865217.000,1805184.000,1716071.000,1908465.000,1877113.000,1732601.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,331547.000,293357.000,92310.000,11788.000,6464.000,0.000,,,,,,,
CapitalizedComputerSoftwareGross,,,,,157067.000,157067.000,157067.000,157067.000,157067.000,157067.000,157067.000,157067.000,157067.000
CashAndCashEquivalentsAtCarryingValue,1168598.000,780920.000,606229.000,969747.000,720273.000,614196.000,235757.000,1048761.000,1017232.000,777794.000,415533.000,576719.000,363676.000
CommonStockNoParValue,0.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,100000000.000,100000000.000,40000000.000
CommonStockSharesIssued,6923950.000,6940852.000,7490124.000,7553388.000,7738441.000,8638419.000,8625498.000,9085498.000,9316164.000,9313179.000,9363434.000,9363434.000,9421403.000
CommonStockSharesOutstanding,6923950.000,6940852.000,7490124.000,7553388.000,7738441.000,8638419.000,8625498.000,9085498.000,9316164.000,9313179.000,9363434.000,9363434.000,9421403.000
DeferredFinanceCostsNoncurrentNet,,,,,133684.000,115774.000,121318.000,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,-16475.000,,
DeferredOfferingCosts,,,,,27510.000,13317.000,,,,,,,
DeferredRevenueCurrent,929531.000,742621.000,281466.000,289497.000,234398.000,236957.000,42266.000,147500.000,219528.000,138866.000,20051.000,8556.000,670.000
DeferredRevenueNoncurrent,5750.000,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,14769330.000,,,,14386880.000,,
DeferredTaxAssetsInventory,,,,,,,646970.000,,,,761323.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,11583968.000,,,,11200108.000,,
DeferredTaxAssetsOther,,,,,,,10029.000,,,,3176.000,,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,,,,,73210.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,521048.000,,,,563358.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,,,,419000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,227726.000,,,,201475.000,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,25127.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,14763687.000,,,,14370405.000,,
DeferredTaxLiabilities,,,,,,,5643.000,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,5643.000,,,,-16475.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,6464.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,888.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,,,,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory,,,,,,0.000,,,,,,,
DueToRelatedPartiesCurrent,40163.000,61469.000,54952.000,70342.000,86631.000,91420.000,104104.000,,,,,,
DueToRelatedPartiesNoncurrent,303435.000,282129.000,268646.000,253256.000,236967.000,232178.000,219494.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,49200.000,,,,,,
FixturesAndEquipmentGross,,,,,456715.000,458094.000,458094.000,458094.000,458094.000,458094.000,462404.000,464863.000,464863.000
InventoryFinishedGoods,,,,,557653.000,303212.000,100060.000,47896.000,139422.000,99953.000,116114.000,225239.000,208235.000
InventoryGross,,,,,,,,,,,1414701.000,1471317.000,1487455.000
