,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,162000.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,768000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,5000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,35000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,17500.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,474000.000,0.000,0.000
BrokerageCommissionsRevenue,23000.000,51000.000,39000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7093000.000,,
CommonStockDividendsPerShareCashPaid,0.050,,
CommonStockDividendsPerShareDeclared,0.050,0.050,0.050
ComprehensiveIncomeNetOfTax,815000.000,575000.000,408000.000
DeferredIncomeTaxExpenseBenefit,-170000.000,,
DepreciationAmortizationAndAccretionNet,235000.000,,
DividendsCommonStockCash,-222000.000,,
EarningsPerShareBasic,0.230,0.150,0.110
EarningsPerShareDiluted,0.220,0.140,0.110
EquipmentExpense,162000.000,195000.000,182000.000
GainLossOnSaleOfMortgageLoans,205000.000,264000.000,279000.000
GainLossOnSaleOfOtherAssets,,,546000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,5756000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,17000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,2097000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,13000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,3659000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,4000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1528000.000,951000.000,562000.000
IncomeTaxExpenseBenefit,603000.000,356000.000,120000.000
IncreaseDecreaseInDeposits,-3536000.000,,
IncreaseDecreaseInOperatingAssets,23000.000,,
IncreaseDecreaseInOperatingLiabilities,-1608000.000,,
IncreaseDecreaseInTimeDeposits,13565000.000,,
InformationTechnologyAndDataProcessing,261000.000,234000.000,243000.000
InterestAndDividendIncomeOperating,4556000.000,4494000.000,4329000.000
InterestAndDividendIncomeSecurities,662000.000,646000.000,580000.000
InterestAndFeeIncomeLoansAndLeases,3829000.000,3794000.000,3688000.000
InterestExpense,889000.000,825000.000,762000.000
InterestExpenseBorrowings,432000.000,364000.000,318000.000
InterestExpenseDeposits,457000.000,461000.000,444000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3440000.000,3430000.000,2799000.000
InterestIncomeExpenseNet,3667000.000,3669000.000,3567000.000
LaborAndRelatedExpense,1542000.000,1637000.000,1796000.000
MarketingExpense,80000.000,104000.000,94000.000
NetCashProvidedByUsedInFinancingActivities,1806000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1806000.000,,
NetCashProvidedByUsedInInvestingActivities,2176000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2176000.000,,
NetCashProvidedByUsedInOperatingActivities,3111000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3111000.000,,
NetIncomeLoss,925000.000,595000.000,442000.000
NoninterestExpense,2956000.000,3148000.000,3411000.000
NoninterestIncome,1044000.000,669000.000,1174000.000
NoninterestIncomeOtherOperatingIncome,6000.000,15000.000,4000.000
OccupancyNet,159000.000,185000.000,223000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,-179000.000,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,69000.000,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-110000.000,-20000.000,-34000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,-33000.000,-55000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,-13000.000,-21000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,0.000,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,474000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-653000.000,-33000.000,-55000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-110000.000,,
OtherInterestAndDividendIncome,65000.000,54000.000,61000.000
OtherNoninterestExpense,480000.000,463000.000,460000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,8055000.000,,
PaymentsForProceedsFromLoansAndLeases,-2140000.000,,
PaymentsForRepurchaseOfCommonStock,1274000.000,,
PaymentsOfDividendsCommonStock,222000.000,,
PaymentsToAcquireAvailableForSaleSecurities,7481000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,50000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,7093000.000,,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,-6727000.000,,
ProceedsFromSaleAndMaturityOfOtherInvestments,0.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,474000.000,,
ProceedsFromSaleOfMortgageLoansHeldForSale,12097000.000,,
ProceedsFromSaleOfOtherRealEstate,0.000,,
ProfessionalFees,165000.000,197000.000,267000.000
ProvisionForLoanAndLeaseLosses,227000.000,239000.000,768000.000
ShareBasedCompensation,162000.000,,
StockRepurchasedAndRetiredDuringPeriodValue,1274000.000,,
TransferOfOtherRealEstate,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,4236410.000,4180714.000,4194335.000
WeightedAverageNumberOfSharesOutstandingBasic,3998329.000,3904960.000,3913369.000
