,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,23953000.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,84345000.000,91516000.000,111880000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetNoncurrent,336373000.000,346410000.000,366959000.000,,67333000.000,33667000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,2401000.000,,,,350000.000,,,,198000.000,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,2183000.000,1170000.000,871000.000,659000.000,834000.000,941000.000,665000.000,960000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,156614000.000,169075000.000,2499000.000,2503000.000,550000.000,553000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-17653000.000,16725000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-100983000.000,-96689000.000,-151678000.000,-146979000.000,-37394000.000,-36022000.000,-35531000.000,-35005000.000,-20916000.000,-20153000.000,-19867000.000,-18324000.000,-29221000.000,-28987000.000,-27859000.000,-28557000.000,-28698000.000,-19539000.000,-19122000.000,-17409000.000,-13836000.000,-16874000.000
AdditionalPaidInCapitalCommonStock,1013857000.000,1013765000.000,1010133000.000,1010752000.000,1027266000.000,1027529000.000,1024694000.000,1019579000.000,1015656000.000,1015656000.000,1015812000.000,1017520000.000,1017520000.000,1017520000.000,1018203000.000,1020090000.000,1020129000.000,1020129000.000,1020129000.000,1020129000.000,1019988000.000,1019988000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,200000.000,200000.000,,,,,,,,,,,,,,,,,,
Assets,1878788000.000,1820584000.000,1874022000.000,1404873000.000,378992000.000,333087000.000,318105000.000,345776000.000,327740000.000,322677000.000,372053000.000,330838000.000,304626000.000,216714000.000,234647000.000,227180000.000,214618000.000,243796000.000,281822000.000,277421000.000,264231000.000,387164000.000
AssetsCurrent,626446000.000,643240000.000,873504000.000,1194086000.000,129107000.000,131178000.000,112104000.000,116051000.000,90845000.000,126967000.000,121659000.000,94196000.000,86886000.000,77955000.000,71498000.000,66501000.000,61832000.000,55474000.000,50753000.000,45699000.000,40941000.000,277616000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,959536000.000,1032584000.000,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,330342000.000,389882000.000,,,,,,,,,,,,,,,,,
BilledContractReceivables,,,127389000.000,100867000.000,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,69182000.000,69308000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,180809000.000,239270000.000,509278000.000,53932000.000,87370000.000,43966000.000,30369000.000,23997000.000,5926000.000,73624000.000,74125000.000,44265000.000,51433000.000,75750000.000,69252000.000,62148000.000,58853000.000,51670000.000,47651000.000,42701000.000,37458000.000,273797000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,30369000.000,23997000.000,,,,,,,,,,,,,,
ConstructionInProgressGross,,,23514000.000,35370000.000,,,,,,,,,,,,,,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,4700000.000
DeferredCompensationArrangementWithIndividualDistributionsPaid,,,,,6000000.000,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,48701000.000,,,,66822000.000,,,,34458000.000,,,,,,,,17257000.000,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,,,,,,20004000.000,,,,,
DeferredTaxAssetsGross,,,,,173692000.000,,,,156635000.000,,,,154684000.000,,,,160888000.000,,,,136183000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,117883000.000,,,,82585000.000,,,,112321000.000,,,,152676000.000,,,,115279000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,4165000.000,,,,3784000.000,,,,654000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,117381000.000,,,,83708000.000,,,,112898000.000,,,,152676000.000,,,,115285000.000,
DeferredTaxAssetsNet,,,,,166584000.000,,,,149407000.000,,,,146779000.000,,,,152676000.000,,,,132536000.000,
DeferredTaxAssetsNetCurrent,66220000.000,66220000.000,67070000.000,152488000.000,4165000.000,13811000.000,12511000.000,12377000.000,3784000.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,266882000.000,258968000.000,255497000.000,144215000.000,117381000.000,104835000.000,97333000.000,93468000.000,83708000.000,84816000.000,74791000.000,77999000.000,112898000.000,110773000.000,108732000.000,145994000.000,152676000.000,127284000.000,126194000.000,117333000.000,115285000.000,109505000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,131359000.000,,,,132820000.000,,,,122152000.000,,,,117676000.000,,,,119524000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,996000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,15746000.000,,,,1154000.000,,,,6752000.000,,,,6294000.000,,,,5984000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,432000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,4022000.000,,,,4909000.000,,,,4850000.000,,,,2023000.000,,,,219000.000,
DeferredTaxAssetsValuationAllowance,,,,,7108000.000,,,,7228000.000,,,,7905000.000,,,,8212000.000,,,,3647000.000,
DeferredTaxLiabilitiesCurrent,,,,,,,1266000.000,983000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,8874000.000,8874000.000,8874000.000,416000.000,416000.000,416000.000,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,3663000.000,,,,4907000.000,3365000.000,3489000.000,4339000.000,815000.000,260000.000,604000.000,,,,,385000.000,6000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,9883000.000,,,,28848000.000,,,,22082000.000,,,,,,,,17257000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,60000000.000,,,,39200000.000,,,,46900000.000,,,,46000000.000,,,,48500000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,0.040,,,,0.048,,,,0.040,,,,0.043,,,,0.040,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,0.043,,,,0.043,,,,0.043,,,,0.043,,,,0.043,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,20207000.000,,,,24628000.000,,,,28476000.000,,,,29296000.000,,,,31466000.000,
DefinedBenefitPlanFundedStatusOfPlan,,,,,43300000.000,,,,-17100000.000,,,,-21300000.000,,,,-18200000.000,,,,-18500000.000,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,67778000.000,72499000.000,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,28832000.000,28494000.000,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,213140000.000,217905000.000,,,,,,,,,,,,,,,,,
DividendsPayableAmount,,,-417606000.000,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,,,417606000.000,,,,,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,,,,,,,,,,,741000.000,240000.000,233000.000,225000.000,224000.000
DueToAffiliateCurrent,,,,,,,,,,,,,,,,,,,,,,127000.000
EmployeeRelatedLiabilitiesCurrent,48135000.000,54060000.000,50509000.000,9489000.000,4922000.000,5299000.000,2355000.000,2200000.000,960000.000,1291000.000,1570000.000,1942000.000,2300000.000,1082000.000,1588000.000,2087000.000,2376000.000,1142000.000,1421000.000,1839000.000,2356000.000,1162000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,500000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
EquityMethodInvestments,421739000.000,340219000.000,78203000.000,63913000.000,62517000.000,60754000.000,59018000.000,91565000.000,116820000.000,110814000.000,175532000.000,158583000.000,104792000.000,27947000.000,54352000.000,14559000.000,,60942000.000,104793000.000,114321000.000,107950000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,2488000.000,,,,,,,,,,,,,,,,,
FinancingReceivable,,,441353000.000,,,,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,242207000.000,288173000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,60781000.000,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,2314000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,460000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,460000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,460000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,460000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,68227000.000,,,,,,,,,,,,,,,,,,,
