,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,2427.000,,,,1478.000,,,,155742.000,,,,177113.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,172868.000,,-135438.000,,,,168458.000,,,,361975.000,,,,40506.000
ComprehensiveIncomeNetOfTax,240461.000,-750291.000,-870166.000,-576202.000,-335715.000,-25950.000,-365426.000,878875.000,7636.000,383515.000,40826.000,-188646.000,136029.000,-2586.000,118074.000,-606805.000,324681.000
CostOfRevenue,1941179.000,1317056.000,1653034.000,1071522.000,1627774.000,1858390.000,1584460.000,3565922.000,1844195.000,2361827.000,2201924.000,2333185.000,2313657.000,1710012.000,2183072.000,1971276.000,2907670.000
DeferredIncomeTaxExpenseBenefit,,,-560.000,,-42.000,,,,-200.000,,,,0.000,,,,-62000.000
DeferredOtherTaxExpenseBenefit,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,17100.000,0.000
DepreciationAndAmortization,108551.000,102496.000,94026.000,60585.000,77519.000,69989.000,67075.000,90107.000,92803.000,91473.000,95677.000,91136.000,104517.000,106481.000,103586.000,94950.000,88965.000
EarningsPerShareBasic,0.003,0.000,-0.140,-0.110,-0.070,-0.010,-0.050,0.210,0.010,0.080,0.030,-0.010,0.020,,0.010,,0.050
EarningsPerShareDiluted,0.003,0.000,-0.140,-0.110,-0.070,-0.010,-0.050,0.210,0.010,0.080,0.030,-0.020,0.020,,0.010,,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,-41021.000,,10864.000,,,,-23087.000,,,,5628.000,,,,27310.000
GainLossOnSaleOfPropertyPlantEquipment,,,2844.000,,167.000,,,,0.000,,,,,,,,
GeneralAndAdministrativeExpense,527920.000,528407.000,541173.000,518537.000,504954.000,541284.000,565004.000,470097.000,425216.000,489116.000,435517.000,443849.000,446946.000,514852.000,505194.000,406989.000,401413.000
GrossProfit,2528554.000,1372101.000,1595013.000,1172076.000,1895701.000,2309004.000,1884301.000,3733376.000,2177260.000,2831229.000,2453526.000,2140026.000,2513835.000,1983903.000,2448485.000,1292225.000,2910099.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,482432.000,-860584.000,-754741.000,-822716.000,,-29954.000,-262941.000,,89690.000,599537.000,358551.000,-87256.000,173856.000,15854.000,60395.000,-884300.000,418400.000
IncomeTaxExpenseBenefit,105000.000,-105000.000,0.000,-253785.000,,-120.000,250.000,,35585.000,175600.000,179585.000,-5180.000,60876.000,27310.000,21139.000,-288283.000,146440.000
IncomeTaxesPaid,,,1499.000,,0.000,,,,170585.000,,,,200027.000,,,,60482.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-982143.000,,-274304.000,,,,-1662512.000,,,,-492863.000,,,,-834598.000
IncreaseDecreaseInAccountsReceivable,,,-1221521.000,,-922346.000,,,,-2595341.000,,,,-475585.000,,,,739731.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-1499.000,,0.000,,,,-135000.000,,,,-139150.000,,,,64391.000
