,2014-05-31,2015-05-31,2016-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,2105.000,-3422.000,1557.000
CurrentIncomeTaxExpenseBenefit,,0.000,
DepreciationAndAmortization,,,2032.000
EarningsPerShareBasic,,0.000,-0.000
EarningsPerShareBasicAndDiluted,0.000,,
FinancialServicesCosts,,0.000,
GeneralAndAdministrativeExpense,,,25012.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-58705.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-19960.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,19960.000
IncomeTaxesPaid,0.000,0.000,
IncreaseDecreaseInAccountsPayable,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,6405.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,2575.000
IncreaseDecreaseInOtherOperatingLiabilities,0.000,,
InterestExpense,,,378.000
InterestPaid,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,32500.000,45674.000,49250.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,32500.000,45674.000,49250.000
NetCashProvidedByUsedInOperatingActivities,-30395.000,-49096.000,-47693.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30395.000,-49096.000,-47693.000
NetIncomeLoss,-30395.000,-49096.000,-58705.000
OperatingExpenses,30395.000,49096.000,58327.000
OperatingIncomeLoss,-30395.000,-49096.000,-58327.000
OtherCostAndExpenseOperating,0.000,0.000,
OtherGeneralExpense,337.000,169.000,
ProceedsFromContributionsFromAffiliates,7500.000,674.000,
ProceedsFromIssuanceOfCommonStock,25000.000,45000.000,
ProceedsFromNotesPayable,,,31000.000
ProceedsFromRelatedPartyDebt,,,5100.000
ProfessionalFees,30022.000,48912.000,22483.000
Revenues,0.000,,
SalesRevenueNet,0.000,,
SellingAndMarketingExpense,36.000,15.000,8800.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,,,150000.000
WeightedAverageNumberOfSharesOutstandingBasic,25986301.000,29900000.000,30813000.000
