,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,61000.000,,,,73000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,74000.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,73000.000,71000.000,71000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,24811.000,24811.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,9136000.000,9306000.000,9635000.000,9920000.000,10160000.000,10293000.000,10204000.000,10359000.000,10303000.000,10287000.000,10153000.000,10134000.000,10463000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,35000.000,,,,-598000.000,,,,201000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,,0.060,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,0.070,,
CostsAndExpenses,9751000.000,9990000.000,10893000.000,10293000.000,11143000.000,11621000.000,11518000.000,11554000.000,11442000.000,11681000.000,11996000.000,11523000.000,11384000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,-1511000.000,,,,,,
DepreciationDepletionAndAmortization,783000.000,873000.000,1008000.000,1065000.000,1083000.000,1199000.000,1305000.000,1310000.000,1355000.000,1478000.000,1474000.000,1391000.000,1454000.000
DividendsCommonStockCash,,,,,,,878000.000,,,,1024000.000,,
EarningsPerShareBasic,0.160,0.160,0.140,0.180,0.160,0.170,0.160,0.170,0.180,0.170,0.150,0.170,0.200
EarningsPerShareDiluted,0.160,0.160,0.140,0.180,0.160,0.160,0.150,0.170,0.180,0.160,0.140,0.170,0.200
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,49000000.000,49000000.000,,61000000.000,57000.000,57000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,74000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,74000.000,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,1178000.000,,1400000.000,1692000.000,1294000.000,1662000.000,1476000.000,1707000.000,1515000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,5696000.000,,5572000.000,5606000.000,6126000.000,6933000.000,7324000.000,6180000.000,5459000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3712000.000,3781000.000,3351000.000,4402000.000,3894000.000,3719000.000,3777000.000,4120000.000,4301000.000,4125000.000,3702000.000,4275000.000,4851000.000
IncomeTaxExpenseBenefit,1429000.000,1456000.000,1340000.000,1761000.000,1587000.000,1327000.000,1511000.000,1654000.000,1721000.000,1674000.000,1590000.000,1787000.000,1964000.000
IncomeTaxesPaid,,,1161000.000,,,,2659000.000,,,,1088000.000,,
IncreaseDecreaseInAccountsPayable,,,89000.000,,,,-622000.000,,,,324000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-88000.000,,,,362000.000,,,,1974000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,-268000.000,,,,,,,,2719000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-150000.000,,,,-117000.000,,,,1507000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,428000.000,,,,40000.000,,,,-315000.000,,
IncreaseDecreaseInRestrictedCash,,,-13000.000,,,,-738000.000,,,,511000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,360711.000,404600.000,,291169.000,294632.000,310463.000,-582348.000,324849.000,299441.000,304396.000
InterestExpense,680000.000,700000.000,633000.000,655000.000,747000.000,604000.000,670000.000,660000.000,679000.000,694000.000,668000.000,693000.000,750000.000
InterestPaid,,,556000.000,,,,600000.000,,,,601000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-608000.000,,,,-1381000.000,,,,-3424000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-608000.000,,,,-1381000.000,,,,-3424000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-21624000.000,,,,-20598000.000,,,,-22924000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-21624000.000,,,,-20598000.000,,,,-22924000.000,,
NetCashProvidedByUsedInOperatingActivities,,,22267000.000,,,,21381000.000,,,,26549000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,22267000.000,,,,21381000.000,,,,26549000.000,,
NetIncomeLoss,2283000.000,2325000.000,2011000.000,2641000.000,2307000.000,2392000.000,2266000.000,2466000.000,2580000.000,2451000.000,2112000.000,2488000.000,2887000.000
OperatingLeasesIncomeStatementLeaseRevenue,2073000.000,2192000.000,2317000.000,2402000.000,2462000.000,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,112000.000,,,,536000.000,,
PaymentsOfDividendsCommonStock,,,861000.000,,,,880000.000,,,,1030000.000,,
PaymentsToAcquireLeasesHeldForInvestment,,,21181000.000,,,,20064000.000,,,,22278000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,95000.000,,,,198000.000,,,,164000.000,,
PaymentsToSuppliersAndEmployees,,,5134000.000,,,,6406000.000,,,,6296000.000,,
ProceedsFromCustomers,,,29118000.000,,,,31046000.000,,,,34608000.000,,
ProceedsFromIssuanceOfSecuredDebt,,,29555000.000,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,,,31600000.000,,,,33102000.000,,
ProvisionForLoanAndLeaseLosses,4251000.000,4517000.000,4896000.000,4548000.000,4847000.000,5199000.000,4881000.000,4743000.000,4790000.000,5116000.000,5034000.000,4391000.000,4318000.000
ProvisionForLoanLeaseAndOtherLosses,,,4896000.000,,4847000.000,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,32727000.000,,,,34523000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,1000.000,,,,,,,,,,
RepaymentsOfSecuredDebt,,,29314000.000,,,,,,,,,,
RevenueOtherFinancialServices,931000.000,935000.000,920000.000,967000.000,950000.000,961000.000,971000.000,973000.000,1056000.000,1036000.000,971000.000,975000.000,1002000.000
Revenues,13463000.000,13771000.000,14244000.000,14695000.000,15037000.000,15340000.000,15295000.000,15674000.000,15743000.000,15806000.000,15698000.000,15798000.000,16235000.000
SalesRevenueNet,13463000.000,13771000.000,14244000.000,14695000.000,15037000.000,15340000.000,15295000.000,15674000.000,15743000.000,15806000.000,15698000.000,15798000.000,16235000.000
SellingGeneralAndAdministrativeExpense,4037000.000,3900000.000,4356000.000,4025000.000,4466000.000,4619000.000,4662000.000,4841000.000,4618000.000,4393000.000,4820000.000,5048000.000,4862000.000
ShareBasedCompensation,,,45000.000,,,,61000.000,,,,73000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,0.000,0.000,0.000,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,0.000,0.000,0.000,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,0.000,0.000,0.000,,0.000,,
StockIssued1,,,210000.000,,,,221000.000,,,,226000.000,,
