,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,1829000.000,160000.000,,,,
AmortizationOfIntangibleAssets,,,,,,82.000,,,,140.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,20225000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9214.000,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,2909.000,,,,1241.000,,
CostOfGoodsAndServicesSold,,0.000,0.000,,,,,,,,,
CostOfRevenue,,,,0.000,,41309.000,21224.000,33865.000,35983.000,25265.000,46099.000,17428.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,-4636.000,-11135.000,-27277.000,-247126.000,-29315.000,-32397.000,5253.000
EarningsPerShareBasicAndDiluted,,-0.000,0.000,0.000,-0.010,0.000,-0.010,0.000,-0.010,0.000,0.000,0.000
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,-2905.000
GeneralAndAdministrativeExpense,,6800.000,0.000,22569.000,739569.000,113316.000,1877702.000,462296.000,231711.000,451671.000,472657.000,247578.000
GrossProfit,,0.000,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-9214.000,0.000,,,,,,,,,
IncomeTaxExpenseBenefit,,0.000,0.000,,,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,-2399.000,,
IncreaseDecreaseInAccountsPayable,,,,,,34564.000,,,,14220.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,-7466.000,,,,0.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,-1150.000,,,,0.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,26172.000,,,,120966.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,8167.000,,,,0.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,-45000.000,,
IncreaseDecreaseInInventories,,,,,,,,,,-1075.000,,
InterestExpense,,,,,,,1274.000,2394.000,,2401.000,2849.000,6026.000
InterestExpenseOther,,14.000,0.000,,,,,,,,,
InterestPaidNet,,0.000,,,,0.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,256900.000,,
LeaseAndRentalExpense,,,,,,22172.000,,,,10511.000,,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,81000.000,,,,23968.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,81000.000,,,,23968.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,-1230.000,,,,-850.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,-1230.000,,,,-850.000,,
NetCashProvidedByUsedInOperatingActivities,,-9214.000,,,,-76861.000,,,,-21877.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9214.000,,,,-76861.000,,,,-21877.000,,
NetIncomeLoss,,-9214.000,0.000,-22569.000,-967335.000,-144166.000,-1897621.000,-459044.000,-510389.000,-401892.000,-111361.000,-27200.000
OperatingExpenses,,9214.000,0.000,,,,,,,,,
OperatingIncomeLoss,,,,,,-139530.000,-1885212.000,-429373.000,-263152.000,-370176.000,-76115.000,-23522.000
OtherExpenses,,,0.000,,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,1230.000,,,,850.000,,
ProceedsFromContributedCapital,,,,,,58500.000,,,,22030.000,,
ProceedsFromNotesPayable,,,,,,22500.000,,,,5400.000,,
ProfessionalFees,,2400.000,0.000,,,,,,,,,
ProfitLoss,18200.000,,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,3462.000,,
Revenues,,0.000,0.000,0.000,48674.000,15095.000,16555.000,68762.000,18061.000,120554.000,448566.000,254084.000
SalesRevenueNet,,0.000,0.000,0.000,48674.000,15095.000,16555.000,68762.000,18061.000,120554.000,448566.000,254084.000
SellingAndMarketingExpense,,,,,,,2841.000,1974.000,,13794.000,5925.000,12600.000
ShareBasedCompensation,,,,,,,,,,256900.000,276292.000,83750.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,7500000.000,7500000.000,173401200.000,-14504219.000,174181200.000,181479189.000,183829167.000,-367630869.000,95012563.000,97897629.000,102022698.000
