,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,,,30225000.000,,,,26599000.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,373000.000,,,,-1567000.000,,,,-7071000.000,,,,-2938000.000,,,,-3751000.000,,,,-19563000.000,,,,1637000.000
AmortizationOfDeferredHedgeGains,822000.000,,,,3429000.000,,,,8139000.000,,,,3996000.000,,,,4205000.000,,,,28585000.000,,,,4580000.000
AmortizationOfFinancingCosts,3023000.000,4444000.000,4721000.000,4818000.000,2974000.000,4063000.000,3338000.000,10995000.000,7023000.000,4353000.000,4335000.000,6486000.000,2792000.000,3134000.000,2628000.000,-19642000.000,2589000.000,2538000.000,2607000.000,3067000.000,5394000.000,2345000.000,2261000.000,2633000.000,2296000.000
AmortizationOfIntangibleAssets,,,,,,,,,292000.000,,,,829000.000,,,,846000.000,,,,851000.000,,,,856000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,4219000.000,4245000.000,3960000.000,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,666000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,0.000,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,3.150,1.300,1.300,0.320,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,3.150,1.290,1.300,0.310,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,1179142000.000,485914000.000,488159000.000,124143000.000,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,638499000.000,635078000.000,629446000.000,582415000.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,1592000.000,,,,100000.000,,,,94700000.000,,,,100000.000,,,,1300000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-125336000.000,,,,-164293000.000,,,,-556503000.000,,,,-16325000.000,,,,9338000.000,,,,325773000.000,,,,-35068000.000
CommonStockDividendsPerShareDeclared,0.338,0.338,0.338,0.566,0.338,0.338,0.338,0.766,0.400,0.400,0.400,0.650,0.500,0.500,0.500,0.500,0.552,0.552,0.552,0.554,8.504,0.504,3.504,0.503,0.504
