,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,950.000,,,,374180.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,723785.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,600232.000,3428044.000,3422551.000,3449035.000,-7486137.000,3417231.000,3369743.000,4160346.000,-6389708.000,9195295.000,9537309.000,9539832.000,-18840708.000,9462671.000,12210613.000,13915740.000,-22843150.000,16056013.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-480379.000,,4781929.000,,,,-768790.000,,,,-1132291.000,,,,-477300.000,,,,1490167.000
ComprehensiveIncomeNetOfTax,,,-1349948.000,-589044.000,-737176.000,-7164462.000,-737791.000,5278833.000,-797462.000,-777122.000,-1576194.000,-1569423.000,-1142051.000,-1531006.000,-1248740.000,-1597061.000,-1435088.000,-1156440.000,-2497586.000
CostsAndExpenses,,,,,,,,,858000.000,,956522.000,1163545.000,1123481.000,1554972.000,1353544.000,1965161.000,1497632.000,1451194.000,2695837.000
Depreciation,6497.000,,7027.000,,,,8096.000,,,,8770.000,,,,11704.000,,,,16380.000
DividendsCommonStockCash,,,,,,,,,,,,,,,4700.000,,,,4700.000
DividendsCommonStockStock,,,358838.000,,,,,,,,,,,,122820.000,,,,246031.000
DividendsPreferredStock,,,15750.000,,,,92674.000,,,,,,,,,,,,
DividendsPreferredStockCash,,,,,,,,,,,20514.000,,,,4700.000,,,,4700.000
EarningsPerShareBasic,,,,,,,,0.790,-0.160,,,-0.330,-0.220,,,-0.300,-0.300,,
EarningsPerShareBasicAndDiluted,0.120,-0.130,-0.250,-0.130,-0.160,-1.410,-0.160,,,,-0.310,,,,-0.240,,,,-0.480
EarningsPerShareDiluted,,,,,,,,0.780,-0.160,,,-0.330,-0.220,,,-0.300,-0.300,,
EffectOfExchangeRateOnCashAndCashEquivalents,10931.000,,28909.000,,,,-2786.000,,,,-64320.000,,,,5648.000,,,,38686.000
FairValueAdjustmentOfWarrants,,,,,,,-145870.000,-6147835.000,,,-65770.000,,,,-43510.000,,,,-84099.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,,,,,,,,,,,,,,,156732.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,52603.000,-90872.000,14392.000,-14996.000,-4915.000,-19296.000,-9118.000,5395.000,-10474.000
GeneralAndAdministrativeExpense,202935.000,216190.000,183579.000,370491.000,232189.000,254881.000,,,,,,,,,,,,,1877359.000
IncreaseDecreaseInAccountsPayableTrade,28627.000,,17848.000,,,,85925.000,,,,118838.000,,,,269474.000,,,,-129419.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,-18759.000,,,,17294.000,,,,-2255.000
IncreaseDecreaseInInventories,,,,,,,,,,,-6574.000,,,,-44101.000,,,,-78416.000
IncreaseDecreaseInOtherAccountsPayable,5872.000,,41304.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,-30575.000,,-11687.000,,,,-4126.000,,,,340.000,,,,-152969.000,,,,-190590.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,86389.000,,,,75539.000,,,,323453.000,,,,937276.000
IncreaseDecreaseInPostemploymentObligations,9215.000,,6327.000,,,,,,,,,,,,,,,,
InterestExpenseDebt,,,,,,,,,-12509.000,,2590.000,5788.000,,,2426.000,6149.000,4913.000,,5717.000
InterestIncomeExpenseNet,,,,,,,,,,,,,-849.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,5399183.000,,,,-68881.000,,,,-460453.000,,,,27388.000,,,,2599071.000
