,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9710.000,,,371345.000
ComprehensiveIncomeNetOfTax,,,78665.000,147046.000,245710.000,18791.000
CostOfGoodsAndServicesSold,1095775.000,1164118.000,1546222.000,1613721.000,1568246.000,1626822.000
CostsAndExpenses,3930199.000,3352980.000,3540548.000,3714396.000,3617604.000,3843735.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,,,,0.040
DefinedBenefitPlanContributionsByEmployer,,,,,,60465.000
DefinedBenefitPlanInterestCost,,,,60000.000,60000.000,
Depreciation,,,,,,46735.000
DepreciationDepletionAndAmortization,,,316015.000,,,296806.000
EarningsPerShareBasic,-0.070,0.010,0.010,0.010,0.020,0.000
EarningsPerShareDiluted,-0.070,0.010,0.010,0.010,0.020,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-670852.000,85541.000,80432.000,147298.000,247147.000,20172.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,15245.000
IncomeTaxesPaidNet,,,-14301.000,,,
IncreaseDecreaseInAccountsPayable,,,-18645.000,,,166108.000
IncreaseDecreaseInAccountsReceivable,,,203147.000,,,-68398.000
IncreaseDecreaseInDeferredRevenue,,,196077.000,,,320781.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,114180.000,,,-207472.000
IncreaseDecreaseInOtherAccruedLiabilities,,,-55633.000,,,521794.000
IncreaseDecreaseInOtherOperatingLiabilities,,,0.000,,,
IncreaseDecreaseInPensionPlanObligations,,,-65515.000,,,-86265.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,108970.000,,,90463.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,122305.000
InterestIncomeExpenseNet,12704.000,9182.000,15691.000,5159.000,4818.000,17729.000
InterestPaid,,,1329.000,,,892.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,,,,0.000
LitigationSettlementExpense,723937.000,0.000,0.000,0.000,0.000,
LossContingencyAccrualCarryingValuePayments,,,,,,250000.000
LossContingencyDamagesSoughtValue,,,,,,500000.000
NetCashProvidedByUsedInFinancingActivities,,,-16666.000,,,31548.000
