,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,0.000,,,,
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,12761.000,,
AdditionalPaidInCapital,-453195.000,,142619.000,,
Assets,41272.000,,104566.000,,
AssetsCurrent,41272.000,,104566.000,,
Cash,20058.000,,91233.000,,
CommitmentsAndContingencies,0.000,,,,
CommonStockSharesAuthorized,750000000.000,,750000000.000,,
DueToOfficersOrStockholdersCurrent,18500.000,,18500.000,,
Liabilities,132624.000,,150844.000,,
LiabilitiesAndStockholdersEquity,41272.000,,,,
LiabilitiesCurrent,132624.000,,150844.000,,
LoansPayable,108922.000,,108922.000,,
OtherAssets,0.000,,,,
OtherLoansPayable,5202.000,,10661.000,,
PreferredStockSharesAuthorized,100000000.000,,100000000.000,,
PreferredStockSharesIssued,0.000,,0.000,,
PreferredStockSharesOutstanding,0.000,,0.000,,
PreferredStockValue,0.000,,,,
PrepaidExpense,21214.000,,13333.000,,
RetainedEarningsAccumulatedDeficit,-152907.000,,-629313.000,,
SharesIssued,,,-46278.000,,
StockholdersEquity,-91352.000,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-91352.000,,,,
