,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,3761546.000,998995.000,313718.000,1662207.000,1659270.000,,2149234.000,,,,3180779.000,3910000.000,3722000.000,4491000.000,4618000.000,4285000.000,4412000.000,4477000.000,3516000.000,4573000.000,4362000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,2229124.000,,1987809.000,2117519.000,3594680.000,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,2203000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,795133.000,785357.000,574783.000,699901.000,925739.000,683615.000,-178940.000,-868306.000,-1033755.000,-261586.000,588004.000,706000.000,1341000.000,1672000.000,861000.000,1105000.000,1196000.000,1662000.000,1498000.000,-638000.000,-227000.000
AdditionalPaidInCapital,16246616.000,22463361.000,22470035.000,22479767.000,22661022.000,22714569.000,22752744.000,22797386.000,22846593.000,22850021.000,23504118.000,35911000.000,36192000.000,36159000.000,33948000.000,34019000.000,34192000.000,34432000.000,34452000.000,34724000.000,34736000.000
AdvancesFromFederalHomeLoanBanks,33500000.000,33500000.000,24500000.000,24500000.000,24500000.000,24500000.000,24500000.000,61870000.000,80888037.000,51680129.000,,,,,,82110000.000,48647000.000,110216000.000,129184000.000,107502000.000,51619000.000
AllowanceForNotesReceivable,,,,,-7920201.000,,,,,,,,,,,,,,,,
Assets,718453534.000,772584067.000,751178134.000,739188968.000,770201200.000,793465766.000,796391240.000,831848784.000,950211336.000,994374952.000,1021422019.000,1299967000.000,1296250000.000,1302858000.000,1300064000.000,1319793000.000,1344472000.000,1403910000.000,1469812000.000,1492349000.000,1495984000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,,,,,,,,,,,24400000.000,31600000.000,,97600000.000,112400000.000,109400000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,0.006,,,,0.005,,,,0.004,,,0.004,,,
AuctionMarketPreferredSecuritiesStockSeriesLiquidationValue,,1000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,64683681.000,74548575.000,73593003.000,75126845.000,77650037.000,80115441.000,80004226.000,83850321.000,113298082.000,134159015.000,130222182.000,156785000.000,146030000.000,133637000.000,129593000.000,127485000.000,128735000.000,129224000.000,124249000.000,132116000.000,134048000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,80325192.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,22581203.000,24354887.000,27485484.000,27058345.000,26510272.000,25600313.000,22817853.000,22945000.000,18685000.000,17362000.000,16126000.000,16107000.000,17936000.000,18155000.000,20362000.000,20986000.000,15357000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,23094611.000,24775618.000,27326875.000,26408817.000,25904700.000,25307627.000,23043967.000,23083000.000,18996000.000,17856000.000,16433000.000,16488000.000,18523000.000,18820000.000,20880000.000,21072000.000,15442000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,8149938.000,12849501.000,11417112.000,14814190.000,19703011.000,14967959.000,20223032.000,15686000.000,16142000.000,15551000.000,15532000.000,14917000.000,4234000.000,10439000.000,11124000.000,11530000.000,18038000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,8207128.000,12994116.000,11465470.000,14799571.000,19585013.000,14873962.000,20124579.000,15654000.000,16107000.000,15634000.000,15572000.000,15015000.000,4304000.000,10554000.000,11316000.000,11577000.000,18195000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,28515142.000,24708908.000,24406285.000,24361016.000,28776843.000,31552120.000,27536194.000,30541000.000,28013000.000,25166000.000,25175000.000,26974000.000,24995000.000,27227000.000,23929000.000,25882000.000,24359000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,28947726.000,24858141.000,24061104.000,23445218.000,27913254.000,31520540.000,27944560.000,31362000.000,28882000.000,26133000.000,25608000.000,27524000.000,25334000.000,27743000.000,24303000.000,25443000.000,24211000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,59553938.000,62220066.000,,66688998.000,75567811.000,72947074.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesFairValue,,,,,60557118.000,62934713.000,,,,,,,,,,,,,,,
