,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,209487.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,188163.000,,,7144.000,,,,,,
AllocatedShareBasedCompensationExpense,,,,,108353.000,150044.000,188163.000,190253.000,151844.000,7144.000,7144.000,0.000,15145.000,,,
AmortizationOfDebtDiscountPremium,,,57778.000,66039.000,,,272057.000,,,357681.000,,,,202581.000,,
AmortizationOfFinancingCosts,,,41000.000,,,,5000.000,,28856.000,31172.000,131735.000,,,378.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,14788360.000,2187101.000,89605160.000,,675450951.000,178727904.000,,,,,,,21624528337.000
CashAcquiredFromAcquisition,,,,,,,0.000,,,,,,,,,
CashPeriodIncreaseDecrease,,,46214.000,,,,-53909.000,,,-49597.000,,,,-10539.000,,
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,456880.000,145185.000,174537.000,188163.000,,,7144.000,7144.000,,,,,
Depreciation,,,1120.000,1120.000,1120.000,1120.000,988.000,988.000,367.000,177.000,177.000,177.000,177.000,177.000,177.000,177.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,1013068.000,,,,,,,
DerivativeGainOnDerivative,,,,,,,,557.000,,,,,,,,
EarningsPerShareBasic,-0.001,-0.002,,,0.000,,,-0.010,,,,,,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,,,0.000,-0.010,,-0.000,-0.000,,0.000,0.000,0.000,-0.000,0.000,,,
EarningsPerShareDiluted,-0.001,-0.002,,,0.000,,,-0.010,,,,,,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,-284042.000,,,,,,,-48951.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityTransfersIntoLevel3,,,,,,,139765.000,,,,,,,553093.000,,
GainsLossesOnExtinguishmentOfDebt,,,,-829530.000,0.000,0.000,0.000,,32985.000,,,,,,-21938.000,0.000
GainsLossesOnRestructuringOfDebt,,,,,0.000,0.000,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,261088.000,292385.000,,,,,,,,,,,,,,
IncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,-37587.000,-40726.000,-64278.000,-101725.000,4422.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-2134301.000,379254.000,-436148.000,-700105.000,-3327629.000,-26914.000,-947498.000,-262555.000,-1350864.000,-2570627.000,1870763.000,-261563.000,-225706.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-12752.000,-3406.000
IncomeTaxExpenseBenefit,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,0.000,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-38417.000,,,,56963.000,,,32476.000,,,,79055.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,0.000,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,-30000.000,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,,,,,0.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,181866225.000,,,,,,,,
InterestExpense,,,302722.000,123460.000,319189.000,287938.000,305934.000,2300091.000,555300.000,546282.000,,,,687045.000,175812.000,111513.000
InterestExpenseOther,,,,,,,,,,,-684724.000,470626.000,,,,
InterestIncomeExpenseNet,,-48043.000,,,,,,,,,,,,,,
InterestPaid,,,98778.000,,,,0.000,,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,499000.000,,,,150000.000,,,293000.000,,,,101000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,499000.000,,,,150000.000,,,293000.000,,,,101000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,0.000,,,-23438.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,0.000,,,-23438.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-452786.000,,,,-203909.000,,,-319159.000,,,,-111539.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-452786.000,,,,-203909.000,,,-319159.000,,,,-111539.000,,
NetIncomeLoss,-436210.000,-579840.000,-784287.000,-2134301.000,379254.000,-436148.000,-700105.000,-3327600.000,-25803.000,-946997.000,-262012.000,-1350007.000,-2568092.000,1870527.000,-260883.000,-225524.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,-29.000,-1111.000,-501.000,-543.000,-857.000,-2535.000,236.000,-680.000,-182.000
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsRedeemable,,,,,,,,,,0.000,,,,,,
OperatingExpenses,436210.000,508606.000,509473.000,730981.000,493414.000,425778.000,435579.000,509680.000,517667.000,330058.000,258781.000,245465.000,336769.000,150014.000,124978.000,105120.000
OperatingIncomeLoss,,,-509473.000,-730981.000,-493414.000,-425778.000,-435579.000,-509680.000,-517667.000,-330058.000,-258781.000,-245465.000,-336769.000,-150014.000,-124978.000,-105120.000
OtherExpenses,,71234.000,,,,,,,,,,,,,,
OtherNoncashExpense,,,,,,,14433.000,,,158531.000,,,,443329.000,,
PaymentsForDeposits,,,,,,,0.000,,,,,,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,,,,,23438.000,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,0.000,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,125000.000,,,293000.000,,,,101000.000,,
ProceedsFromIssuanceOfCommonStock,,,85000.000,,,,25000.000,,,0.000,,,,,,
ProceedsFromNotesPayable,,,294000.000,,,,0.000,,,,,,,,,
ProceedsFromStockOptionsExercised,,,230000.000,,,,0.000,,,,,,,,,
ProfessionalFees,33070.000,106245.000,,,,,,,,,,,,,,
ProfitLoss,,-579840.000,-784287.000,,,,,-3327629.000,-26914.000,-947498.000,-262555.000,-1350864.000,-2570627.000,1870763.000,-261563.000,-225706.000
RepaymentsOfConvertibleDebt,,,110000.000,,,,0.000,,,,,,,,,
ResearchAndDevelopmentExpense,132252.000,109976.000,15083.000,90880.000,8391.000,15589.000,9033.000,1190.000,82482.000,54851.000,26062.000,31533.000,1207.000,0.000,0.000,0.000
Revenues,0.000,0.000,,,,,,,,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,,,493270.000,638981.000,483903.000,409069.000,425558.000,507502.000,434818.000,275030.000,232542.000,213755.000,335385.000,149837.000,124801.000,104943.000
ServiceManagementCosts,9800.000,,,,,,,,,,,,,,,
ShareBasedCompensation,,,225294.000,,,,188163.000,,,7144.000,,,,0.000,0.000,0.000
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,,,297928.000,,,,,,,,,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,6593.000,,69167.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,230000.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,25000.000,,,,,,,,,
StockIssuedDuringPeriodValueOther,,,34467.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,,82863.000,,
UnrealizedGainLossOnDerivatives,,-23191.000,27908.000,-450330.000,1191857.000,277568.000,41408.000,-517858.000,,-71158.000,680950.000,-634773.000,-1481946.000,2707822.000,61165.000,-9073.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,364731453.000,,,493584706.000,701477717.000,1169543239.000,1882870363.000,8928327806.000,4079896806.000,20181518842.000,6016956512.000,6360748512.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,221553845.000,255221874.000,,306914244.000,408690396.000,,522749813.000,669373661.000,870620274.000,1293495395.000,-1357589562.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,325922950.000,339017691.000,,,296661260.000,,,493584706.000,,,,,,4657118327.000,6016956512.000,6360748512.000
